,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Tennessee Tech,OVC,W,76,61,,1,0,W 1,FedExForum
1,2,"Tue, Nov 13, 2018",7:00p,REG,@,Louisiana State (22),SEC,L,76,85,,1,1,L 1,Maravich Assembly Center
2,3,"Sat, Nov 17, 2018",8:00p,REG,,Yale,Ivy,W,109,102,2OT,2,1,W 1,FedExForum
3,4,"Thu, Nov 22, 2018",3:30p,REG,N,Oklahoma State,Big 12,L,64,84,,2,2,L 1,HP Field House
4,5,"Fri, Nov 23, 2018",1:30p,REG,N,Canisius,MAAC,W,71,63,,3,2,W 1,HP Field House
5,6,"Sun, Nov 25, 2018",6:30p,REG,N,College of Charleston,CAA,L,75,78,,3,3,L 1,HP Field House
6,7,"Sat, Dec 1, 2018",2:30p,REG,N,Texas Tech (20),Big 12,L,67,78,,3,4,L 2,American Airlines Arena
7,8,"Tue, Dec 4, 2018",9:00p,REG,,South Dakota State,Summit,W,88,80,,4,4,W 1,FedExForum
8,9,"Sat, Dec 8, 2018",1:00p,REG,,Alabama-Birmingham,CUSA,W,94,76,,5,4,W 2,FedExForum
9,10,"Sat, Dec 15, 2018",12:00p,REG,,Tennessee (3),SEC,L,92,102,,5,5,L 1,FedExForum
10,11,"Wed, Dec 19, 2018",8:00p,REG,,Little Rock,Sun Belt,W,99,89,,6,5,W 1,FedExForum
11,12,"Sat, Dec 22, 2018",3:00p,REG,,Tennessee State,OVC,W,99,41,,7,5,W 2,FedExForum
12,13,"Sat, Dec 29, 2018",1:00p,REG,,Florida A&M,MEAC,W,96,65,,8,5,W 3,FedExForum
13,14,"Thu, Jan 3, 2019",9:30p,REG,,Wichita State,AAC,W,85,74,,9,5,W 4,FedExForum
14,15,"Sun, Jan 6, 2019",6:00p,REG,@,Houston (19),AAC,L,77,90,,9,6,L 1,Hofheinz Pavilion
15,16,"Thu, Jan 10, 2019",9:00p,REG,,East Carolina,AAC,W,78,72,,10,6,W 1,FedExForum
16,17,"Sun, Jan 13, 2019",6:00p,REG,@,Tulane,AAC,W,83,79,,11,6,W 2,Devlin Fieldhouse
17,18,"Sat, Jan 19, 2019",4:00p,REG,,Southern Methodist,AAC,W,83,61,,12,6,W 3,FedExForum
18,19,"Thu, Jan 24, 2019",7:00p,REG,@,Temple,AAC,L,76,85,,12,7,L 1,Liacouras Center
19,20,"Sun, Jan 27, 2019",4:00p,REG,,Central Florida,AAC,W,77,57,,13,7,W 1,FedExForum
20,21,"Wed, Jan 30, 2019",8:00p,REG,@,Tulsa,AAC,L,79,95,,13,8,L 1,Donald W. Reynolds Center
21,22,"Sat, Feb 2, 2019",12:00p,REG,@,South Florida,AAC,L,78,84,,13,9,L 2,Sun Dome
22,23,"Thu, Feb 7, 2019",7:00p,REG,,Cincinnati (25),AAC,L,64,69,,13,10,L 3,FedExForum
23,24,"Sun, Feb 10, 2019",2:00p,REG,,Connecticut,AAC,W,78,71,,14,10,W 1,FedExForum
24,25,"Wed, Feb 13, 2019",7:00p,REG,@,East Carolina,AAC,W,79,69,,15,10,W 2,Williams Arena at Minges Coliseum
25,26,"Sat, Feb 16, 2019",6:00p,REG,@,Central Florida,AAC,L,72,79,,15,11,L 1,CFE Arena
26,27,"Wed, Feb 20, 2019",7:00p,REG,,Tulane,AAC,W,102,76,,16,11,W 1,FedExForum
27,28,"Sat, Feb 23, 2019",8:00p,REG,@,Wichita State,AAC,W,88,85,,17,11,W 2,Charles Koch Arena
28,29,"Tue, Feb 26, 2019",9:00p,REG,,Temple,AAC,W,81,73,,18,11,W 3,FedExForum
29,30,"Sat, Mar 2, 2019",8:00p,REG,@,Cincinnati (23),AAC,L,69,71,,18,12,L 1,Fifth Third Arena
30,31,"Sat, Mar 9, 2019",9:30p,REG,,Tulsa,AAC,W,66,63,,19,12,W 1,FedExForum
31,32,"Thu, Mar 14, 2019",3:00p,CTOURN,,Tulane,AAC,W,83,68,,20,12,W 2,FedExForum
32,33,"Fri, Mar 15, 2019",2:00p,CTOURN,N,Central Florida,AAC,W,79,55,,21,12,W 3,FedExForum
33,34,"Sat, Mar 16, 2019",3:00p,CTOURN,N,Houston (11),AAC,L,58,61,,21,13,L 1,FedExForum
34,35,"Tue, Mar 19, 2019",8:00p,NIT,,San Diego,WCC,W,74,60,,22,13,W 1,FedExForum
35,36,"Fri, Mar 22, 2019",8:30p,NIT,@,Creighton,Big East,L,67,79,,22,14,L 1,CenturyLink Center
