,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Washington College,,W,89,56,,1,0,W 1,Cameron Hall
1,2,"Fri, Nov 9, 2018",7:00p,REG,@,Pittsburgh,ACC,L,55,94,,1,1,L 1,Petersen Events Center
2,3,"Sun, Nov 11, 2018",1:00p,REG,,Goucher,,W,98,34,,2,1,W 1,Cameron Hall
3,4,"Wed, Nov 14, 2018",7:00p,REG,,South Carolina Upstate,Big South,W,78,72,,3,1,W 2,Cameron Hall
4,5,"Sun, Nov 18, 2018",6:00p,REG,@,Kentucky (10),SEC,L,82,92,,3,2,L 1,Rupp Arena
5,6,"Tue, Nov 20, 2018",7:00p,REG,,Kentucky Christian,,W,106,80,,4,2,W 1,Cameron Hall
6,7,"Fri, Nov 23, 2018",1:00p,REG,@,Stetson,A-Sun,W,87,79,OT,5,2,W 2,Edmunds Center
7,8,"Tue, Nov 27, 2018",7:00p,REG,,American,Patriot,L,64,74,,5,3,L 1,Cameron Hall
8,9,"Sat, Dec 1, 2018",3:00p,REG,@,Longwood,Big South,L,45,65,,5,4,L 2,Willett Hall
9,10,"Wed, Dec 5, 2018",7:00p,REG,@,Virginia Tech (15),ACC,L,68,89,,5,5,L 3,Cassell Coliseum
10,11,"Sun, Dec 9, 2018",1:00p,REG,@,Chattanooga,Southern,L,65,83,,5,6,L 4,The McKenzie Arena
11,12,"Wed, Dec 12, 2018",7:30p,REG,@,Presbyterian,Big South,L,70,103,,5,7,L 5,Ross E.Templeton Center
12,13,"Fri, Dec 21, 2018",7:00p,REG,,North Alabama,A-Sun,W,89,68,,6,7,W 1,Cameron Hall
13,14,"Sat, Dec 29, 2018",3:00p,REG,@,Samford,Southern,L,68,96,,6,8,L 1,Pete Hanna Center
14,15,"Sat, Jan 5, 2019",1:00p,REG,,North Carolina-Greensboro,Southern,L,68,71,,6,9,L 2,Cameron Hall
15,16,"Thu, Jan 10, 2019",7:00p,REG,,Furman,Southern,L,57,89,,6,10,L 3,Cameron Hall
16,17,"Sat, Jan 12, 2019",1:00p,REG,,Wofford,Southern,L,76,90,,6,11,L 4,Cameron Hall
17,18,"Thu, Jan 17, 2019",7:00p,REG,@,East Tennessee State,Southern,L,82,85,,6,12,L 5,Freedom Hall Civic Center
18,19,"Sat, Jan 19, 2019",1:00p,REG,,Western Carolina,Southern,W,91,83,,7,12,W 1,Cameron Hall
19,20,"Thu, Jan 24, 2019",7:30p,REG,@,Mercer,Southern,L,68,88,,7,13,L 1,Hawkins Arena
20,21,"Sat, Jan 26, 2019",1:00p,REG,@,Citadel,Southern,L,82,84,,7,14,L 2,McAlister Field House
21,22,"Thu, Jan 31, 2019",7:00p,REG,@,North Carolina-Greensboro,Southern,L,66,93,,7,15,L 3,Greensboro Coliseum
22,23,"Thu, Feb 7, 2019",7:00p,REG,,Chattanooga,Southern,L,70,71,,7,16,L 4,Cameron Hall
23,24,"Sat, Feb 9, 2019",1:00p,REG,,Samford,Southern,L,77,84,OT,7,17,L 5,Cameron Hall
24,25,"Thu, Feb 14, 2019",7:00p,REG,@,Wofford,Southern,L,84,95,,7,18,L 6,Richardson Indoor Stadium
25,26,"Sat, Feb 16, 2019",4:30p,REG,@,Furman,Southern,L,62,96,,7,19,L 7,Timmons Arena
26,27,"Thu, Feb 21, 2019",7:00p,REG,,East Tennessee State,Southern,L,70,94,,7,20,L 8,Cameron Hall
27,28,"Sat, Feb 23, 2019",7:30p,REG,@,Western Carolina,Southern,W,83,78,,8,20,W 1,Ramsey Center
28,29,"Thu, Feb 28, 2019",7:00p,REG,,Mercer,Southern,W,84,71,,9,20,W 2,Cameron Hall
29,30,"Sat, Mar 2, 2019",1:00p,REG,,Citadel,Southern,W,81,78,,10,20,W 3,Cameron Hall
30,31,"Fri, Mar 8, 2019",5:00p,CTOURN,N,Western Carolina,Southern,W,96,83,,11,20,W 4,U.S. Cellular Center
31,32,"Sat, Mar 9, 2019",12:00p,CTOURN,N,Wofford (22),Southern,L,72,99,,11,21,L 1,U.S. Cellular Center
