,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Mississippi College,,W,86,58,,1,0,W 1,David Stopher Gymnasium
1,2,"Thu, Nov 8, 2018",7:00p,REG,@,Louisville,ACC,L,72,85,,1,1,L 1,KFC Yum! Center
2,3,"Sun, Nov 11, 2018",7:00p,REG,@,Washington State,Pac-12,L,72,89,,1,2,L 2,Beasley Coliseum
3,4,"Tue, Nov 13, 2018",10:00p,REG,@,Idaho,Big Sky,W,83,80,,2,2,W 1,Memorial Gym
4,5,"Fri, Nov 16, 2018",12:00p,REG,@,Baylor,Big 12,L,54,81,,2,3,L 1,Ferrell Center
5,6,"Tue, Nov 20, 2018",7:00p,REG,@,Mississippi,SEC,L,55,75,,2,4,L 2,The Pavilion at Ole Miss
6,7,"Fri, Nov 23, 2018",2:30p,REG,N,North Carolina Central,MEAC,W,77,63,,3,4,W 1,The Arena
7,8,"Sat, Nov 24, 2018",1:30p,REG,N,Western Michigan,MAC,W,62,61,OT,4,4,W 2,The Arena
8,9,"Wed, Nov 28, 2018",8:00p,REG,,Spring Hill,,W,85,65,,5,4,W 3,David Stopher Gymnasium
9,10,"Sat, Dec 15, 2018",1:00p,REG,@,Boston University,Patriot,L,63,75,,5,5,L 1,Case Gym
10,11,"Tue, Dec 18, 2018",8:00p,REG,@,Louisiana-Monroe,Sun Belt,L,68,95,,5,6,L 2,Fant-Ewing Coliseum
11,12,"Sat, Dec 22, 2018",3:00p,REG,,Mobile,,W,84,67,,6,6,W 1,David Stopher Gymnasium
12,13,"Sat, Dec 29, 2018",2:00p,REG,,Campbellsville-Harrodsburg,,W,88,63,,7,6,W 2,David Stopher Gymnasium
13,14,"Wed, Jan 2, 2019",7:30p,REG,@,Northwestern State,Southland,W,78,72,,8,6,W 3,Prather Coliseum
14,15,"Sat, Jan 5, 2019",8:00p,REG,@,Incarnate Word,Southland,L,58,65,,8,7,L 1,McDermott Center
15,16,"Wed, Jan 9, 2019",8:00p,REG,,Stephen F. Austin,Southland,W,78,73,,9,7,W 1,David Stopher Gymnasium
16,17,"Sat, Jan 12, 2019",4:30p,REG,,Houston Baptist,Southland,W,77,76,,10,7,W 2,David Stopher Gymnasium
17,18,"Wed, Jan 16, 2019",7:30p,REG,@,McNeese State,Southland,L,75,86,,10,8,L 1,H&HP Complex
18,19,"Sat, Jan 19, 2019",5:00p,REG,@,Central Arkansas,Southland,L,68,74,,10,9,L 2,Jeff Farris Center
19,20,"Wed, Jan 23, 2019",8:00p,REG,@,Texas A&M-Corpus Christi,Southland,L,73,75,,10,10,L 3,American Bank Center
20,21,"Wed, Jan 30, 2019",8:00p,REG,,Lamar,Southland,L,69,90,,10,11,L 4,David Stopher Gymnasium
21,22,"Sat, Feb 2, 2019",5:00p,REG,@,Southeastern Louisiana,Southland,L,70,91,,10,12,L 5,University Center
22,23,"Sat, Feb 9, 2019",5:15p,REG,@,New Orleans,Southland,W,64,63,,11,12,W 1,Kiefer Lakefront Arena
23,24,"Wed, Feb 13, 2019",8:00p,REG,,Abilene Christian,Southland,L,48,64,,11,13,L 1,David Stopher Gymnasium
24,25,"Sat, Feb 16, 2019",8:00p,REG,@,Houston Baptist,Southland,L,82,88,,11,14,L 2,Frank and Lucille Sharp Gymnasium
25,26,"Wed, Feb 20, 2019",7:30p,REG,@,Sam Houston State,Southland,L,74,84,OT,11,15,L 3,Johnson Coliseum
26,27,"Sat, Feb 23, 2019",4:30p,REG,,Central Arkansas,Southland,W,100,57,,12,15,W 1,David Stopher Gymnasium
27,28,"Wed, Feb 27, 2019",8:00p,REG,,McNeese State,Southland,L,75,84,,12,16,L 1,David Stopher Gymnasium
28,29,"Sat, Mar 2, 2019",4:30p,REG,,New Orleans,Southland,L,70,80,,12,17,L 2,David Stopher Gymnasium
29,30,"Wed, Mar 6, 2019",8:00p,REG,,Northwestern State,Southland,W,83,60,,13,17,W 1,David Stopher Gymnasium
30,31,"Sat, Mar 9, 2019",4:30p,REG,,Southeastern Louisiana,Southland,W,69,63,,14,17,W 2,David Stopher Gymnasium
