,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:30p,REG,@,Texas Tech,Big 12,L,37,87,,0,1,L 1,United Supermarkets Arena
1,2,"Fri, Nov 9, 2018",8:00p,REG,,St. Francis (IL),,W,63,49,,1,1,W 1,McDermott Center
2,3,"Sat, Nov 10, 2018",8:00p,REG,,Texas-Tyler,,W,66,54,,2,1,W 2,McDermott Center
3,4,"Mon, Nov 12, 2018",8:00p,REG,,Texas Lutheran,,W,70,59,,3,1,W 3,McDermott Center
4,5,"Fri, Nov 16, 2018",11:00a,REG,N,Montana,Big Sky,L,66,93,,3,2,L 1,Kendal Isaacs Gymnasium
5,6,"Sat, Nov 17, 2018",11:00a,REG,N,North Dakota State,Summit,W,80,78,OT,4,2,W 1,Kendal Isaacs Gymnasium
6,7,"Sun, Nov 18, 2018",2:00p,REG,N,Florida Atlantic,CUSA,L,68,71,,4,3,L 1,Kendal Isaacs Gymnasium
7,8,"Wed, Nov 21, 2018",8:00p,REG,,Northern Colorado,Big Sky,L,64,90,,4,4,L 2,McDermott Center
8,9,"Sun, Nov 25, 2018",3:00p,REG,@,Southern Illinois-Edwardsville,OVC,L,68,80,,4,5,L 3,Sam Vadalabene Center 
9,10,"Tue, Dec 4, 2018",8:00p,REG,,Trinity (TX),,W,82,57,,5,5,W 1,McDermott Center
10,11,"Sun, Dec 9, 2018",2:00p,REG,@,Louisiana State,SEC,L,50,91,,5,6,L 1,Maravich Assembly Center
11,12,"Mon, Dec 17, 2018",8:00p,REG,@,Illinois-Chicago,Horizon,L,57,63,,5,7,L 2,UIC Pavilion
12,13,"Wed, Dec 19, 2018",8:30p,REG,@,DePaul,Big East,L,71,81,,5,8,L 3,Wintrust Arena
13,14,"Wed, Jan 2, 2019",8:00p,REG,,McNeese State,Southland,L,77,88,,5,9,L 4,McDermott Center
14,15,"Sat, Jan 5, 2019",8:00p,REG,,Nicholls State,Southland,W,65,58,,6,9,W 1,McDermott Center
15,16,"Sat, Jan 12, 2019",6:30p,REG,@,Sam Houston State,Southland,L,52,66,,6,10,L 1,Johnson Coliseum
16,17,"Wed, Jan 16, 2019",8:00p,REG,,Central Arkansas,Southland,L,60,77,,6,11,L 2,McDermott Center
17,18,"Sat, Jan 19, 2019",4:30p,REG,,Stephen F. Austin,Southland,L,71,74,,6,12,L 3,McDermott Center
18,19,"Wed, Jan 23, 2019",8:00p,REG,@,Lamar,Southland,L,81,87,OT,6,13,L 4,Montagne Center
19,20,"Sat, Jan 26, 2019",4:00p,REG,,New Orleans,Southland,L,52,61,,6,14,L 5,McDermott Center
20,21,"Wed, Jan 30, 2019",8:00p,REG,,Houston Baptist,Southland,L,92,96,,6,15,L 6,McDermott Center
21,22,"Sat, Feb 2, 2019",5:15p,REG,@,New Orleans,Southland,L,72,89,,6,16,L 7,Kiefer Lakefront Arena
22,23,"Sat, Feb 9, 2019",8:00p,REG,@,Texas A&M-Corpus Christi,Southland,L,61,70,,6,17,L 8,American Bank Center
23,24,"Wed, Feb 13, 2019",8:00p,REG,@,Southeastern Louisiana,Southland,L,64,70,,6,18,L 9,University Center
24,25,"Sat, Feb 16, 2019",4:00p,REG,,Abilene Christian,Southland,L,48,68,,6,19,L 10,McDermott Center
25,26,"Wed, Feb 20, 2019",8:00p,REG,,Lamar,Southland,L,58,76,,6,20,L 11,McDermott Center
26,27,"Sat, Feb 23, 2019",5:30p,REG,@,Stephen F. Austin,Southland,L,54,81,,6,21,L 12,William Johnson Coliseum
27,28,"Wed, Feb 27, 2019",7:30p,REG,@,Northwestern State,Southland,L,60,68,,6,22,L 13,Prather Coliseum
28,29,"Sat, Mar 2, 2019",8:00p,REG,,Texas A&M-Corpus Christi,Southland,L,72,74,OT,6,23,L 14,McDermott Center
29,30,"Wed, Mar 6, 2019",8:00p,REG,@,Houston Baptist,Southland,L,111,118,,6,24,L 15,Frank and Lucille Sharp Gymnasium
30,31,"Sat, Mar 9, 2019",4:30p,REG,@,Abilene Christian,Southland,L,52,81,,6,25,L 16,Moody Coliseum 
