,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Pennsylvania,Ivy,L,71,72,,0,1,L 1,EagleBank Arena
1,2,"Fri, Nov 9, 2018",7:00p,REG,,American,Patriot,L,75,78,OT,0,2,L 2,EagleBank Arena
2,3,"Tue, Nov 13, 2018",7:00p,REG,@,Georgia Southern,Sun Belt,L,89,98,,0,3,L 3,Hanner Fieldhouse
3,4,"Sat, Nov 17, 2018",4:00p,REG,,Southern,SWAC,W,69,65,,1,3,W 1,EagleBank Arena
4,5,"Tue, Nov 20, 2018",7:00p,REG,,North Carolina Central,MEAC,W,78,63,,2,3,W 2,EagleBank Arena
5,6,"Fri, Nov 23, 2018",7:00p,REG,N,Cincinnati,AAC,L,55,71,,2,4,L 1,The Arena
6,7,"Sat, Nov 24, 2018",4:00p,REG,N,Baylor,Big 12,L,61,72,,2,5,L 2,The Arena
7,8,"Wed, Nov 28, 2018",7:00p,REG,,Morgan State,MEAC,W,82,75,,3,5,W 1,EagleBank Arena
8,9,"Sat, Dec 1, 2018",4:00p,REG,@,William & Mary,CAA,W,87,84,,4,5,W 2,Kaplan Arena at William and Mary Hall
9,10,"Mon, Dec 3, 2018",7:00p,REG,,Vermont,AEC,L,67,72,,4,6,L 1,EagleBank Arena
10,11,"Fri, Dec 7, 2018",7:00p,REG,,James Madison,CAA,W,66,53,,5,6,W 1,EagleBank Arena
11,12,"Fri, Dec 21, 2018",7:00p,REG,,Navy,Patriot,W,84,63,,6,6,W 2,EagleBank Arena
12,13,"Sat, Dec 29, 2018",8:00p,REG,@,Kansas State,Big 12,L,58,59,,6,7,L 1,Bramlage Coliseum
13,14,"Thu, Jan 3, 2019",7:30p,REG,@,Saint Joseph's,A-10,W,85,60,,7,7,W 1,Hagan Arena
14,15,"Sun, Jan 6, 2019",4:00p,REG,,St. Bonaventure,A-10,W,68,53,,8,7,W 2,EagleBank Arena
15,16,"Wed, Jan 9, 2019",7:00p,REG,,Davidson,A-10,L,56,61,,8,8,L 1,EagleBank Arena
16,17,"Sun, Jan 13, 2019",5:30p,REG,@,Rhode Island,A-10,W,84,67,,9,8,W 1,Ryan Center
17,18,"Wed, Jan 16, 2019",7:00p,REG,@,Massachusetts,A-10,W,68,63,,10,8,W 2,Mullins Center
18,19,"Sat, Jan 19, 2019",7:00p,REG,,Fordham,A-10,W,71,68,,11,8,W 3,EagleBank Arena
19,20,"Wed, Jan 23, 2019",7:00p,REG,@,Dayton,A-10,W,67,63,,12,8,W 4,University of Dayton Arena
20,21,"Sat, Jan 26, 2019",7:00p,REG,,George Washington,A-10,W,62,55,,13,8,W 5,EagleBank Arena
21,22,"Sat, Feb 2, 2019",6:30p,REG,@,Virginia Commonwealth,A-10,L,63,79,,13,9,L 1,Stuart Siegel Center
22,23,"Wed, Feb 6, 2019",7:00p,REG,@,Richmond,A-10,L,67,81,,13,10,L 2,Robins Center
23,24,"Sun, Feb 10, 2019",2:00p,REG,,La Salle,A-10,W,84,76,,14,10,W 1,EagleBank Arena
24,25,"Wed, Feb 13, 2019",7:00p,REG,,Massachusetts,A-10,W,80,75,OT,15,10,W 2,EagleBank Arena
25,26,"Sun, Feb 17, 2019",2:00p,REG,@,St. Bonaventure,A-10,L,56,79,,15,11,L 1,Reilly Center
26,27,"Sat, Feb 23, 2019",4:00p,REG,,Duquesne,A-10,L,78,79,,15,12,L 2,EagleBank Arena
27,28,"Wed, Feb 27, 2019",7:00p,REG,,Richmond,A-10,W,77,63,,16,12,W 1,EagleBank Arena
28,29,"Sat, Mar 2, 2019",3:00p,REG,@,Saint Louis,A-10,L,71,81,,16,13,L 1,Chaifetz Arena
29,30,"Tue, Mar 5, 2019",7:30p,REG,,Virginia Commonwealth,A-10,L,36,71,,16,14,L 2,EagleBank Arena
30,31,"Sat, Mar 9, 2019",2:00p,REG,@,George Washington,A-10,W,81,65,,17,14,W 1,Charles E. Smith Center
31,32,"Thu, Mar 14, 2019",2:30p,CTOURN,N,George Washington,A-10,W,61,57,,18,14,W 2,Barclays Center
32,33,"Fri, Mar 15, 2019",2:30p,CTOURN,N,St. Bonaventure,A-10,L,57,68,,18,15,L 1,Barclays Center
