,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Thu, Nov 8, 2018",7:30p,REG,,Southeastern Oklahoma State,,W,101,92,OT,1,0,W 1,Jack Stephens Center
1,2,"Tue, Nov 13, 2018",8:00p,REG,@,Tennessee State,OVC,W,83,67,,2,0,W 2,Gentry Center Complex
2,3,"Fri, Nov 16, 2018",11:00p,REG,@,Nevada (6),MWC,L,59,87,,2,1,L 1,Lawlor Events Center
3,4,"Mon, Nov 19, 2018",8:00p,REG,@,Tulsa,AAC,L,78,88,,2,2,L 2,Donald W. Reynolds Center
4,5,"Fri, Nov 23, 2018",4:30p,REG,,Howard,MEAC,W,97,76,,3,2,W 1,Jack Stephens Center
5,6,"Sat, Nov 24, 2018",4:30p,REG,,Arkansas-Pine Bluff,SWAC,L,66,75,,3,3,L 1,Jack Stephens Center
6,7,"Wed, Nov 28, 2018",8:00p,REG,@,Central Arkansas,Southland,L,65,78,,3,4,L 2,Jeff Farris Center
7,8,"Sat, Dec 1, 2018",4:00p,REG,,Sam Houston State,Southland,W,79,52,,4,4,W 1,Jack Stephens Center
8,9,"Tue, Dec 4, 2018",7:30p,REG,,Bradley,MVC,L,62,68,,4,5,L 1,Jack Stephens Center
9,10,"Sat, Dec 8, 2018",6:30p,REG,,Central Arkansas,Southland,L,82,85,,4,6,L 2,Jack Stephens Center
10,11,"Tue, Dec 11, 2018",7:30p,REG,,Miles,,W,67,47,,5,6,W 1,Jack Stephens Center
11,12,"Wed, Dec 19, 2018",8:00p,REG,@,Memphis,AAC,L,89,99,,5,7,L 1,FedExForum
12,13,"Sat, Dec 22, 2018",12:00p,REG,@,Georgetown,Big East,L,94,102,OT,5,8,L 2,Capital One Arena
13,14,"Thu, Jan 3, 2019",8:00p,REG,@,Louisiana-Monroe,Sun Belt,L,84,97,,5,9,L 3,Fant-Ewing Coliseum
14,15,"Sat, Jan 5, 2019",8:00p,REG,@,Louisiana,Sun Belt,L,61,75,,5,10,L 4,Cajundome
15,16,"Thu, Jan 10, 2019",7:30p,REG,,Troy,Sun Belt,W,73,59,,6,10,W 1,Jack Stephens Center
16,17,"Sat, Jan 12, 2019",4:00p,REG,,South Alabama,Sun Belt,W,91,62,,7,10,W 2,Jack Stephens Center
17,18,"Thu, Jan 17, 2019",8:00p,REG,@,Texas State,Sun Belt,L,62,80,,7,11,L 1,Strahan Coliseum
18,19,"Sat, Jan 19, 2019",3:00p,REG,@,Texas-Arlington,Sun Belt,L,73,82,,7,12,L 2,College Park Center
19,20,"Thu, Jan 24, 2019",7:30p,REG,,Coastal Carolina,Sun Belt,L,71,72,,7,13,L 3,Jack Stephens Center
20,21,"Sat, Jan 26, 2019",4:00p,REG,,Appalachian State,Sun Belt,L,73,77,,7,14,L 4,Jack Stephens Center
21,22,"Sat, Feb 2, 2019",6:30p,REG,,Arkansas State,Sun Belt,L,83,84,,7,15,L 5,Jack Stephens Center
22,23,"Thu, Feb 7, 2019",7:00p,REG,@,Troy,Sun Belt,W,84,70,,8,15,W 1,Trojan Arena
23,24,"Sat, Feb 9, 2019",4:00p,REG,@,South Alabama,Sun Belt,W,73,68,,9,15,W 2,Mitchell Center
24,25,"Thu, Feb 14, 2019",7:30p,REG,,Texas-Arlington,Sun Belt,W,56,52,,10,15,W 3,Jack Stephens Center
25,26,"Sat, Feb 16, 2019",4:00p,REG,,Texas State,Sun Belt,L,60,67,,10,16,L 1,Jack Stephens Center
26,27,"Sat, Feb 23, 2019",5:00p,REG,@,Arkansas State,Sun Belt,L,65,72,,10,17,L 2,Convocation Center
27,28,"Thu, Feb 28, 2019",7:00p,REG,@,Georgia Southern,Sun Belt,L,66,81,,10,18,L 3,Hanner Fieldhouse
28,29,"Sat, Mar 2, 2019",1:00p,REG,@,Georgia State,Sun Belt,L,70,83,,10,19,L 4,GSU Sports Arena
29,30,"Thu, Mar 7, 2019",7:30p,REG,,Louisiana,Sun Belt,L,72,77,,10,20,L 5,Jack Stephens Center
30,31,"Sat, Mar 9, 2019",4:00p,REG,,Louisiana-Monroe,Sun Belt,L,62,79,,10,21,L 6,Jack Stephens Center
