,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:05p,REG,,Sacred Heart,NEC,W,93,81,,1,0,W 1,Hart Recreation Center
1,2,"Sat, Nov 10, 2018",7:30p,REG,@,Michigan (19),Big Ten,L,37,56,,1,1,L 1,Crisler Arena
2,3,"Tue, Nov 13, 2018",7:00p,REG,@,Providence,Big East,L,61,70,,1,2,L 2,Dunkin' Donuts Center
3,4,"Fri, Nov 16, 2018",6:00p,REG,N,Stony Brook,AEC,W,84,70,,2,2,W 1,Mohegan Sun Arena
4,5,"Sun, Nov 18, 2018",11:00a,REG,N,Siena,MAAC,W,57,45,,3,2,W 2,Mohegan Sun Arena
5,6,"Tue, Nov 20, 2018",7:00p,REG,@,Albany (NY),AEC,W,69,65,OT,4,2,W 3,SEFCU Arena
6,7,"Wed, Nov 28, 2018",7:00p,REG,@,Harvard,Ivy,L,62,73,,4,3,L 1,Lavietes Pavilion
7,8,"Sat, Dec 1, 2018",1:05p,REG,,Fairleigh Dickinson,NEC,W,67,49,,5,3,W 1,Hart Recreation Center
8,9,"Tue, Dec 4, 2018",7:00p,REG,@,Massachusetts,A-10,W,82,78,,6,3,W 2,Mullins Center
9,10,"Sat, Dec 8, 2018",1:05p,REG,,Rhode Island,A-10,L,63,79,,6,4,L 1,DCU Center
10,11,"Thu, Dec 20, 2018",2:00p,REG,,Canisius,MAAC,W,65,63,,7,4,W 1,Hart Recreation Center
11,12,"Sat, Dec 22, 2018",12:00p,REG,,Siena,MAAC,W,60,57,,8,4,W 2,Hart Recreation Center
12,13,"Sun, Dec 30, 2018",1:00p,REG,@,Iona,MAAC,W,78,71,,9,4,W 3,Hynes Athletics Center
13,14,"Thu, Jan 3, 2019",7:00p,REG,@,Loyola (MD),Patriot,W,80,73,,10,4,W 4,Reitz Arena
14,15,"Sun, Jan 6, 2019",1:00p,REG,@,Navy,Patriot,L,48,50,,10,5,L 1,Alumni Hall
15,16,"Wed, Jan 9, 2019",7:05p,REG,,Lehigh,Patriot,L,94,99,OT,10,6,L 2,Hart Recreation Center
16,17,"Sat, Jan 12, 2019",3:05p,REG,,Lafayette,Patriot,W,77,70,,11,6,W 1,Hart Recreation Center
17,18,"Mon, Jan 14, 2019",7:00p,REG,@,Bucknell,Patriot,L,78,93,,11,7,L 1,Sojka Pavilion
18,19,"Sat, Jan 19, 2019",12:05p,REG,,Loyola (MD),Patriot,L,65,67,OT,11,8,L 2,Hart Recreation Center
19,20,"Wed, Jan 23, 2019",7:00p,REG,@,Army,Patriot,L,57,76,,11,9,L 3,Christl Arena
20,21,"Sat, Jan 26, 2019",3:05p,REG,,Navy,Patriot,W,69,64,,12,9,W 1,Hart Recreation Center
21,22,"Wed, Jan 30, 2019",7:00p,REG,@,Boston University,Patriot,L,54,68,,12,10,L 1,Case Gym
22,23,"Sat, Feb 2, 2019",2:00p,REG,@,American,Patriot,L,49,66,,12,11,L 2,Bender Arena
23,24,"Wed, Feb 6, 2019",7:05p,REG,,Army,Patriot,W,56,42,,13,11,W 1,Hart Recreation Center
24,25,"Sun, Feb 10, 2019",12:00p,REG,@,Lafayette,Patriot,L,67,69,,13,12,L 1,Kirby Sports Center
25,26,"Wed, Feb 13, 2019",7:30p,REG,,Colgate,Patriot,L,70,74,,13,13,L 2,Hart Recreation Center
26,27,"Sat, Feb 16, 2019",12:05p,REG,,Bucknell,Patriot,W,72,71,,14,13,W 1,Hart Recreation Center
27,28,"Mon, Feb 18, 2019",7:05p,REG,,Boston University,Patriot,L,60,70,,14,14,L 1,Hart Recreation Center
28,29,"Sun, Feb 24, 2019",12:00p,REG,@,Lehigh,Patriot,W,73,71,,15,14,W 1,Stabler Arena
29,30,"Wed, Feb 27, 2019",6:00p,REG,@,Colgate,Patriot,L,59,79,,15,15,L 1,Cotterell Court
30,31,"Sat, Mar 2, 2019",12:05p,REG,,American,Patriot,L,66,86,,15,16,L 2,Hart Recreation Center
31,32,"Tue, Mar 5, 2019",7:00p,CTOURN,@,Lafayette,Patriot,W,79,74,,16,16,W 1,Kirby Sports Center
32,33,"Thu, Mar 7, 2019",7:00p,CTOURN,@,Bucknell,Patriot,L,65,77,,16,17,L 1,Sojka Pavilion
