,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:30p,REG,,La Salle,A-10,W,75,67,,1,0,W 1,Liacouras Center
1,2,"Fri, Nov 9, 2018",7:00p,REG,,Detroit Mercy,Horizon,W,83,67,,2,0,W 2,Liacouras Center
2,3,"Tue, Nov 13, 2018",7:00p,REG,,Georgia,SEC,W,81,77,,3,0,W 3,Liacouras Center
3,4,"Fri, Nov 16, 2018",7:00p,REG,,Loyola (MD),Patriot,W,81,67,,4,0,W 4,Liacouras Center
4,5,"Mon, Nov 19, 2018",9:30p,REG,N,Virginia Commonwealth,A-10,L,51,57,,4,1,L 1,Barclays Center
5,6,"Tue, Nov 20, 2018",5:00p,REG,N,University of California,Pac-12,W,76,59,,5,1,W 1,Barclays Center
6,7,"Tue, Nov 27, 2018",9:00p,REG,@,Missouri,SEC,W,79,77,,6,1,W 2,Mizzou Arena
7,8,"Sat, Dec 1, 2018",5:30p,REG,@,Saint Joseph's,A-10,W,77,70,,7,1,W 3,Hagan Arena
8,9,"Wed, Dec 5, 2018",8:30p,REG,@,Villanova (21),Big East,L,59,69,,7,2,L 1,Finneran Pavilion
9,10,"Wed, Dec 12, 2018",7:00p,REG,,Massachusetts,A-10,W,65,63,,8,2,W 1,Liacouras Center
10,11,"Sat, Dec 15, 2018",4:30p,REG,N,Davidson,A-10,W,77,75,OT,9,2,W 2,
11,12,"Sat, Dec 22, 2018",1:00p,REG,@,Drexel,CAA,W,82,64,,10,2,W 3,The Palestra
12,13,"Wed, Jan 2, 2019",7:00p,REG,@,Central Florida,AAC,L,73,78,,10,3,L 1,CFE Arena
13,14,"Sun, Jan 6, 2019",4:00p,REG,@,Wichita State,AAC,W,85,81,OT,11,3,W 1,Charles Koch Arena
14,15,"Wed, Jan 9, 2019",7:00p,REG,,Houston (17),AAC,W,73,69,,12,3,W 2,Liacouras Center
15,16,"Sat, Jan 12, 2019",2:00p,REG,,South Florida,AAC,W,82,80,OT,13,3,W 3,Liacouras Center
16,17,"Wed, Jan 16, 2019",7:00p,REG,@,East Carolina,AAC,W,85,74,,14,3,W 4,Williams Arena at Minges Coliseum
17,18,"Sat, Jan 19, 2019",5:00p,REG,,Pennsylvania,Ivy,L,70,77,,14,4,L 1,Liacouras Center
18,19,"Thu, Jan 24, 2019",7:00p,REG,,Memphis,AAC,W,85,76,,15,4,W 1,Liacouras Center
19,20,"Sun, Jan 27, 2019",12:00p,REG,,Cincinnati,AAC,L,68,72,,15,5,L 1,Liacouras Center
20,21,"Thu, Jan 31, 2019",7:00p,REG,@,Houston (13),AAC,L,66,73,,15,6,L 2,Hofheinz Pavilion
21,22,"Sat, Feb 2, 2019",6:00p,REG,@,Tulane,AAC,W,75,67,,16,6,W 1,Devlin Fieldhouse
22,23,"Wed, Feb 6, 2019",6:00p,REG,,Connecticut,AAC,W,81,63,,17,6,W 2,Liacouras Center
23,24,"Sat, Feb 9, 2019",12:00p,REG,@,Tulsa,AAC,L,58,76,,17,7,L 1,Donald W. Reynolds Center
24,25,"Wed, Feb 13, 2019",7:00p,REG,,Southern Methodist,AAC,W,82,74,,18,7,W 1,Liacouras Center
25,26,"Sat, Feb 16, 2019",6:00p,REG,@,South Florida,AAC,W,70,69,OT,19,7,W 2,Sun Dome
26,27,"Sat, Feb 23, 2019",12:00p,REG,,Tulsa,AAC,W,84,73,,20,7,W 3,Liacouras Center
27,28,"Tue, Feb 26, 2019",9:00p,REG,@,Memphis,AAC,L,73,81,,20,8,L 1,FedExForum
28,29,"Sun, Mar 3, 2019",2:00p,REG,,Tulane,AAC,W,80,69,,21,8,W 1,Liacouras Center
29,30,"Thu, Mar 7, 2019",7:00p,REG,@,Connecticut,AAC,W,78,71,,22,8,W 2,Harry A. Gampel Pavilion
30,31,"Sat, Mar 9, 2019",4:00p,REG,,Central Florida (25),AAC,W,67,62,,23,8,W 3,Liacouras Center
31,32,"Fri, Mar 15, 2019",9:00p,CTOURN,N,Wichita State,AAC,L,74,80,,23,9,L 1,FedExForum
32,33,"Tue, Mar 19, 2019",9:10p,NCAA,N,Belmont,OVC,,,,,,,,
