,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",6:30p,REG,@,Central Florida,AAC,L,70,84,,0,1,L 1,CFE Arena
1,2,"Mon, Nov 19, 2018",7:00p,REG,,Coppin State,MEAC,W,87,67,,1,1,W 1,Alumni Gymnasium
2,3,"Sat, Nov 24, 2018",2:00p,REG,@,Wagner,NEC,W,89,65,,2,1,W 2,Spiro Sports Center
3,4,"Wed, Nov 28, 2018",6:30p,REG,@,West Virginia,Big 12,L,78,92,,2,2,L 1,WVU Coliseum
4,5,"Sat, Dec 8, 2018",4:00p,REG,@,Hofstra,CAA,L,73,89,,2,3,L 2,Mack Sports Complex
5,6,"Wed, Dec 12, 2018",7:00p,REG,,Norfolk State,MEAC,W,81,71,,3,3,W 1,Alumni Gymnasium
6,7,"Sat, Dec 15, 2018",3:00p,REG,,Robert Morris,NEC,W,69,50,,4,3,W 2,Alumni Gymnasium
7,8,"Mon, Dec 17, 2018",10:00p,REG,@,Washington State,Pac-12,L,80,94,,4,4,L 1,Beasley Coliseum
8,9,"Wed, Dec 19, 2018",8:00p,REG,@,Drake,MVC,L,58,76,,4,5,L 2,Knapp Center
9,10,"Sat, Dec 22, 2018",4:30p,REG,N,Northern Colorado,Big Sky,W,74,67,,5,5,W 1,Orleans Arena
10,11,"Sun, Dec 23, 2018",4:30p,REG,N,Cal State Northridge,Big West,L,80,81,,5,6,L 1,Orleans Arena
11,12,"Sun, Dec 30, 2018",2:00p,REG,@,Virginia Commonwealth,A-10,L,79,90,,5,7,L 2,Stuart Siegel Center
12,13,"Thu, Jan 3, 2019",7:00p,REG,@,Fairfield,MAAC,W,83,82,,6,7,W 1,George Bisacca Court at Alumni Hall
13,14,"Sat, Jan 5, 2019",7:00p,REG,,Quinnipiac,MAAC,W,72,67,,7,7,W 2,Alumni Gymnasium
14,15,"Fri, Jan 11, 2019",7:00p,REG,@,Canisius,MAAC,W,82,73,,8,7,W 3,Koessler Athletic Center
15,16,"Sun, Jan 13, 2019",2:00p,REG,@,Niagara,MAAC,W,104,84,,9,7,W 4,Gallagher Center
16,17,"Sat, Jan 19, 2019",7:00p,REG,,Manhattan,MAAC,W,60,47,,10,7,W 5,Alumni Gymnasium
17,18,"Fri, Jan 25, 2019",7:00p,REG,@,Iona,MAAC,L,71,77,,10,8,L 1,Hynes Athletics Center
18,19,"Sun, Jan 27, 2019",2:00p,REG,,Marist,MAAC,W,86,85,,11,8,W 1,Alumni Gymnasium
19,20,"Thu, Jan 31, 2019",7:00p,REG,,Saint Peter's,MAAC,W,59,51,,12,8,W 2,Alumni Gymnasium
20,21,"Sat, Feb 2, 2019",2:00p,REG,@,Monmouth,MAAC,L,71,75,,12,9,L 1,Multipurpose Activity Center
21,22,"Tue, Feb 5, 2019",7:00p,REG,@,Manhattan,MAAC,L,66,73,,12,10,L 2,Draddy Gymnasium
22,23,"Fri, Feb 8, 2019",7:00p,REG,,Canisius,MAAC,L,80,81,,12,11,L 3,Alumni Gymnasium
23,24,"Sun, Feb 10, 2019",2:00p,REG,,Siena,MAAC,L,57,59,,12,12,L 4,Alumni Gymnasium
24,25,"Tue, Feb 12, 2019",7:00p,REG,@,Quinnipiac,MAAC,L,88,98,OT,12,13,L 5,TD Bank Sports Center
25,26,"Fri, Feb 15, 2019",7:00p,REG,,Monmouth,MAAC,W,81,72,,13,13,W 1,Alumni Gymnasium
26,27,"Sun, Feb 17, 2019",2:00p,REG,@,Saint Peter's,MAAC,W,71,65,,14,13,W 2,Yanitelli Center
27,28,"Fri, Feb 22, 2019",7:00p,REG,,Niagara,MAAC,W,97,81,,15,13,W 3,Alumni Gymnasium
28,29,"Fri, Mar 1, 2019",7:00p,REG,,Iona,MAAC,L,79,86,,15,14,L 1,Alumni Gymnasium
29,30,"Sun, Mar 3, 2019",2:00p,REG,@,Marist,MAAC,W,75,64,,16,14,W 1,McCann Recreation Center
30,31,"Sat, Mar 9, 2019",9:30p,CTOURN,N,Siena,MAAC,L,81,87,,16,15,L 1,Times Union Center 
