,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,@,Purdue (24),Big Ten,L,57,90,,0,1,L 1,Mackey Arena
1,2,"Sat, Nov 10, 2018",7:00p,REG,@,Bucknell,Patriot,W,60,58,,1,1,W 1,Sojka Pavilion
2,3,"Tue, Nov 13, 2018",7:30p,REG,,Long Island University,NEC,L,87,89,,1,2,L 1,Webster Bank Arena
3,4,"Sat, Nov 17, 2018",1:00p,REG,,Wagner,NEC,L,73,79,,1,3,L 2,Webster Bank Arena
4,5,"Fri, Nov 23, 2018",6:00p,REG,N,Longwood,Big South,L,65,67,,1,4,L 3,Connolly Center
5,6,"Sat, Nov 24, 2018",6:00p,REG,@,Seattle,WAC,L,80,83,,1,5,L 4,Connolly Center
6,7,"Sun, Nov 25, 2018",3:00p,REG,N,Denver,Summit,W,86,85,,2,5,W 1,Connolly Center
7,8,"Sat, Dec 1, 2018",1:00p,REG,@,Army,Patriot,L,60,63,,2,6,L 1,Christl Arena
8,9,"Thu, Dec 6, 2018",7:00p,REG,,Oakland,Horizon,L,86,87,,2,7,L 2,George Bisacca Court at Alumni Hall
9,10,"Sun, Dec 9, 2018",1:00p,REG,@,Old Dominion,CUSA,L,69,79,,2,8,L 3,Ted Constant Convocation Ctr.
10,11,"Sun, Dec 16, 2018",1:00p,REG,@,Boston College,ACC,L,67,77,,2,9,L 4,Silvio O. Conte Forum
11,12,"Sat, Dec 22, 2018",1:00p,REG,@,New Hampshire,AEC,W,63,57,,3,9,W 1,Lundholm Gymnasium
12,13,"Thu, Jan 3, 2019",7:00p,REG,,Rider,MAAC,L,82,83,,3,10,L 1,George Bisacca Court at Alumni Hall
13,14,"Sat, Jan 5, 2019",1:00p,REG,@,Iona,MAAC,L,87,94,,3,11,L 2,Hynes Athletics Center
14,15,"Mon, Jan 7, 2019",7:00p,REG,,Niagara,MAAC,W,77,59,,4,11,W 1,George Bisacca Court at Alumni Hall
15,16,"Thu, Jan 10, 2019",7:00p,REG,,Saint Peter's,MAAC,W,60,57,,5,11,W 2,Webster Bank Arena
16,17,"Sun, Jan 13, 2019",2:00p,REG,@,Quinnipiac,MAAC,L,78,80,,5,12,L 1,TD Bank Sports Center
17,18,"Thu, Jan 17, 2019",7:00p,REG,@,Monmouth,MAAC,L,57,74,,5,13,L 2,Multipurpose Activity Center
18,19,"Sat, Jan 19, 2019",1:00p,REG,,Canisius,MAAC,L,68,73,,5,14,L 3,George Bisacca Court at Alumni Hall
19,20,"Thu, Jan 24, 2019",7:00p,REG,,Siena,MAAC,L,48,57,,5,15,L 4,Webster Bank Arena
20,21,"Sun, Jan 27, 2019",1:00p,REG,,Iona,MAAC,W,80,68,,6,15,W 1,Webster Bank Arena
21,22,"Thu, Jan 31, 2019",7:00p,REG,@,Manhattan,MAAC,L,49,62,,6,16,L 1,Draddy Gymnasium
22,23,"Sat, Feb 2, 2019",7:00p,REG,@,Marist,MAAC,W,57,52,,7,16,W 1,McCann Recreation Center
23,24,"Mon, Feb 4, 2019",7:00p,REG,@,Siena,MAAC,L,50,61,,7,17,L 1,Times Union Center 
24,25,"Sat, Feb 9, 2019",1:00p,REG,,Monmouth,MAAC,L,49,61,,7,18,L 2,Webster Bank Arena
25,26,"Fri, Feb 15, 2019",7:00p,REG,@,Canisius,MAAC,L,68,72,,7,19,L 3,Koessler Athletic Center
26,27,"Sun, Feb 17, 2019",2:00p,REG,@,Niagara,MAAC,L,73,78,,7,20,L 4,Gallagher Center
27,28,"Sun, Feb 24, 2019",3:30p,REG,,Manhattan,MAAC,W,72,59,,8,20,W 1,Webster Bank Arena
28,29,"Fri, Mar 1, 2019",7:00p,REG,,Marist,MAAC,W,59,44,,9,20,W 2,George Bisacca Court at Alumni Hall
29,30,"Sun, Mar 3, 2019",1:00p,REG,@,Saint Peter's,MAAC,L,52,62,,9,21,L 1,Yanitelli Center
30,31,"Thu, Mar 7, 2019",7:00p,CTOURN,N,Manhattan,MAAC,L,53,57,,9,22,L 2,Times Union Center 
