,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Mars Hill,,W,125,62,,1,0,W 1,Holmes Convocation Center
1,2,"Sun, Nov 11, 2018",7:00p,REG,@,Alabama,SEC,L,73,81,,1,1,L 1,Coleman Coliseum 
2,3,"Thu, Nov 15, 2018",5:00p,REG,N,Purdue (23),Big Ten,L,70,92,,1,2,L 2,TD Arena
3,4,"Fri, Nov 16, 2018",4:30p,REG,N,Wichita State,AAC,L,76,82,,1,3,L 3,TD Arena
4,5,"Sun, Nov 18, 2018",11:00a,REG,N,Ball State,MAC,L,86,94,OT,1,4,L 4,TD Arena
5,6,"Mon, Nov 26, 2018",7:00p,REG,,Winston-Salem,,W,91,64,,2,4,W 1,Holmes Convocation Center
6,7,"Fri, Nov 30, 2018",7:00p,REG,N,East Carolina,AAC,L,81,83,,2,5,L 1,Williams Arena at Minges Coliseum
7,8,"Tue, Dec 4, 2018",7:00p,REG,,Howard,MEAC,W,100,86,,3,5,W 1,Holmes Convocation Center
8,9,"Sat, Dec 8, 2018",2:00p,REG,,North Carolina Central,MEAC,W,82,73,,4,5,W 2,Holmes Convocation Center
9,10,"Sat, Dec 15, 2018",1:00p,REG,@,South Florida,AAC,L,69,76,,4,6,L 1,Sun Dome
10,11,"Tue, Dec 18, 2018",6:30p,REG,@,Georgetown,Big East,L,73,83,,4,7,L 2,Capital One Arena
11,12,"Thu, Dec 20, 2018",7:00p,REG,,Milligan,,W,99,60,,5,7,W 1,Holmes Convocation Center
12,13,"Sun, Dec 30, 2018",3:00p,REG,@,Saint Louis,A-10,L,55,83,,5,8,L 1,Chaifetz Arena
13,14,"Thu, Jan 3, 2019",8:00p,REG,@,South Alabama,Sun Belt,L,73,79,,5,9,L 2,Mitchell Center
14,15,"Sat, Jan 5, 2019",3:00p,REG,@,Troy,Sun Belt,L,85,89,,5,10,L 3,Trojan Arena
15,16,"Thu, Jan 10, 2019",7:00p,REG,,Texas-Arlington,Sun Belt,L,72,82,,5,11,L 4,Holmes Convocation Center
16,17,"Sat, Jan 12, 2019",2:00p,REG,,Texas State,Sun Belt,L,69,70,,5,12,L 5,Holmes Convocation Center
17,18,"Sat, Jan 19, 2019",2:00p,REG,@,Coastal Carolina,Sun Belt,L,72,89,,5,13,L 6,The HTC Center
18,19,"Thu, Jan 24, 2019",8:00p,REG,@,Arkansas State,Sun Belt,L,81,82,OT,5,14,L 7,Convocation Center
19,20,"Sat, Jan 26, 2019",4:00p,REG,@,Little Rock,Sun Belt,W,77,73,,6,14,W 1,Jack Stephens Center
20,21,"Thu, Jan 31, 2019",7:00p,REG,,Louisiana,Sun Belt,W,104,77,,7,14,W 2,Holmes Convocation Center
21,22,"Sat, Feb 2, 2019",2:00p,REG,,Louisiana-Monroe,Sun Belt,W,85,84,,8,14,W 3,Holmes Convocation Center
22,23,"Thu, Feb 7, 2019",8:00p,REG,@,Texas State,Sun Belt,L,71,74,,8,15,L 1,Strahan Coliseum
23,24,"Sat, Feb 9, 2019",3:00p,REG,@,Texas-Arlington,Sun Belt,L,68,78,,8,16,L 2,College Park Center
24,25,"Sat, Feb 16, 2019",2:00p,REG,,Coastal Carolina,Sun Belt,W,88,79,,9,16,W 1,Holmes Convocation Center
25,26,"Thu, Feb 21, 2019",7:00p,REG,,Georgia State,Sun Belt,L,75,80,,9,17,L 1,Holmes Convocation Center
26,27,"Sat, Feb 23, 2019",2:00p,REG,,Georgia Southern,Sun Belt,L,69,92,,9,18,L 2,Holmes Convocation Center
27,28,"Thu, Feb 28, 2019",8:00p,REG,@,Louisiana-Monroe,Sun Belt,L,75,81,,9,19,L 3,Fant-Ewing Coliseum
28,29,"Sun, Mar 3, 2019",2:30p,REG,@,Louisiana,Sun Belt,W,90,80,,10,19,W 1,Cajundome
29,30,"Thu, Mar 7, 2019",7:00p,REG,,Troy,Sun Belt,W,72,64,,11,19,W 2,Holmes Convocation Center
30,31,"Sat, Mar 9, 2019",2:00p,REG,,South Alabama,Sun Belt,L,71,78,,11,20,L 1,Holmes Convocation Center
31,32,"Tue, Mar 12, 2019",8:00p,CTOURN,@,Louisiana-Monroe,Sun Belt,L,80,89,,11,21,L 2,Fant-Ewing Coliseum
