,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 13, 2018",8:00p,REG,,Drake,MVC,W,100,71,,1,0,W 1,Coors Events/Conference Center
1,2,"Fri, Nov 16, 2018",9:00p,REG,,Omaha,Summit,W,79,75,,2,0,W 2,Coors Events/Conference Center
2,3,"Tue, Nov 20, 2018",10:00p,REG,@,San Diego,WCC,L,64,70,,2,1,L 1,Jenny Craig Pavillion
3,4,"Sat, Nov 24, 2018",6:00p,REG,@,Air Force,MWC,W,93,56,,3,1,W 1,Clune Arena 
4,5,"Wed, Nov 28, 2018",9:00p,REG,,Portland,WCC,W,93,69,,4,1,W 2,Coors Events/Conference Center
5,6,"Sat, Dec 1, 2018",3:00p,REG,,Colorado State,MWC,W,86,80,,5,1,W 3,Coors Events/Conference Center
6,7,"Tue, Dec 4, 2018",9:00p,REG,,South Dakota,Summit,W,82,58,,6,1,W 4,Coors Events/Conference Center
7,8,"Sat, Dec 8, 2018",6:00p,REG,,Illinois-Chicago,Horizon,W,84,72,,7,1,W 5,Coors Events/Conference Center
8,9,"Tue, Dec 11, 2018",9:00p,REG,@,New Mexico,MWC,W,78,75,,8,1,W 6,The Pit
9,10,"Sat, Dec 22, 2018",3:00p,REG,N,Indiana State,MVC,L,67,72,,8,2,L 1,Stan Sheriff Center
10,11,"Sun, Dec 23, 2018",7:00p,REG,@,Hawaii,Big West,L,62,70,OT,8,3,L 2,Stan Sheriff Center
11,12,"Tue, Dec 25, 2018",1:00p,REG,N,Charlotte,CUSA,W,68,53,,9,3,W 1,Stan Sheriff Center
12,13,"Thu, Jan 3, 2019",9:00p,REG,@,Arizona,Pac-12,L,56,64,,9,4,L 1,McKale Center
13,14,"Sat, Jan 5, 2019",6:00p,REG,@,Arizona State,Pac-12,L,61,83,,9,5,L 2,Wells Fargo Arena
14,15,"Thu, Jan 10, 2019",9:00p,REG,,Washington State,Pac-12,W,92,60,,10,5,W 1,Coors Events/Conference Center
15,16,"Sat, Jan 12, 2019",10:00p,REG,,Washington,Pac-12,L,70,77,,10,6,L 1,Coors Events/Conference Center
16,17,"Sun, Jan 20, 2019",6:00p,REG,@,Utah,Pac-12,L,69,78,,10,7,L 2,Jon M. Huntsman Center
17,18,"Thu, Jan 24, 2019",11:00p,REG,@,University of California,Pac-12,W,68,59,,11,7,W 1,Haas Pavilion
18,19,"Sat, Jan 26, 2019",8:00p,REG,@,Stanford,Pac-12,L,62,75,,11,8,L 1,Maples Pavilion
19,20,"Thu, Jan 31, 2019",9:00p,REG,,Oregon State,Pac-12,L,74,76,,11,9,L 2,Coors Events/Conference Center
20,21,"Sat, Feb 2, 2019",9:30p,REG,,Oregon,Pac-12,W,73,51,,12,9,W 1,Coors Events/Conference Center
21,22,"Wed, Feb 6, 2019",9:00p,REG,@,UCLA,Pac-12,W,84,73,,13,9,W 2,Pauley Pavilion
22,23,"Sat, Feb 9, 2019",10:00p,REG,@,Southern California,Pac-12,W,69,65,,14,9,W 3,Galen Center
23,24,"Wed, Feb 13, 2019",10:30p,REG,,Arizona State,Pac-12,W,77,73,,15,9,W 4,Coors Events/Conference Center
24,25,"Sun, Feb 17, 2019",8:00p,REG,,Arizona,Pac-12,W,67,60,,16,9,W 5,Coors Events/Conference Center
25,26,"Wed, Feb 20, 2019",10:00p,REG,@,Washington State,Pac-12,L,74,76,,16,10,L 1,Beasley Coliseum
26,27,"Sat, Feb 23, 2019",10:30p,REG,@,Washington,Pac-12,L,55,64,,16,11,L 2,Alaska Airlines Arena
27,28,"Sat, Mar 2, 2019",6:00p,REG,,Utah,Pac-12,W,71,63,,17,11,W 1,Coors Events/Conference Center
28,29,"Thu, Mar 7, 2019",9:00p,REG,,UCLA,Pac-12,W,93,68,,18,11,W 2,Coors Events/Conference Center
29,30,"Sat, Mar 9, 2019",5:00p,REG,,Southern California,Pac-12,W,78,67,,19,11,W 3,Coors Events/Conference Center
30,31,"Wed, Mar 13, 2019",5:30p,CTOURN,N,University of California,Pac-12,W,56,51,,20,11,W 4,T-Mobile Arena
31,32,"Thu, Mar 14, 2019",5:30p,CTOURN,N,Oregon State,Pac-12,W,73,58,,21,11,W 5,T-Mobile Arena
32,33,"Fri, Mar 15, 2019",9:00p,CTOURN,N,Washington,Pac-12,L,61,66,,21,12,L 1,T-Mobile Arena
33,34,"Tue, Mar 19, 2019",11:00p,NIT,,Dayton,A-10,W,78,73,,22,12,W 1,Coors Events/Conference Center
34,35,"Mon, Mar 25, 2019",9:00p,NIT,,Norfolk State,MEAC,W,76,60,,23,12,W 2,Coors Events/Conference Center
35,36,"Wed, Mar 27, 2019",9:00p,NIT,@,Texas,Big 12,L,55,68,,23,13,L 1,Frank Erwin Center
