,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,@,Army,Patriot,L,69,73,,0,1,L 1,Christl Arena
1,2,"Sat, Nov 10, 2018",7:00p,REG,,Columbia,Ivy,W,82,76,,1,1,W 1,McCann Recreation Center
2,3,"Tue, Nov 13, 2018",7:00p,REG,@,Lehigh,Patriot,L,72,78,,1,2,L 1,Stabler Arena
3,4,"Tue, Nov 20, 2018",8:30p,REG,@,Stephen F. Austin,Southland,L,60,64,,1,3,L 2,William Johnson Coliseum
4,5,"Sat, Nov 24, 2018",2:00p,REG,@,Buffalo (22),MAC,L,49,76,,1,4,L 3,Alumni Arena
5,6,"Thu, Nov 29, 2018",11:30a,REG,N,Dartmouth,Ivy,W,76,58,,2,4,W 1,SSE Arena
6,7,"Fri, Nov 30, 2018",2:30p,REG,N,Long Island University,NEC,W,70,53,,3,4,W 2,SSE Arena
7,8,"Sat, Dec 8, 2018",1:00p,REG,@,Stetson,A-Sun,W,79,75,,4,4,W 3,Edmunds Center
8,9,"Sat, Dec 15, 2018",2:00p,REG,@,Colgate,Patriot,L,66,82,,4,5,L 1,Cotterell Court
9,10,"Wed, Dec 19, 2018",11:00a,REG,@,New Hampshire,AEC,W,58,49,,5,5,W 1,Lundholm Gymnasium
10,11,"Sat, Dec 22, 2018",1:00p,REG,,Brown,Ivy,L,53,78,,5,6,L 1,McCann Recreation Center
11,12,"Sat, Dec 29, 2018",2:00p,REG,@,Hartford,AEC,L,56,65,,5,7,L 2,Chase Family Arena
12,13,"Thu, Jan 3, 2019",7:00p,REG,,Canisius,MAAC,L,72,75,,5,8,L 3,McCann Recreation Center
13,14,"Tue, Jan 8, 2019",7:00p,REG,,Manhattan,MAAC,W,78,63,,6,8,W 1,McCann Recreation Center
14,15,"Fri, Jan 11, 2019",7:00p,REG,,Siena,MAAC,L,66,71,,6,9,L 1,McCann Recreation Center
15,16,"Sun, Jan 13, 2019",1:00p,REG,@,Saint Peter's,MAAC,L,63,72,,6,10,L 2,Yanitelli Center
16,17,"Fri, Jan 18, 2019",7:00p,REG,@,Iona,MAAC,L,77,90,,6,11,L 3,Hynes Athletics Center
17,18,"Mon, Jan 21, 2019",7:00p,REG,@,Manhattan,MAAC,W,62,46,,7,11,W 1,Draddy Gymnasium
18,19,"Fri, Jan 25, 2019",7:00p,REG,,Quinnipiac,MAAC,L,78,92,,7,12,L 1,McCann Recreation Center
19,20,"Sun, Jan 27, 2019",2:00p,REG,@,Rider,MAAC,L,85,86,,7,13,L 2,Alumni Gymnasium
20,21,"Thu, Jan 31, 2019",7:00p,REG,,Iona,MAAC,W,78,74,,8,13,W 1,McCann Recreation Center
21,22,"Sat, Feb 2, 2019",7:00p,REG,,Fairfield,MAAC,L,52,57,,8,14,L 1,McCann Recreation Center
22,23,"Mon, Feb 4, 2019",7:00p,REG,@,Canisius,MAAC,W,78,71,OT,9,14,W 1,Koessler Athletic Center
23,24,"Fri, Feb 8, 2019",7:00p,REG,,Niagara,MAAC,W,79,58,,10,14,W 2,McCann Recreation Center
24,25,"Fri, Feb 15, 2019",8:00p,REG,@,Quinnipiac,MAAC,W,63,61,,11,14,W 3,TD Bank Sports Center
25,26,"Sun, Feb 17, 2019",2:00p,REG,@,Monmouth,MAAC,W,75,67,,12,14,W 4,Multipurpose Activity Center
26,27,"Fri, Feb 22, 2019",7:00p,REG,,Saint Peter's,MAAC,L,59,65,,12,15,L 1,McCann Recreation Center
27,28,"Sun, Feb 24, 2019",2:00p,REG,@,Siena,MAAC,L,55,67,,12,16,L 2,Times Union Center 
28,29,"Fri, Mar 1, 2019",7:00p,REG,@,Fairfield,MAAC,L,44,59,,12,17,L 3,George Bisacca Court at Alumni Hall
29,30,"Sun, Mar 3, 2019",2:00p,REG,,Rider,MAAC,L,64,75,,12,18,L 4,McCann Recreation Center
30,31,"Thu, Mar 7, 2019",5:00p,CTOURN,N,Saint Peter's,MAAC,L,68,71,OT,12,19,L 5,Times Union Center 
