,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:30p,REG,,IUPUI,Horizon,W,82,69,,1,0,W 1,Cintas Center
1,2,"Sat, Nov 10, 2018",4:00p,REG,,Evansville,MVC,W,91,85,,2,0,W 2,Cintas Center
2,3,"Tue, Nov 13, 2018",6:30p,REG,,Wisconsin,Big Ten,L,68,77,,2,1,L 1,Cintas Center
3,4,"Mon, Nov 19, 2018",2:30p,REG,N,Auburn (8),SEC,L,79,88,OT,2,2,L 2,Lahaina Civic Center
4,5,"Tue, Nov 20, 2018",2:30p,REG,N,San Diego State,MWC,L,74,79,,2,3,L 3,Lahaina Civic Center
5,6,"Wed, Nov 21, 2018",9:00p,REG,N,Illinois,Big Ten,W,83,74,,3,3,W 1,Lahaina Civic Center
6,7,"Wed, Nov 28, 2018",6:30p,REG,,Miami (OH),MAC,W,82,55,,4,3,W 2,Cintas Center
7,8,"Sat, Dec 1, 2018",12:00p,REG,,Oakland,Horizon,W,73,63,,5,3,W 3,Cintas Center
8,9,"Wed, Dec 5, 2018",6:30p,REG,,Ohio,MAC,W,82,61,,6,3,W 4,Cintas Center
9,10,"Sat, Dec 8, 2018",2:00p,REG,@,Cincinnati,AAC,L,47,62,,6,4,L 1,Fifth Third Arena
10,11,"Sat, Dec 15, 2018",8:00p,REG,,Eastern Kentucky,OVC,W,95,77,,7,4,W 1,Cintas Center
11,12,"Tue, Dec 18, 2018",7:00p,REG,@,Missouri,SEC,L,56,71,,7,5,L 1,Mizzou Arena
12,13,"Fri, Dec 21, 2018",7:00p,REG,,Detroit Mercy,Horizon,W,69,55,,8,5,W 1,Cintas Center
13,14,"Sat, Dec 29, 2018",2:00p,REG,@,DePaul,Big East,W,74,65,,9,5,W 2,Wintrust Arena
14,15,"Wed, Jan 2, 2019",6:30p,REG,,Seton Hall,Big East,L,70,80,,9,6,L 1,Cintas Center
15,16,"Sun, Jan 6, 2019",12:00p,REG,@,Marquette (16),Big East,L,52,70,,9,7,L 2,Fiserv Forum
16,17,"Wed, Jan 9, 2019",6:30p,REG,,Georgetown,Big East,W,81,75,,10,7,W 1,Cintas Center
17,18,"Sun, Jan 13, 2019",12:00p,REG,,Butler,Big East,W,70,69,,11,7,W 2,Cintas Center
18,19,"Fri, Jan 18, 2019",8:30p,REG,@,Villanova (22),Big East,L,75,85,,11,8,L 1,Wells Fargo Center
19,20,"Wed, Jan 23, 2019",6:30p,REG,,Providence,Big East,L,62,64,,11,9,L 2,Cintas Center
20,21,"Sat, Jan 26, 2019",2:00p,REG,,Marquette (12),Big East,L,82,87,,11,10,L 3,Cintas Center
21,22,"Thu, Jan 31, 2019",8:00p,REG,@,Georgetown,Big East,L,73,80,,11,11,L 4,Capital One Arena
22,23,"Sun, Feb 3, 2019",1:00p,REG,@,Creighton,Big East,L,54,76,,11,12,L 5,CenturyLink Center
23,24,"Sat, Feb 9, 2019",8:00p,REG,,DePaul,Big East,L,62,74,,11,13,L 6,Cintas Center
24,25,"Wed, Feb 13, 2019",8:30p,REG,,Creighton,Big East,W,64,61,OT,12,13,W 1,Cintas Center
25,26,"Sat, Feb 16, 2019",2:00p,REG,@,Providence,Big East,W,75,61,,13,13,W 2,Dunkin' Donuts Center
26,27,"Wed, Feb 20, 2019",7:00p,REG,@,Seton Hall,Big East,W,70,69,,14,13,W 3,Prudential Center
27,28,"Sun, Feb 24, 2019",1:30p,REG,,Villanova (17),Big East,W,66,54,,15,13,W 4,Cintas Center
28,29,"Thu, Feb 28, 2019",6:30p,REG,@,St. John's (NY),Big East,W,84,73,,16,13,W 5,Carnesecca Arena
29,30,"Tue, Mar 5, 2019",6:00p,REG,@,Butler,Big East,L,66,71,,16,14,L 1,Hinkle Fieldhouse
30,31,"Sat, Mar 9, 2019",5:00p,REG,,St. John's (NY),Big East,W,81,68,,17,14,W 1,Cintas Center
31,32,"Thu, Mar 14, 2019",2:30p,CTOURN,N,Creighton,Big East,W,63,61,,18,14,W 2,Madison Square Garden (IV)
32,33,"Fri, Mar 15, 2019",6:30p,CTOURN,N,Villanova (25),Big East,L,67,71,OT,18,15,L 1,Madison Square Garden (IV)
33,34,"Wed, Mar 20, 2019",7:00p,NIT,,Toledo,MAC,W,78,64,,19,15,W 1,Cintas Center
34,35,"Sun, Mar 24, 2019",4:00p,NIT,@,Texas,Big 12,L,76,78,OT,19,16,L 1,Frank Erwin Center
