,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Louisiana-Monroe,Sun Belt,L,66,75,,0,1,L 1,Lee E. Williams Athletics and Assembly Center
1,2,"Sat, Nov 10, 2018",2:00p,REG,@,St. Bonaventure,A-10,L,36,67,,0,2,L 2,Reilly Center
2,3,"Fri, Nov 16, 2018",10:00p,REG,@,Boise State,MWC,L,53,70,,0,3,L 3,Taco Bell Arena
3,4,"Mon, Nov 19, 2018",4:00p,REG,N,Sam Houston State,Southland,L,60,75,,0,4,L 4,Freedom Hall Civic Center
4,5,"Tue, Nov 20, 2018",4:00p,REG,N,Chicago State,WAC,W,81,68,,1,4,W 1,John Gray Gymnasium
5,6,"Sat, Nov 24, 2018",10:00p,REG,@,San Diego,WCC,L,58,76,,1,5,L 1,Jenny Craig Pavillion
6,7,"Tue, Nov 27, 2018",10:30p,REG,@,San Diego State,MWC,L,44,87,,1,6,L 2,Viejas Arena
7,8,"Thu, Nov 29, 2018",10:00p,REG,@,Santa Clara,WCC,L,70,81,,1,7,L 3,Leavey Center
8,9,"Sat, Dec 8, 2018",10:00p,REG,@,Pepperdine,WCC,L,66,69,,1,8,L 4,Firestone Fieldhouse
9,10,"Tue, Dec 11, 2018",8:00p,REG,,Fisk,,W,77,56,,2,8,W 1,Lee E. Williams Athletics and Assembly Center
10,11,"Sat, Dec 15, 2018",8:00p,REG,@,Murray State,OVC,L,57,74,,2,9,L 1,CFSB Center
11,12,"Sat, Dec 22, 2018",1:00p,REG,@,Central Michigan,MAC,L,72,81,,2,10,L 2,McGuirk Arena
12,13,"Sat, Dec 29, 2018",7:00p,REG,,Miles,,W,61,57,,3,10,W 1,Lee E. Williams Athletics and Assembly Center
13,14,"Sat, Jan 5, 2019",7:00p,REG,@,Alabama A&M,SWAC,W,54,51,OT,4,10,W 2,Elmore Health Science Building 
14,15,"Mon, Jan 7, 2019",8:30p,REG,@,Alabama State,SWAC,L,57,59,,4,11,L 1,Dunn-Oliver Acadome
15,16,"Sat, Jan 12, 2019",6:00p,REG,,Alcorn State,SWAC,W,59,52,,5,11,W 1,Lee E. Williams Athletics and Assembly Center
16,17,"Mon, Jan 14, 2019",8:30p,REG,,Southern,SWAC,W,64,58,,6,11,W 2,Lee E. Williams Athletics and Assembly Center
17,18,"Sat, Jan 19, 2019",6:00p,REG,@,Prairie View,SWAC,L,51,55,,6,12,L 1,William J. Nicks Building
18,19,"Mon, Jan 21, 2019",7:00p,REG,@,Texas Southern,SWAC,L,65,75,,6,13,L 2,Health & Physical Education Arena
19,20,"Sat, Jan 26, 2019",6:00p,REG,@,Grambling,SWAC,W,65,63,,7,13,W 1,Assembly Center
20,21,"Sat, Feb 2, 2019",5:30p,REG,,Mississippi Valley State,SWAC,W,61,57,,8,13,W 2,Lee E. Williams Athletics and Assembly Center
21,22,"Mon, Feb 4, 2019",8:30p,REG,,Arkansas-Pine Bluff,SWAC,W,65,52,,9,13,W 3,Lee E. Williams Athletics and Assembly Center
22,23,"Sat, Feb 9, 2019",6:30p,REG,@,Alcorn State,SWAC,L,52,66,,9,14,L 1,Davey L. Whitney Complex
23,24,"Mon, Feb 11, 2019",8:30p,REG,@,Southern,SWAC,L,67,76,,9,15,L 2,F. G. Clark Activity Center
24,25,"Sat, Feb 16, 2019",6:30p,REG,,Prairie View,SWAC,L,66,79,,9,16,L 3,Lee E. Williams Athletics and Assembly Center
25,26,"Mon, Feb 18, 2019",8:30p,REG,,Texas Southern,SWAC,L,65,77,,9,17,L 4,Lee E. Williams Athletics and Assembly Center
26,27,"Sat, Feb 23, 2019",6:30p,REG,,Grambling,SWAC,W,71,60,,10,17,W 1,Lee E. Williams Athletics and Assembly Center
27,28,"Sat, Mar 2, 2019",5:30p,REG,@,Mississippi Valley State,SWAC,L,57,60,,10,18,L 1,Harrison HPER Complex
28,29,"Mon, Mar 4, 2019",8:30p,REG,@,Arkansas-Pine Bluff,SWAC,W,57,56,,11,18,W 1,H.O. Clemmons Arena
29,30,"Thu, Mar 7, 2019",8:30p,REG,,Alabama A&M,SWAC,W,66,47,,12,18,W 2,Lee E. Williams Athletics and Assembly Center
30,31,"Sat, Mar 9, 2019",6:30p,REG,,Alabama State,SWAC,W,82,70,,13,18,W 3,Lee E. Williams Athletics and Assembly Center
31,32,"Tue, Mar 12, 2019",9:00p,CTOURN,,Alabama State,SWAC,L,49,58,,13,19,L 1,Lee E. Williams Athletics and Assembly Center
