,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Eastern Washington,Big Sky,W,66,34,,1,0,W 1,Carrier Dome
1,2,"Sat, Nov 10, 2018",7:00p,REG,,Morehead State,OVC,W,84,70,,2,0,W 2,Carrier Dome
2,3,"Thu, Nov 15, 2018",7:00p,REG,N,Connecticut,AAC,L,76,83,,2,1,L 1,Madison Square Garden (IV)
3,4,"Fri, Nov 16, 2018",4:30p,REG,N,Oregon (13),Pac-12,L,65,80,,2,2,L 2,Madison Square Garden (IV)
4,5,"Wed, Nov 21, 2018",7:00p,REG,,Colgate,Patriot,W,77,56,,3,2,W 1,Carrier Dome
5,6,"Wed, Nov 28, 2018",7:15p,REG,@,Ohio State (16),Big Ten,W,72,62,,4,2,W 2,Value City Arena
6,7,"Sat, Dec 1, 2018",8:00p,REG,,Cornell,Ivy,W,63,55,,5,2,W 3,Carrier Dome
7,8,"Tue, Dec 4, 2018",7:00p,REG,,Northeastern,CAA,W,72,49,,6,2,W 4,Carrier Dome
8,9,"Sat, Dec 8, 2018",3:30p,REG,,Georgetown,Big East,W,72,71,,7,2,W 5,Carrier Dome
9,10,"Sat, Dec 15, 2018",12:00p,REG,,Old Dominion,CUSA,L,62,68,,7,3,L 1,Carrier Dome
10,11,"Tue, Dec 18, 2018",8:00p,REG,,Buffalo (14),MAC,L,59,71,,7,4,L 2,Carrier Dome
11,12,"Sat, Dec 22, 2018",2:00p,REG,,Arkansas State,Sun Belt,W,82,52,,8,4,W 1,Carrier Dome
12,13,"Sat, Dec 29, 2018",2:00p,REG,,St. Bonaventure,A-10,W,81,48,,9,4,W 2,Carrier Dome
13,14,"Sat, Jan 5, 2019",12:00p,REG,@,Notre Dame,ACC,W,72,62,,10,4,W 3,Purcell Pavilion at the Joyce Center
14,15,"Wed, Jan 9, 2019",8:00p,REG,,Clemson,ACC,W,61,53,,11,4,W 4,Carrier Dome
15,16,"Sat, Jan 12, 2019",6:00p,REG,,Georgia Tech,ACC,L,59,73,,11,5,L 1,Carrier Dome
16,17,"Mon, Jan 14, 2019",7:00p,REG,@,Duke (1),ACC,W,95,91,OT,12,5,W 1,Cameron Indoor Stadium
17,18,"Sat, Jan 19, 2019",2:00p,REG,,Pittsburgh,ACC,W,74,63,,13,5,W 2,Carrier Dome
18,19,"Thu, Jan 24, 2019",8:00p,REG,,Miami (FL),ACC,W,73,53,,14,5,W 3,Carrier Dome
19,20,"Sat, Jan 26, 2019",8:00p,REG,@,Virginia Tech (10),ACC,L,56,78,,14,6,L 1,Cassell Coliseum
20,21,"Wed, Jan 30, 2019",8:00p,REG,@,Boston College,ACC,W,77,71,,15,6,W 1,Silvio O. Conte Forum
21,22,"Sat, Feb 2, 2019",6:00p,REG,@,Pittsburgh,ACC,W,65,56,,16,6,W 2,Petersen Events Center
22,23,"Tue, Feb 5, 2019",8:00p,REG,,Florida State (22),ACC,L,62,80,,16,7,L 1,Carrier Dome
23,24,"Sat, Feb 9, 2019",2:00p,REG,,Boston College,ACC,W,67,56,,17,7,W 1,Carrier Dome
24,25,"Wed, Feb 13, 2019",8:00p,REG,@,North Carolina State,ACC,L,58,73,,17,8,L 1,PNC Arena
25,26,"Wed, Feb 20, 2019",7:00p,REG,,Louisville (18),ACC,W,69,49,,18,8,W 1,Carrier Dome
26,27,"Sat, Feb 23, 2019",6:00p,REG,,Duke (1),ACC,L,65,75,,18,9,L 1,Carrier Dome
27,28,"Tue, Feb 26, 2019",9:00p,REG,@,North Carolina (5),ACC,L,85,93,,18,10,L 2,Dean Smith Center
28,29,"Sat, Mar 2, 2019",12:00p,REG,@,Wake Forest,ACC,W,79,54,,19,10,W 1,Lawrence Joel Coliseum
29,30,"Mon, Mar 4, 2019",7:00p,REG,,Virginia (2),ACC,L,53,79,,19,11,L 1,Carrier Dome
30,31,"Sat, Mar 9, 2019",12:00p,REG,@,Clemson,ACC,L,55,67,,19,12,L 2,Littlejohn Coliseum
31,32,"Wed, Mar 13, 2019",9:00p,CTOURN,N,Pittsburgh,ACC,W,73,59,,20,12,W 1,Spectrum Center
32,33,"Thu, Mar 14, 2019",9:00p,CTOURN,N,Duke (5),ACC,L,72,84,,20,13,L 1,Spectrum Center
33,34,"Thu, Mar 21, 2019",9:57p,NCAA,N,Baylor,Big 12,,,,,,,,
