,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:30p,REG,,Delaware,CAA,W,73,67,,1,0,W 1,Xfinity Center
1,2,"Fri, Nov 9, 2018",8:30p,REG,@,Navy,Patriot,W,78,57,,2,0,W 2,Alumni Hall
2,3,"Mon, Nov 12, 2018",7:00p,REG,,North Carolina A&T,MEAC,W,82,59,,3,0,W 3,Xfinity Center
3,4,"Fri, Nov 16, 2018",7:00p,REG,,Hofstra,CAA,W,80,69,,4,0,W 4,Xfinity Center
4,5,"Sun, Nov 18, 2018",4:00p,REG,,Mount St. Mary's,NEC,W,92,77,,5,0,W 5,Xfinity Center
5,6,"Fri, Nov 23, 2018",6:00p,REG,,Marshall,CUSA,W,104,67,,6,0,W 6,Xfinity Center
6,7,"Wed, Nov 28, 2018",7:30p,REG,,Virginia (4),ACC,L,71,76,,6,1,L 1,Xfinity Center
7,8,"Sat, Dec 1, 2018",5:00p,REG,,Penn State,Big Ten,W,66,59,,7,1,W 1,Xfinity Center
8,9,"Thu, Dec 6, 2018",7:00p,REG,@,Purdue,Big Ten,L,60,62,,7,2,L 1,Mackey Arena
9,10,"Sat, Dec 8, 2018",4:00p,REG,N,Loyola (IL),MVC,W,55,41,,8,2,W 1,Royal Farms Arena
10,11,"Tue, Dec 11, 2018",7:00p,REG,,Loyola (MD),Patriot,W,94,71,,9,2,W 2,Xfinity Center
11,12,"Sat, Dec 22, 2018",5:30p,REG,,Seton Hall,Big East,L,74,78,,9,3,L 1,Xfinity Center
12,13,"Sat, Dec 29, 2018",6:00p,REG,,Radford,Big South,W,78,64,,10,3,W 1,Xfinity Center
13,14,"Wed, Jan 2, 2019",6:30p,REG,,Nebraska (24),Big Ten,W,74,72,,11,3,W 2,Xfinity Center
14,15,"Sat, Jan 5, 2019",2:00p,REG,@,Rutgers,Big Ten,W,77,63,,12,3,W 3,Louis Brown Athletic Center
15,16,"Tue, Jan 8, 2019",7:00p,REG,@,Minnesota,Big Ten,W,82,67,,13,3,W 4,Williams Arena
16,17,"Fri, Jan 11, 2019",7:00p,REG,,Indiana (22),Big Ten,W,78,75,,14,3,W 5,Xfinity Center
17,18,"Mon, Jan 14, 2019",8:30p,REG,,Wisconsin,Big Ten,W,64,60,,15,3,W 6,Xfinity Center
18,19,"Fri, Jan 18, 2019",6:30p,REG,@,Ohio State,Big Ten,W,75,61,,16,3,W 7,Value City Arena
19,20,"Mon, Jan 21, 2019",6:30p,REG,@,Michigan State (6),Big Ten,L,55,69,,16,4,L 1,Breslin Events Center
20,21,"Sat, Jan 26, 2019",12:00p,REG,N,Illinois,Big Ten,L,67,78,,16,5,L 2,Madison Square Garden (IV)
21,22,"Tue, Jan 29, 2019",7:00p,REG,,Northwestern,Big Ten,W,70,52,,17,5,W 1,Xfinity Center
22,23,"Fri, Feb 1, 2019",9:00p,REG,@,Wisconsin (24),Big Ten,L,61,69,,17,6,L 1,Kohl Center
23,24,"Wed, Feb 6, 2019",7:00p,REG,@,Nebraska,Big Ten,W,60,45,,18,6,W 1,Pinnacle Bank Arena
24,25,"Tue, Feb 12, 2019",6:30p,REG,,Purdue (12),Big Ten,W,70,56,,19,6,W 2,Xfinity Center
25,26,"Sat, Feb 16, 2019",12:00p,REG,@,Michigan (6),Big Ten,L,52,65,,19,7,L 1,Crisler Arena
26,27,"Tue, Feb 19, 2019",8:00p,REG,@,Iowa (21),Big Ten,W,66,65,,20,7,W 1,Carver-Hawkeye Arena
27,28,"Sat, Feb 23, 2019",2:00p,REG,,Ohio State,Big Ten,W,72,62,,21,7,W 2,Xfinity Center
28,29,"Wed, Feb 27, 2019",6:30p,REG,@,Penn State,Big Ten,L,61,78,,21,8,L 1,Bryce Jordan Center
29,30,"Sun, Mar 3, 2019",3:45p,REG,,Michigan (9),Big Ten,L,62,69,,21,9,L 2,Xfinity Center
30,31,"Fri, Mar 8, 2019",7:00p,REG,,Minnesota,Big Ten,W,69,60,,22,9,W 1,Xfinity Center
31,32,"Thu, Mar 14, 2019",2:55p,CTOURN,N,Nebraska,Big Ten,L,61,69,,22,10,L 1,United Center
