,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:30p,REG,,North Carolina-Wilmington,CAA,W,97,93,OT,1,0,W 1,John W. Pope Jr. Convocation Center
1,2,"Fri, Nov 9, 2018",7:30p,REG,,Coastal Carolina,Sun Belt,L,75,85,,1,1,L 1,John W. Pope Jr. Convocation Center
2,3,"Mon, Nov 12, 2018",7:00p,REG,@,Ohio,MAC,L,73,81,,1,2,L 2,Convocation Center
3,4,"Fri, Nov 16, 2018",2:00p,REG,N,Florida A&M,MEAC,W,66,59,,2,2,W 1,Montego Bay Convention Centre
4,5,"Sun, Nov 18, 2018",2:30p,REG,N,Austin Peay,OVC,W,78,72,,3,2,W 2,Montego Bay Convention Centre
5,6,"Sat, Nov 24, 2018",12:00p,REG,@,Georgetown,Big East,L,85,93,,3,3,L 1,Capital One Arena
6,7,"Thu, Nov 29, 2018",7:00p,REG,,Trinity Baptist,,W,79,29,,4,3,W 1,John W. Pope Jr. Convocation Center
7,8,"Tue, Dec 4, 2018",8:00p,REG,@,Abilene Christian,Southland,L,68,83,,4,4,L 1,Moody Coliseum 
8,9,"Thu, Dec 13, 2018",7:00p,REG,,Central Pennsylvania College,,W,100,53,,5,4,W 1,John W. Pope Jr. Convocation Center
9,10,"Tue, Dec 18, 2018",7:00p,REG,,Citadel,Southern,L,76,82,,5,5,L 1,John W. Pope Jr. Convocation Center
10,11,"Fri, Dec 21, 2018",2:30p,REG,N,Austin Peay,OVC,L,75,88,,5,6,L 2,McArthur Gymnasium
11,12,"Sat, Dec 22, 2018",12:00p,REG,N,Alabama State,SWAC,W,70,69,,6,6,W 1,McArthur Gymnasium
12,13,"Sat, Dec 29, 2018",4:00p,REG,@,Miami (FL),ACC,L,62,73,,6,7,L 1,BankUnited Center
13,14,"Wed, Jan 2, 2019",7:00p,REG,,Allen,,W,95,48,,7,7,W 1,John W. Pope Jr. Convocation Center
14,15,"Sat, Jan 5, 2019",4:30p,REG,,Gardner-Webb,Big South,W,72,61,,8,7,W 2,John W. Pope Jr. Convocation Center
15,16,"Thu, Jan 10, 2019",7:00p,REG,,Winthrop,Big South,L,86,90,,8,8,L 1,John W. Pope Jr. Convocation Center
16,17,"Wed, Jan 16, 2019",7:00p,REG,@,North Carolina-Asheville,Big South,W,70,53,,9,8,W 1,Kimmel Arena
17,18,"Sat, Jan 19, 2019",5:30p,REG,@,Charleston Southern,Big South,W,73,72,,10,8,W 2,CSU Fieldhouse
18,19,"Thu, Jan 24, 2019",7:00p,REG,,Presbyterian,Big South,W,77,73,,11,8,W 3,John W. Pope Jr. Convocation Center
19,20,"Sat, Jan 26, 2019",6:00p,REG,@,Hampton,Big South,L,58,64,,11,9,L 1,Hampton Convocation Center
20,21,"Wed, Jan 30, 2019",7:00p,REG,@,Radford,Big South,W,68,67,,12,9,W 1,Donald N. Dedmon Center
21,22,"Sat, Feb 2, 2019",2:00p,REG,,Longwood,Big South,W,83,62,,13,9,W 2,John W. Pope Jr. Convocation Center
22,23,"Thu, Feb 7, 2019",7:00p,REG,@,High Point,Big South,L,56,57,,13,10,L 1,Millis Center
23,24,"Sat, Feb 9, 2019",4:30p,REG,,South Carolina Upstate,Big South,W,82,66,,14,10,W 1,John W. Pope Jr. Convocation Center
24,25,"Wed, Feb 13, 2019",7:00p,REG,,Hampton,Big South,W,87,84,,15,10,W 2,John W. Pope Jr. Convocation Center
25,26,"Sat, Feb 16, 2019",4:30p,REG,@,Presbyterian,Big South,L,71,76,,15,11,L 1,Ross E.Templeton Center
26,27,"Thu, Feb 21, 2019",9:00p,REG,,High Point,Big South,W,61,48,,16,11,W 1,John W. Pope Jr. Convocation Center
27,28,"Sat, Feb 23, 2019",3:00p,REG,@,Longwood,Big South,W,74,72,,17,11,W 2,Willett Hall
28,29,"Wed, Feb 27, 2019",7:00p,REG,@,South Carolina Upstate,Big South,W,85,73,,18,11,W 3,G.B. Hodge Center
29,30,"Sat, Mar 2, 2019",2:00p,REG,,Radford,Big South,W,64,62,,19,11,W 4,John W. Pope Jr. Convocation Center
30,31,"Thu, Mar 7, 2019",6:00p,CTOURN,,Hampton,Big South,W,86,77,,20,11,W 5,John W. Pope Jr. Convocation Center
31,32,"Fri, Mar 8, 2019",8:00p,CTOURN,,Gardner-Webb,Big South,L,74,79,,20,12,L 1,John W. Pope Jr. Convocation Center
32,33,"Tue, Mar 19, 2019",7:00p,NIT,@,North Carolina-Greensboro,Southern,L,69,84,,20,13,L 2,Greensboro Coliseum
