,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",9:30p,REG,,North Dakota State,Summit,W,73,56,,1,0,W 1,Pan American Center
1,2,"Fri, Nov 9, 2018",9:00p,REG,,Texas-El Paso,CUSA,W,96,69,,2,0,W 2,Pan American Center
2,3,"Wed, Nov 14, 2018",9:00p,REG,,Saint Mary's (CA),WCC,L,58,73,,2,1,L 1,Pan American Center
3,4,"Sat, Nov 17, 2018",6:00p,REG,@,New Mexico,MWC,W,98,94,,3,1,W 1,The Pit
4,5,"Wed, Nov 21, 2018",8:00p,REG,,Eastern New Mexico,,W,92,65,,4,1,W 2,Pan American Center
5,6,"Wed, Nov 28, 2018",9:00p,REG,@,Texas-El Paso,CUSA,W,62,58,,5,1,W 3,Don Haskins Center
6,7,"Sat, Dec 1, 2018",9:00p,REG,,Washington State,Pac-12,W,69,63,,6,1,W 4,Pan American Center
7,8,"Tue, Dec 4, 2018",9:00p,REG,,New Mexico,MWC,W,100,65,,7,1,W 5,Pan American Center
8,9,"Sat, Dec 8, 2018",8:30p,REG,N,Kansas (2),Big 12,L,60,63,,7,2,L 1,Sprint Center
9,10,"Mon, Dec 17, 2018",9:00p,REG,,Northern Colorado,Big Sky,W,74,62,,8,2,W 1,Pan American Center
10,11,"Wed, Dec 19, 2018",9:00p,REG,,Cal State Northridge,Big West,W,92,57,,9,2,W 2,Pan American Center
11,12,"Sat, Dec 22, 2018",7:30p,REG,N,Drake,MVC,L,63,66,,9,3,L 1,Orleans Arena
12,13,"Sun, Dec 23, 2018",10:00p,REG,N,Washington State,Pac-12,W,75,72,,10,3,W 1,Orleans Arena
13,14,"Sun, Dec 30, 2018",4:00p,REG,@,Colorado State,MWC,W,88,68,,11,3,W 2,Moby Arena
14,15,"Thu, Jan 3, 2019",10:00p,REG,@,California Baptist,WAC,L,76,82,,11,4,L 1,CBU Events Center
15,16,"Thu, Jan 10, 2019",9:00p,REG,,Grand Canyon,WAC,W,77,75,,12,4,W 1,Pan American Center
16,17,"Sat, Jan 12, 2019",6:00p,REG,,Cal State Bakersfield,WAC,W,73,62,,13,4,W 2,Pan American Center
17,18,"Thu, Jan 17, 2019",10:00p,REG,@,Seattle,WAC,W,87,60,,14,4,W 3,Connolly Center
18,19,"Sat, Jan 19, 2019",9:00p,REG,@,Utah Valley,WAC,W,83,78,,15,4,W 4,UCCU Center
19,20,"Sat, Jan 26, 2019",8:00p,REG,@,Texas-Rio Grande Valley,WAC,W,63,61,,16,4,W 5,UTRGV Fieldhouse
20,21,"Thu, Jan 31, 2019",9:00p,REG,,Missouri-Kansas City,WAC,W,70,54,,17,4,W 6,Pan American Center
21,22,"Sat, Feb 2, 2019",6:00p,REG,,Chicago State,WAC,W,83,39,,18,4,W 7,Pan American Center
22,23,"Thu, Feb 7, 2019",10:00p,REG,@,Cal State Bakersfield,WAC,W,71,70,OT,19,4,W 8,Icardo Center
23,24,"Sat, Feb 9, 2019",9:00p,REG,@,Grand Canyon,WAC,W,67,64,,20,4,W 9,Grand Canyon University Arena
24,25,"Thu, Feb 14, 2019",9:00p,REG,,Utah Valley,WAC,W,84,77,,21,4,W 10,Pan American Center
25,26,"Sat, Feb 16, 2019",9:00p,REG,,Seattle,WAC,W,59,53,,22,4,W 11,Pan American Center
26,27,"Tue, Feb 19, 2019",9:00p,REG,,Texas A&M-International,,W,80,42,,23,4,W 12,Pan American Center
27,28,"Sat, Feb 23, 2019",6:00p,REG,,Texas-Rio Grande Valley,WAC,W,88,79,,24,4,W 13,Pan American Center
28,29,"Thu, Feb 28, 2019",7:00p,REG,@,Missouri-Kansas City,WAC,W,75,55,,25,4,W 14,
29,30,"Sat, Mar 2, 2019",3:00p,REG,@,Chicago State,WAC,W,92,58,,26,4,W 15,Emil and Patricia Jones Convocation Center
30,31,"Sat, Mar 9, 2019",9:00p,REG,,California Baptist,WAC,W,75,63,,27,4,W 16,Pan American Center
31,32,"Thu, Mar 14, 2019",3:00p,CTOURN,N,Chicago State,WAC,W,86,49,,28,4,W 17,Orleans Arena
32,33,"Fri, Mar 15, 2019",9:00p,CTOURN,N,Texas-Rio Grande Valley,WAC,W,79,72,,29,4,W 18,Orleans Arena
33,34,"Sat, Mar 16, 2019",10:00p,CTOURN,N,Grand Canyon,WAC,W,89,57,,30,4,W 19,Orleans Arena
34,35,"Thu, Mar 21, 2019",1:30p,NCAA,N,Auburn (22),SEC,,,,,,,,
