,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",9:00p,REG,@,Loyola (IL),MVC,L,45,76,,0,1,L 1,Joseph J. Gentile Center
1,2,"Thu, Nov 8, 2018",8:00p,REG,@,Iowa,Big Ten,L,63,77,,0,2,L 2,Carver-Hawkeye Arena
2,3,"Sun, Nov 11, 2018",5:00p,REG,@,Connecticut,AAC,L,66,94,,0,3,L 3,Harry A. Gampel Pavilion
3,4,"Fri, Nov 16, 2018",5:30p,REG,N,Morehead State,OVC,L,89,99,,0,4,L 4,Reese Court
4,5,"Sat, Nov 17, 2018",6:15p,REG,N,Eastern Washington,Big Sky,L,80,87,OT,0,5,L 5,Reese Court
5,6,"Wed, Nov 21, 2018",7:00p,REG,,Drake,MVC,L,63,66,,0,6,L 6,Municipal Auditorium
6,7,"Sat, Nov 24, 2018",3:00p,REG,,Avila,,W,94,58,,1,6,W 1,Municipal Auditorium
7,8,"Wed, Nov 28, 2018",8:00p,REG,@,South Dakota State,Summit,L,47,75,,1,7,L 1,Frost Arena
8,9,"Sat, Dec 1, 2018",2:00p,REG,@,Purdue-Fort Wayne,Summit,W,90,73,,2,7,W 1,Allen County War Memorial Coliseum
9,10,"Sat, Dec 8, 2018",2:00p,REG,@,South Dakota,Summit,W,65,63,,3,7,W 2,Sanford Coyote Sports Center
10,11,"Thu, Dec 13, 2018",7:00p,REG,,Milwaukee,Horizon,L,66,69,,3,8,L 1,Municipal Auditorium
11,12,"Sat, Dec 15, 2018",7:00p,REG,,McNeese State,Southland,W,80,67,,4,8,W 1,Municipal Auditorium
12,13,"Wed, Dec 19, 2018",7:00p,REG,@,Central Michigan,MAC,L,72,81,,4,9,L 1,McGuirk Arena
13,14,"Sat, Dec 22, 2018",3:00p,REG,,Elon,CAA,W,95,59,,5,9,W 1,Municipal Auditorium
14,15,"Thu, Dec 27, 2018",8:00p,REG,@,Creighton,Big East,L,53,89,,5,10,L 1,CenturyLink Center
15,16,"Sat, Jan 5, 2019",3:00p,REG,,Chicago State,WAC,W,80,72,,6,10,W 1,Swinney Recreation Center
16,17,"Thu, Jan 10, 2019",7:00p,REG,,California Baptist,WAC,W,84,68,,7,10,W 2,Swinney Recreation Center
17,18,"Thu, Jan 17, 2019",10:00p,REG,@,Cal State Bakersfield,WAC,L,73,74,,7,11,L 1,Icardo Center
18,19,"Sat, Jan 19, 2019",9:00p,REG,@,Grand Canyon,WAC,L,50,78,,7,12,L 2,Grand Canyon University Arena
19,20,"Thu, Jan 24, 2019",7:00p,REG,,Utah Valley,WAC,L,67,75,,7,13,L 3,Swinney Recreation Center
20,21,"Sat, Jan 26, 2019",7:00p,REG,,Seattle,WAC,W,63,54,,8,13,W 1,Swinney Recreation Center
21,22,"Thu, Jan 31, 2019",9:00p,REG,@,New Mexico State,WAC,L,54,70,,8,14,L 1,Pan American Center
22,23,"Sat, Feb 2, 2019",8:00p,REG,@,Texas-Rio Grande Valley,WAC,L,63,75,,8,15,L 2,UTRGV Fieldhouse
23,24,"Sat, Feb 9, 2019",10:00p,REG,@,California Baptist,WAC,L,60,70,,8,16,L 3,CBU Events Center
24,25,"Thu, Feb 14, 2019",7:00p,REG,,Grand Canyon,WAC,W,87,75,OT,9,16,W 1,Swinney Recreation Center
25,26,"Sat, Feb 16, 2019",7:00p,REG,,Cal State Bakersfield,WAC,W,75,67,,10,16,W 2,Swinney Recreation Center
26,27,"Thu, Feb 21, 2019",10:00p,REG,@,Seattle,WAC,L,64,69,,10,17,L 1,Connolly Center
27,28,"Sat, Feb 23, 2019",9:00p,REG,@,Utah Valley,WAC,L,67,79,,10,18,L 2,UCCU Center
28,29,"Thu, Feb 28, 2019",7:00p,REG,,New Mexico State,WAC,L,55,75,,10,19,L 3,Swinney Recreation Center
29,30,"Sat, Mar 2, 2019",7:00p,REG,,Texas-Rio Grande Valley,WAC,L,70,75,,10,20,L 4,Swinney Recreation Center
30,31,"Sat, Mar 9, 2019",3:00p,REG,@,Chicago State,WAC,W,76,61,,11,20,W 1,Emil and Patricia Jones Convocation Center
31,32,"Thu, Mar 14, 2019",9:00p,CTOURN,N,Utah Valley,WAC,L,64,71,,11,21,L 1,Orleans Arena
