,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",7:00p,REG,,Bucknell,Patriot,L,85,88,OT,0,1,L 1,Reilly Center
1,2,"Sat, Nov 10, 2018",2:00p,REG,,Jackson State,SWAC,W,67,36,,1,1,W 1,Reilly Center
2,3,"Mon, Nov 12, 2018",7:00p,REG,@,Niagara,MAAC,L,72,80,,1,2,L 1,Gallagher Center
3,4,"Mon, Nov 19, 2018",5:00p,REG,N,Georgia State,Sun Belt,L,65,75,,1,3,L 2,John Gray Gymnasium
4,5,"Tue, Nov 20, 2018",5:00p,REG,N,Boise State,MWC,L,52,72,,1,4,L 3,John Gray Gymnasium
5,6,"Wed, Nov 21, 2018",11:00a,REG,N,Akron,MAC,L,49,61,,1,5,L 4,John Gray Gymnasium
6,7,"Wed, Nov 28, 2018",7:00p,REG,,Canisius,MAAC,W,70,55,,2,5,W 1,Reilly Center
7,8,"Sat, Dec 1, 2018",4:00p,REG,,Delaware State,MEAC,W,90,61,,3,5,W 2,Reilly Center
8,9,"Wed, Dec 5, 2018",7:00p,REG,,Siena,MAAC,W,82,40,,4,5,W 3,Reilly Center
9,10,"Sat, Dec 8, 2018",4:00p,REG,,Buffalo (17),MAC,L,62,80,,4,6,L 1,Reilly Center
10,11,"Tue, Dec 18, 2018",7:00p,REG,@,Vermont,AEC,L,76,83,2OT,4,7,L 2,Roy L. Patrick Gymnasium
11,12,"Fri, Dec 21, 2018",12:00p,REG,@,Northeastern,CAA,L,59,64,,4,8,L 3,Matthews Arena
12,13,"Sat, Dec 29, 2018",2:00p,REG,@,Syracuse,ACC,L,48,81,,4,9,L 4,Carrier Dome
13,14,"Sun, Jan 6, 2019",4:00p,REG,@,George Mason,A-10,L,53,68,,4,10,L 5,EagleBank Arena
14,15,"Wed, Jan 9, 2019",7:00p,REG,,Saint Joseph's,A-10,W,73,47,,5,10,W 1,Reilly Center
15,16,"Sat, Jan 12, 2019",4:30p,REG,N,Fordham,A-10,W,71,64,,6,10,W 2,Blue Cross Arena
16,17,"Wed, Jan 16, 2019",6:00p,REG,@,Rhode Island,A-10,L,63,75,,6,11,L 1,Ryan Center
17,18,"Sat, Jan 19, 2019",4:30p,REG,,Dayton,A-10,L,86,89,2OT,6,12,L 2,Reilly Center
18,19,"Wed, Jan 23, 2019",7:00p,REG,@,Massachusetts,A-10,W,65,51,,7,12,W 1,Mullins Center
19,20,"Sat, Jan 26, 2019",6:00p,REG,@,Richmond,A-10,W,66,57,,8,12,W 2,Robins Center
20,21,"Fri, Feb 1, 2019",7:00p,REG,,Davidson,A-10,L,66,75,,8,13,L 1,Reilly Center
21,22,"Wed, Feb 6, 2019",7:30p,REG,@,Duquesne,A-10,W,51,49,,9,13,W 1,A.J. Palumbo Center
22,23,"Sat, Feb 9, 2019",2:00p,REG,,Virginia Commonwealth,A-10,L,55,85,,9,14,L 1,Reilly Center
23,24,"Tue, Feb 12, 2019",6:30p,REG,@,Saint Joseph's,A-10,W,76,51,,10,14,W 1,Hagan Arena
24,25,"Sun, Feb 17, 2019",2:00p,REG,,George Mason,A-10,W,79,56,,11,14,W 2,Reilly Center
25,26,"Wed, Feb 20, 2019",7:00p,REG,,La Salle,A-10,W,62,60,,12,14,W 3,Reilly Center
26,27,"Sat, Feb 23, 2019",4:30p,REG,@,Fordham,A-10,W,74,53,,13,14,W 4,Rose Hill Gym
27,28,"Wed, Feb 27, 2019",7:30p,REG,,Duquesne,A-10,W,68,47,,14,14,W 5,Reilly Center
28,29,"Sat, Mar 2, 2019",4:00p,REG,@,George Washington,A-10,W,64,58,,15,14,W 6,Charles E. Smith Center
29,30,"Wed, Mar 6, 2019",7:00p,REG,@,Davidson,A-10,L,46,64,,15,15,L 1,Belk Arena
30,31,"Sat, Mar 9, 2019",1:00p,REG,,Saint Louis,A-10,W,66,57,,16,15,W 1,Reilly Center
31,32,"Fri, Mar 15, 2019",2:30p,CTOURN,N,George Mason,A-10,W,68,57,,17,15,W 2,Barclays Center
32,33,"Sat, Mar 16, 2019",1:00p,CTOURN,N,Rhode Island,A-10,W,68,51,,18,15,W 3,Barclays Center
33,34,"Sun, Mar 17, 2019",1:00p,CTOURN,N,Saint Louis,A-10,L,53,55,,18,16,L 1,Barclays Center
