,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Cedarville,,W,70,50,,1,0,W 1,James A. Rhodes Arena
1,2,"Sat, Nov 10, 2018",4:30p,REG,N,Youngstown State,Horizon,W,98,69,,2,0,W 2,Wolstein Center
2,3,"Fri, Nov 16, 2018",7:00p,REG,,Chicago State,WAC,W,87,46,,3,0,W 3,James A. Rhodes Arena
3,4,"Mon, Nov 19, 2018",11:00a,REG,N,Clemson (16),ACC,L,69,72,,3,1,L 1,John Gray Gymnasium
4,5,"Tue, Nov 20, 2018",11:00a,REG,N,Illinois State,MVC,L,68,73,,3,2,L 2,John Gray Gymnasium
5,6,"Wed, Nov 21, 2018",11:00a,REG,N,St. Bonaventure,A-10,W,61,49,,4,2,W 1,John Gray Gymnasium
6,7,"Wed, Nov 28, 2018",7:00p,REG,,Alabama State,SWAC,W,86,54,,5,2,W 2,James A. Rhodes Arena
7,8,"Sat, Dec 1, 2018",5:00p,REG,,Detroit Mercy,Horizon,W,71,59,,6,2,W 3,James A. Rhodes Arena
8,9,"Wed, Dec 5, 2018",7:00p,REG,@,Purdue-Fort Wayne,Summit,L,65,68,,6,3,L 1,Allen County War Memorial Coliseum
9,10,"Sat, Dec 15, 2018",2:00p,REG,,Marshall,CUSA,L,74,75,,6,4,L 2,James A. Rhodes Arena
10,11,"Tue, Dec 18, 2018",7:00p,REG,,Tennessee State,OVC,W,82,60,,7,4,W 1,James A. Rhodes Arena
11,12,"Sat, Dec 22, 2018",7:00p,REG,@,Nevada (6),MWC,L,62,68,,7,5,L 1,Lawlor Events Center
12,13,"Sun, Dec 30, 2018",2:00p,REG,,Carnegie Mellon,,W,82,55,,8,5,W 1,James A. Rhodes Arena
13,14,"Sat, Jan 5, 2019",2:00p,REG,,Western Michigan,MAC,W,56,48,,9,5,W 2,James A. Rhodes Arena
14,15,"Tue, Jan 8, 2019",7:00p,REG,@,Central Michigan,MAC,L,86,88,OT,9,6,L 1,McGuirk Arena
15,16,"Sat, Jan 12, 2019",4:30p,REG,@,Northern Illinois,MAC,L,56,73,,9,7,L 2,Convocation Center
16,17,"Tue, Jan 15, 2019",7:00p,REG,,Eastern Michigan,MAC,W,51,49,,10,7,W 1,James A. Rhodes Arena
17,18,"Sat, Jan 19, 2019",3:30p,REG,@,Miami (OH),MAC,L,61,68,,10,8,L 1,Millett Hall
18,19,"Tue, Jan 22, 2019",7:00p,REG,,Central Michigan,MAC,W,70,67,,11,8,W 1,James A. Rhodes Arena
19,20,"Sat, Jan 26, 2019",5:00p,REG,,Northern Illinois,MAC,W,67,65,,12,8,W 2,James A. Rhodes Arena
20,21,"Sat, Feb 2, 2019",3:30p,REG,@,Ohio,MAC,W,65,53,,13,8,W 3,Convocation Center
21,22,"Tue, Feb 5, 2019",7:00p,REG,@,Toledo,MAC,L,52,63,,13,9,L 1,John F. Savage Hall
22,23,"Fri, Feb 8, 2019",9:00p,REG,,Kent State,MAC,W,72,53,,14,9,W 1,James A. Rhodes Arena
23,24,"Tue, Feb 12, 2019",7:00p,REG,,Buffalo (25),MAC,L,70,76,,14,10,L 1,James A. Rhodes Arena
24,25,"Sat, Feb 16, 2019",2:00p,REG,@,Ball State,MAC,L,56,57,,14,11,L 2,Worthen Arena
25,26,"Tue, Feb 19, 2019",7:00p,REG,@,Bowling Green State,MAC,L,69,73,,14,12,L 3,Stroh Center
26,27,"Sat, Feb 23, 2019",2:00p,REG,,Miami (OH),MAC,W,70,58,,15,12,W 1,James A. Rhodes Arena
27,28,"Tue, Feb 26, 2019",7:00p,REG,@,Buffalo (21),MAC,L,64,77,,15,13,L 1,Alumni Arena
28,29,"Sat, Mar 2, 2019",2:00p,REG,,Ohio,MAC,L,49,73,,15,14,L 2,James A. Rhodes Arena
29,30,"Tue, Mar 5, 2019",7:00p,REG,,Bowling Green State,MAC,W,91,67,,16,14,W 1,James A. Rhodes Arena
30,31,"Fri, Mar 8, 2019",6:30p,REG,@,Kent State,MAC,L,65,68,,16,15,L 1,Memorial Athletic & Convocation Center
31,32,"Mon, Mar 11, 2019",8:00p,CTOURN,,Miami (OH),MAC,W,80,51,,17,15,W 1,James A. Rhodes Arena
32,33,"Thu, Mar 14, 2019",12:00p,CTOURN,N,Buffalo (18),MAC,L,46,82,,17,16,L 1,Quicken Loans Arena
