,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Sat, Nov 10, 2018",7:00p,REG,@,Butler,Big East,L,68,90,,0,1,L 1,Hinkle Fieldhouse
1,2,"Mon, Nov 12, 2018",7:00p,REG,,Midway,,W,91,42,,1,1,W 1,Millett Hall
2,3,"Fri, Nov 16, 2018",2:00p,REG,N,North Dakota State,Summit,W,89,78,,2,1,W 2,Kendal Isaacs Gymnasium
3,4,"Sat, Nov 17, 2018",5:00p,REG,N,Montana,Big Sky,L,71,73,,2,2,L 1,Kendal Isaacs Gymnasium
4,5,"Sun, Nov 18, 2018",5:00p,REG,N,Pepperdine,WCC,L,80,86,,2,3,L 2,Kendal Isaacs Gymnasium
5,6,"Sat, Nov 24, 2018",2:00p,REG,,Army,Patriot,W,85,55,,3,3,W 1,Millett Hall
6,7,"Wed, Nov 28, 2018",6:30p,REG,@,Xavier,Big East,L,55,82,,3,4,L 1,Cintas Center
7,8,"Sat, Dec 1, 2018",2:00p,REG,,Wilberforce,,W,88,57,,4,4,W 1,Millett Hall
8,9,"Wed, Dec 5, 2018",7:00p,REG,@,Wright State,Horizon,W,65,62,,5,4,W 2,Ervin J. Nutter Center
9,10,"Sat, Dec 8, 2018",2:00p,REG,,Purdue-Fort Wayne,Summit,W,85,79,,6,4,W 3,Millett Hall
10,11,"Sun, Dec 16, 2018",7:00p,REG,@,Northern Kentucky,Horizon,L,66,72,,6,5,L 1,Bank of Kentucky Center
11,12,"Thu, Dec 20, 2018",7:00p,REG,,South Carolina State,MEAC,W,79,55,,7,5,W 1,Millett Hall
12,13,"Sun, Dec 30, 2018",1:00p,REG,,Evansville,MVC,W,70,67,,8,5,W 2,Millett Hall
13,14,"Sat, Jan 5, 2019",2:00p,REG,,Central Michigan,MAC,L,77,84,,8,6,L 1,Millett Hall
14,15,"Tue, Jan 8, 2019",7:00p,REG,,Northern Illinois,MAC,L,70,83,,8,7,L 2,Millett Hall
15,16,"Sat, Jan 12, 2019",12:00p,REG,@,Buffalo (19),MAC,L,64,88,,8,8,L 3,Alumni Arena
16,17,"Tue, Jan 15, 2019",7:00p,REG,@,Toledo,MAC,L,59,71,,8,9,L 4,John F. Savage Hall
17,18,"Sat, Jan 19, 2019",3:30p,REG,,Akron,MAC,W,68,61,,9,9,W 1,Millett Hall
18,19,"Tue, Jan 22, 2019",7:00p,REG,@,Ball State,MAC,W,71,65,,10,9,W 2,Worthen Arena
19,20,"Sat, Jan 26, 2019",3:30p,REG,,Bowling Green State,MAC,W,67,53,,11,9,W 3,Millett Hall
20,21,"Tue, Jan 29, 2019",7:00p,REG,,Toledo,MAC,L,63,66,,11,10,L 1,Millett Hall
21,22,"Sat, Feb 2, 2019",12:00p,REG,@,Eastern Michigan,MAC,W,59,48,,12,10,W 1,Convocation Center
22,23,"Tue, Feb 5, 2019",7:00p,REG,@,Kent State,MAC,L,67,70,,12,11,L 1,Memorial Athletic & Convocation Center
23,24,"Sat, Feb 9, 2019",2:00p,REG,,Ohio,MAC,W,79,59,,13,11,W 1,Millett Hall
24,25,"Sat, Feb 16, 2019",2:00p,REG,@,Western Michigan,MAC,L,79,84,OT,13,12,L 1,University Arena
25,26,"Tue, Feb 19, 2019",7:00p,REG,,Ball State,MAC,W,69,66,,14,12,W 1,Millett Hall
26,27,"Sat, Feb 23, 2019",2:00p,REG,@,Akron,MAC,L,58,70,,14,13,L 1,James A. Rhodes Arena
27,28,"Tue, Feb 26, 2019",7:00p,REG,@,Bowling Green State,MAC,W,82,69,,15,13,W 1,Stroh Center
28,29,"Fri, Mar 1, 2019",8:00p,REG,,Buffalo (21),MAC,L,69,77,,15,14,L 1,Millett Hall
29,30,"Tue, Mar 5, 2019",7:00p,REG,,Kent State,MAC,L,66,75,,15,15,L 2,Millett Hall
30,31,"Fri, Mar 8, 2019",7:00p,REG,@,Ohio,MAC,L,57,66,,15,16,L 3,Convocation Center
31,32,"Mon, Mar 11, 2019",8:00p,CTOURN,@,Akron,MAC,L,51,80,,15,17,L 4,James A. Rhodes Arena
