,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",7:00p,REG,,Johnson University,,W,116,66,,1,0,W 1,Edmunds Center
1,2,"Sun, Nov 11, 2018",4:00p,REG,@,Missouri State,MVC,L,70,83,,1,1,L 1,JQH Arena
2,3,"Wed, Nov 14, 2018",10:00p,REG,@,Southern California,Pac-12,L,59,95,,1,2,L 2,Galen Center
3,4,"Sat, Nov 17, 2018",5:00p,REG,@,Southeastern Louisiana,Southland,L,57,69,,1,3,L 3,University Center
4,5,"Mon, Nov 19, 2018",7:00p,REG,,Robert Morris,NEC,L,72,81,,1,4,L 4,Edmunds Center
5,6,"Fri, Nov 23, 2018",1:00p,REG,,Virginia Military Institute,Southern,L,79,87,OT,1,5,L 5,Edmunds Center
6,7,"Mon, Nov 26, 2018",7:00p,REG,@,Bethune-Cookman,MEAC,L,74,84,,1,6,L 6,Moore Gymnasium
7,8,"Wed, Nov 28, 2018",7:00p,REG,@,South Florida,AAC,L,71,75,,1,7,L 7,Sun Dome
8,9,"Sat, Dec 1, 2018",7:00p,REG,@,Duke (3),ACC,L,49,113,,1,8,L 8,Cameron Indoor Stadium
9,10,"Wed, Dec 5, 2018",7:00p,REG,,Western Illinois,Summit,W,68,64,,2,8,W 1,Edmunds Center
10,11,"Sat, Dec 8, 2018",1:00p,REG,,Marist,MAAC,L,75,79,,2,9,L 1,Edmunds Center
11,12,"Sun, Dec 16, 2018",3:00p,REG,@,Central Florida,AAC,L,65,90,,2,10,L 2,CFE Arena
12,13,"Tue, Dec 18, 2018",7:00p,REG,,North Carolina-Asheville,Big South,W,80,74,,3,10,W 1,Edmunds Center
13,14,"Fri, Dec 21, 2018",7:00p,REG,@,Longwood,Big South,L,63,77,,3,11,L 1,Willett Hall
14,15,"Thu, Jan 3, 2019",7:00p,REG,,Edward Waters,,W,72,65,,4,11,W 1,Edmunds Center
15,16,"Wed, Jan 9, 2019",7:00p,REG,,Liberty,A-Sun,L,53,71,,4,12,L 1,Edmunds Center
16,17,"Sat, Jan 12, 2019",5:00p,REG,@,Lipscomb,A-Sun,L,71,95,,4,13,L 2,Allen Arena
17,18,"Wed, Jan 16, 2019",7:00p,REG,,North Florida,A-Sun,L,77,87,,4,14,L 3,Edmunds Center
18,19,"Sat, Jan 19, 2019",4:30p,REG,@,North Alabama,A-Sun,L,62,63,,4,15,L 4,Flowers Hall
19,20,"Mon, Jan 21, 2019",7:00p,REG,@,Florida Gulf Coast,A-Sun,L,65,87,,4,16,L 5,Alico Arena
20,21,"Thu, Jan 24, 2019",7:00p,REG,,NJIT,A-Sun,L,59,82,,4,17,L 6,Edmunds Center
21,22,"Sun, Jan 27, 2019",4:00p,REG,,Lipscomb,A-Sun,L,65,88,,4,18,L 7,Edmunds Center
22,23,"Wed, Jan 30, 2019",7:00p,REG,@,Jacksonville,A-Sun,L,57,72,,4,19,L 8,Swisher Gymnasium
23,24,"Sat, Feb 2, 2019",4:00p,REG,,Kennesaw State,A-Sun,W,92,75,,5,19,W 1,Edmunds Center
24,25,"Tue, Feb 5, 2019",7:00p,REG,@,Liberty,A-Sun,L,54,57,,5,20,L 1,Vines Center
25,26,"Wed, Feb 13, 2019",7:00p,REG,,Jacksonville,A-Sun,L,70,93,,5,21,L 2,Edmunds Center
26,27,"Sat, Feb 16, 2019",4:00p,REG,,Florida Gulf Coast,A-Sun,W,67,55,,6,21,W 1,Edmunds Center
27,28,"Wed, Feb 20, 2019",7:00p,REG,@,NJIT,A-Sun,L,77,82,,6,22,L 1,NJIT Wellness and Events Center
28,29,"Sat, Feb 23, 2019",4:00p,REG,,North Alabama,A-Sun,W,63,60,,7,22,W 1,Edmunds Center
29,30,"Tue, Feb 26, 2019",7:00p,REG,@,North Florida,A-Sun,L,67,77,,7,23,L 1,UNF Arena 
30,31,"Fri, Mar 1, 2019",7:00p,REG,@,Kennesaw State,A-Sun,L,82,83,,7,24,L 2,KSU Convocation Center 
