,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Rivier,,W,108,54,,1,0,W 1,Lundholm Gymnasium
1,2,"Fri, Nov 9, 2018",7:00p,REG,@,Massachusetts,A-10,L,75,104,,1,1,L 1,Mullins Center
2,3,"Mon, Nov 12, 2018",1:00p,REG,,Mount Saint Vincent,,W,100,61,,2,1,W 1,Lundholm Gymnasium
3,4,"Fri, Nov 16, 2018",7:00p,REG,@,American,Patriot,L,44,68,,2,2,L 1,Bender Arena
4,5,"Tue, Nov 20, 2018",7:00p,REG,,Quinnipiac,MAAC,L,63,69,,2,3,L 2,Lundholm Gymnasium
5,6,"Sat, Nov 24, 2018",12:00p,REG,@,Connecticut,AAC,L,66,91,,2,4,L 3,XL Center
6,7,"Wed, Nov 28, 2018",7:00p,REG,,Boston University,Patriot,L,53,82,,2,5,L 4,Lundholm Gymnasium
7,8,"Sat, Dec 1, 2018",1:00p,REG,@,Bryant,NEC,L,65,75,,2,6,L 5,Chace Athletic Center 
8,9,"Tue, Dec 4, 2018",6:30p,REG,@,Seton Hall,Big East,L,57,77,,2,7,L 6,Prudential Center
9,10,"Sun, Dec 9, 2018",12:30p,REG,@,Niagara,MAAC,L,67,71,,2,8,L 7,Gallagher Center
10,11,"Wed, Dec 19, 2018",11:00a,REG,,Marist,MAAC,L,49,58,,2,9,L 8,Lundholm Gymnasium
11,12,"Sat, Dec 22, 2018",1:00p,REG,,Fairfield,MAAC,L,57,63,,2,10,L 9,Lundholm Gymnasium
12,13,"Sun, Dec 30, 2018",12:00p,REG,@,Dartmouth,Ivy,L,68,76,,2,11,L 10,Leede Arena
13,14,"Sat, Jan 5, 2019",2:00p,REG,@,Binghamton,AEC,L,58,69,,2,12,L 11,Binghamton University Events Center
14,15,"Wed, Jan 9, 2019",7:00p,REG,,Massachusetts-Lowell,AEC,W,68,64,,3,12,W 1,Lundholm Gymnasium
15,16,"Sat, Jan 12, 2019",7:00p,REG,@,Stony Brook,AEC,L,44,62,,3,13,L 1,Island Federal Credit Union
16,17,"Wed, Jan 16, 2019",7:00p,REG,,Vermont,AEC,L,59,73,,3,14,L 2,Lundholm Gymnasium
17,18,"Wed, Jan 23, 2019",7:00p,REG,@,Hartford,AEC,L,39,74,,3,15,L 3,Chase Family Arena
18,19,"Sat, Jan 26, 2019",1:00p,REG,,Maryland-Baltimore County,AEC,L,51,59,,3,16,L 4,Lundholm Gymnasium
19,20,"Wed, Jan 30, 2019",7:00p,REG,,Albany (NY),AEC,L,42,62,,3,17,L 5,Lundholm Gymnasium
20,21,"Sun, Feb 3, 2019",1:00p,REG,@,Maine,AEC,L,53,62,,3,18,L 6,Cross Insurance Center
21,22,"Wed, Feb 6, 2019",7:00p,REG,@,Massachusetts-Lowell,AEC,L,62,72,,3,19,L 7,Costello Athletic Center
22,23,"Sat, Feb 9, 2019",1:00p,REG,,Binghamton,AEC,L,61,68,,3,20,L 8,Lundholm Gymnasium
23,24,"Wed, Feb 13, 2019",7:00p,REG,@,Vermont,AEC,L,44,73,,3,21,L 9,Roy L. Patrick Gymnasium
24,25,"Sat, Feb 16, 2019",1:00p,REG,,Stony Brook,AEC,L,64,66,,3,22,L 10,Lundholm Gymnasium
25,26,"Thu, Feb 21, 2019",7:00p,REG,,Hartford,AEC,L,50,70,,3,23,L 11,Lundholm Gymnasium
26,27,"Wed, Feb 27, 2019",7:00p,REG,@,Albany (NY),AEC,W,62,58,,4,23,W 1,SEFCU Arena
27,28,"Sat, Mar 2, 2019",1:00p,REG,@,Maryland-Baltimore County,AEC,L,53,56,,4,24,L 1,UMBC Event Center
28,29,"Tue, Mar 5, 2019",7:00p,REG,,Maine,AEC,W,60,53,,5,24,W 1,Lundholm Gymnasium
