,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:45p,REG,,Spring Hill,,W,95,66,,1,0,W 1,Kiefer Lakefront Arena
1,2,"Thu, Nov 8, 2018",8:00p,REG,@,Northwestern,Big Ten,L,52,82,,1,1,L 1,Welsh-Ryan Arena
2,3,"Mon, Nov 12, 2018",8:00p,REG,,Pensacola Christian,,W,87,59,,2,1,W 1,Kiefer Lakefront Arena
3,4,"Wed, Nov 14, 2018",8:00p,REG,@,Alabama-Birmingham,CUSA,L,68,75,,2,2,L 1,Bartow Arena
4,5,"Sat, Nov 24, 2018",1:00p,REG,,Governors State,,W,97,53,,3,2,W 1,Kiefer Lakefront Arena
5,6,"Wed, Nov 28, 2018",8:00p,REG,,Louisiana,Sun Belt,L,73,77,OT,3,3,L 1,Kiefer Lakefront Arena
6,7,"Wed, Dec 5, 2018",8:00p,REG,,South Alabama,Sun Belt,W,71,60,,4,3,W 1,Kiefer Lakefront Arena
7,8,"Thu, Dec 13, 2018",8:00p,REG,@,Tulsa,AAC,L,60,70,,4,4,L 1,Donald W. Reynolds Center
8,9,"Tue, Dec 18, 2018",8:00p,REG,,Williams Baptist,,W,90,62,,5,4,W 1,Kiefer Lakefront Arena
9,10,"Thu, Dec 20, 2018",7:00p,REG,@,Pittsburgh,ACC,L,57,99,,5,5,L 1,Petersen Events Center
10,11,"Sat, Dec 29, 2018",6:00p,REG,@,Baylor,Big 12,L,44,84,,5,6,L 2,Ferrell Center
11,12,"Wed, Jan 2, 2019",8:00p,REG,@,Abilene Christian,Southland,L,58,68,,5,7,L 3,Moody Coliseum 
12,13,"Sat, Jan 5, 2019",3:00p,REG,,Houston Baptist,Southland,W,81,76,OT,6,7,W 1,Kiefer Lakefront Arena
13,14,"Wed, Jan 9, 2019",8:00p,REG,@,Lamar,Southland,W,78,71,OT,7,7,W 2,Montagne Center
14,15,"Sat, Jan 12, 2019",5:15p,REG,,McNeese State,Southland,W,79,66,,8,7,W 3,Kiefer Lakefront Arena
15,16,"Wed, Jan 16, 2019",8:00p,REG,,Stephen F. Austin,Southland,W,68,61,,9,7,W 4,Kiefer Lakefront Arena
16,17,"Sat, Jan 19, 2019",6:00p,REG,@,Texas A&M-Corpus Christi,Southland,L,61,76,,9,8,L 1,American Bank Center
17,18,"Wed, Jan 23, 2019",8:00p,REG,@,Central Arkansas,Southland,L,71,76,,9,9,L 2,Jeff Farris Center
18,19,"Sat, Jan 26, 2019",4:00p,REG,@,Incarnate Word,Southland,W,61,52,,10,9,W 1,McDermott Center
19,20,"Wed, Jan 30, 2019",8:00p,REG,,Northwestern State,Southland,W,72,64,,11,9,W 2,Kiefer Lakefront Arena
20,21,"Sat, Feb 2, 2019",5:15p,REG,,Incarnate Word,Southland,W,89,72,,12,9,W 3,Kiefer Lakefront Arena
21,22,"Wed, Feb 6, 2019",7:30p,REG,@,Northwestern State,Southland,W,81,73,OT,13,9,W 4,Prather Coliseum
22,23,"Sat, Feb 9, 2019",5:15p,REG,,Nicholls State,Southland,L,63,64,,13,10,L 1,Kiefer Lakefront Arena
23,24,"Sat, Feb 16, 2019",5:15p,REG,,Texas A&M-Corpus Christi,Southland,W,68,58,,14,10,W 1,Kiefer Lakefront Arena
24,25,"Wed, Feb 20, 2019",8:00p,REG,,Southeastern Louisiana,Southland,W,89,68,,15,10,W 2,Kiefer Lakefront Arena
25,26,"Sat, Feb 23, 2019",4:00p,REG,@,McNeese State,Southland,W,60,51,,16,10,W 3,H&HP Complex
26,27,"Wed, Feb 27, 2019",8:00p,REG,,Sam Houston State,Southland,L,60,71,,16,11,L 1,Kiefer Lakefront Arena
27,28,"Sat, Mar 2, 2019",4:30p,REG,@,Nicholls State,Southland,W,80,70,,17,11,W 1,David Stopher Gymnasium
28,29,"Wed, Mar 6, 2019",8:00p,REG,@,Southeastern Louisiana,Southland,L,67,81,,17,12,L 1,University Center
29,30,"Thu, Mar 14, 2019",6:00p,CTOURN,N,Lamar,Southland,W,76,72,,18,12,W 1,Leonard E. Merrell Center
30,31,"Fri, Mar 15, 2019",6:00p,CTOURN,N,Sam Houston State,Southland,W,79,76,,19,12,W 2,Leonard E. Merrell Center
31,32,"Sat, Mar 16, 2019",9:30p,CTOURN,N,Abilene Christian,Southland,L,60,77,,19,13,L 1,Leonard E. Merrell Center
32,33,"Wed, Mar 20, 2019",8:00p,CIT,,Texas Southern,SWAC,L,89,95,OT,19,14,L 2,Kiefer Lakefront Arena
