,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Davis & Elkins,,W,91,57,,1,0,W 1,Donald N. Dedmon Center
1,2,"Fri, Nov 9, 2018",9:00p,REG,,Illinois-Chicago,Horizon,W,88,78,,2,0,W 2,Donald N. Dedmon Center
2,3,"Wed, Nov 14, 2018",7:00p,REG,@,Notre Dame,ACC,W,63,60,,3,0,W 3,Purcell Pavilion at the Joyce Center
3,4,"Sat, Nov 17, 2018",12:00p,REG,N,Duquesne,A-10,L,64,69,,3,1,L 1,St. Vincent-St. Mary High School
4,5,"Tue, Nov 20, 2018",7:00p,REG,@,William & Mary,CAA,W,81,72,,4,1,W 1,Kaplan Arena at William and Mary Hall
5,6,"Mon, Nov 26, 2018",7:00p,REG,,Glenville State,,W,102,69,,5,1,W 2,Donald N. Dedmon Center
6,7,"Fri, Nov 30, 2018",7:00p,REG,@,Texas (17),Big 12,W,62,59,,6,1,W 3,Frank Erwin Center
7,8,"Tue, Dec 4, 2018",7:00p,REG,@,James Madison,CAA,L,66,73,,6,2,L 1,JMU Convocation Center
8,9,"Sat, Dec 8, 2018",3:30p,REG,@,Ohio,MAC,L,69,78,,6,3,L 2,Convocation Center
9,10,"Sat, Dec 15, 2018",3:00p,REG,@,Clemson,ACC,L,66,74,,6,4,L 3,Littlejohn Coliseum
10,11,"Tue, Dec 18, 2018",7:00p,REG,@,North Carolina-Greensboro,Southern,L,58,65,,6,5,L 4,Greensboro Coliseum
11,12,"Fri, Dec 21, 2018",6:00p,REG,,Georgia Southern,Sun Belt,W,80,68,,7,5,W 1,Donald N. Dedmon Center
12,13,"Sat, Dec 29, 2018",6:00p,REG,@,Maryland,Big Ten,L,64,78,,7,6,L 1,Xfinity Center
13,14,"Tue, Jan 1, 2019",3:00p,REG,,Mars Hill,,W,80,51,,8,6,W 1,Donald N. Dedmon Center
14,15,"Sat, Jan 5, 2019",4:30p,REG,,Longwood,Big South,W,71,64,,9,6,W 2,Donald N. Dedmon Center
15,16,"Thu, Jan 10, 2019",7:00p,REG,@,South Carolina Upstate,Big South,W,79,72,,10,6,W 3,G.B. Hodge Center
16,17,"Sat, Jan 12, 2019",4:30p,REG,,Presbyterian,Big South,W,79,77,,11,6,W 4,Donald N. Dedmon Center
17,18,"Thu, Jan 17, 2019",9:00p,REG,,Gardner-Webb,Big South,W,75,58,,12,6,W 5,Donald N. Dedmon Center
18,19,"Sat, Jan 19, 2019",4:30p,REG,@,North Carolina-Asheville,Big South,W,71,63,,13,6,W 6,Kimmel Arena
19,20,"Mon, Jan 21, 2019",7:00p,REG,@,Longwood,Big South,W,72,59,,14,6,W 7,Willett Hall
20,21,"Thu, Jan 24, 2019",7:00p,REG,,Charleston Southern,Big South,W,86,78,,15,6,W 8,Donald N. Dedmon Center
21,22,"Wed, Jan 30, 2019",7:00p,REG,,Campbell,Big South,L,67,68,,15,7,L 1,Donald N. Dedmon Center
22,23,"Sat, Feb 2, 2019",2:00p,REG,@,Winthrop,Big South,W,80,61,,16,7,W 1,Winthrop Coliseum
23,24,"Thu, Feb 7, 2019",7:00p,REG,@,Hampton,Big South,W,101,98,OT,17,7,W 2,Hampton Convocation Center
24,25,"Sat, Feb 9, 2019",4:00p,REG,,High Point,Big South,W,69,66,OT,18,7,W 3,Donald N. Dedmon Center
25,26,"Sat, Feb 16, 2019",5:30p,REG,@,Charleston Southern,Big South,L,52,53,,18,8,L 1,CSU Fieldhouse
26,27,"Thu, Feb 21, 2019",7:00p,REG,,Winthrop,Big South,W,87,81,,19,8,W 1,Donald N. Dedmon Center
27,28,"Sat, Feb 23, 2019",5:00p,REG,,Hampton,Big South,L,71,74,,19,9,L 1,Donald N. Dedmon Center
28,29,"Wed, Feb 27, 2019",7:00p,REG,@,High Point,Big South,W,72,54,,20,9,W 1,Millis Center
29,30,"Sat, Mar 2, 2019",2:00p,REG,@,Campbell,Big South,L,62,64,,20,10,L 1,John W. Pope Jr. Convocation Center
30,31,"Thu, Mar 7, 2019",12:00p,CTOURN,N,Presbyterian,Big South,W,84,76,,21,10,W 1,John W. Pope Jr. Convocation Center
31,32,"Fri, Mar 8, 2019",6:00p,CTOURN,N,Charleston Southern,Big South,W,63,54,,22,10,W 2,John W. Pope Jr. Convocation Center
32,33,"Sun, Mar 10, 2019",1:00p,CTOURN,,Gardner-Webb,Big South,L,65,76,,22,11,L 1,Donald N. Dedmon Center
