,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",9:30p,REG,N,Kentucky (2),SEC,W,118,84,,1,0,W 1,Bankers Life Fieldhouse
1,2,"Sun, Nov 11, 2018",1:00p,REG,,Army,Patriot,W,94,72,,2,0,W 2,Cameron Indoor Stadium
2,3,"Wed, Nov 14, 2018",7:00p,REG,,Eastern Michigan,MAC,W,84,46,,3,0,W 3,Cameron Indoor Stadium
3,4,"Mon, Nov 19, 2018",4:30p,REG,N,San Diego State,MWC,W,90,64,,4,0,W 4,Lahaina Civic Center
4,5,"Tue, Nov 20, 2018",8:00p,REG,N,Auburn (8),SEC,W,78,72,,5,0,W 5,Lahaina Civic Center
5,6,"Wed, Nov 21, 2018",5:00p,REG,N,Gonzaga (3),WCC,L,87,89,,5,1,L 1,Lahaina Civic Center
6,7,"Tue, Nov 27, 2018",9:30p,REG,,Indiana,Big Ten,W,90,69,,6,1,W 1,Cameron Indoor Stadium
7,8,"Sat, Dec 1, 2018",7:00p,REG,,Stetson,A-Sun,W,113,49,,7,1,W 2,Cameron Indoor Stadium
8,9,"Wed, Dec 5, 2018",7:00p,REG,,Hartford,AEC,W,84,54,,8,1,W 3,Cameron Indoor Stadium
9,10,"Sat, Dec 8, 2018",5:30p,REG,,Yale,Ivy,W,91,58,,9,1,W 4,Cameron Indoor Stadium
10,11,"Tue, Dec 18, 2018",6:00p,REG,,Princeton,Ivy,W,101,50,,10,1,W 5,Cameron Indoor Stadium
11,12,"Thu, Dec 20, 2018",7:00p,REG,N,Texas Tech (12),Big 12,W,69,58,,11,1,W 6,Madison Square Garden (IV)
12,13,"Sat, Jan 5, 2019",8:00p,REG,,Clemson,ACC,W,87,68,,12,1,W 7,Cameron Indoor Stadium
13,14,"Tue, Jan 8, 2019",7:00p,REG,@,Wake Forest,ACC,W,87,65,,13,1,W 8,Lawrence Joel Coliseum
14,15,"Sat, Jan 12, 2019",2:00p,REG,@,Florida State (13),ACC,W,80,78,,14,1,W 9,Donald L. Tucker Center
15,16,"Mon, Jan 14, 2019",7:00p,REG,,Syracuse,ACC,L,91,95,OT,14,2,L 1,Cameron Indoor Stadium
16,17,"Sat, Jan 19, 2019",6:00p,REG,,Virginia (4),ACC,W,72,70,,15,2,W 1,Cameron Indoor Stadium
17,18,"Tue, Jan 22, 2019",9:00p,REG,@,Pittsburgh,ACC,W,79,64,,16,2,W 2,Petersen Events Center
18,19,"Sat, Jan 26, 2019",12:00p,REG,,Georgia Tech,ACC,W,66,53,,17,2,W 3,Cameron Indoor Stadium
19,20,"Mon, Jan 28, 2019",7:00p,REG,@,Notre Dame,ACC,W,83,61,,18,2,W 4,Purcell Pavilion at the Joyce Center
20,21,"Sat, Feb 2, 2019",12:00p,REG,,St. John's (NY),Big East,W,91,61,,19,2,W 5,Cameron Indoor Stadium
21,22,"Tue, Feb 5, 2019",7:00p,REG,,Boston College,ACC,W,80,55,,20,2,W 6,Cameron Indoor Stadium
22,23,"Sat, Feb 9, 2019",6:00p,REG,@,Virginia (3),ACC,W,81,71,,21,2,W 7,John Paul Jones Arena
23,24,"Tue, Feb 12, 2019",9:00p,REG,@,Louisville (16),ACC,W,71,69,,22,2,W 8,KFC Yum! Center
24,25,"Sat, Feb 16, 2019",6:00p,REG,,North Carolina State,ACC,W,94,78,,23,2,W 9,Cameron Indoor Stadium
25,26,"Wed, Feb 20, 2019",9:00p,REG,,North Carolina (8),ACC,L,72,88,,23,3,L 1,Cameron Indoor Stadium
26,27,"Sat, Feb 23, 2019",6:00p,REG,@,Syracuse,ACC,W,75,65,,24,3,W 1,Carrier Dome
27,28,"Tue, Feb 26, 2019",7:00p,REG,@,Virginia Tech (20),ACC,L,72,77,,24,4,L 1,Cassell Coliseum
28,29,"Sat, Mar 2, 2019",4:00p,REG,,Miami (FL),ACC,W,87,57,,25,4,W 1,Cameron Indoor Stadium
29,30,"Tue, Mar 5, 2019",7:00p,REG,,Wake Forest,ACC,W,71,70,,26,4,W 2,Cameron Indoor Stadium
30,31,"Sat, Mar 9, 2019",6:00p,REG,@,North Carolina (3),ACC,L,70,79,,26,5,L 1,Dean Smith Center
31,32,"Thu, Mar 14, 2019",9:00p,CTOURN,N,Syracuse,ACC,W,84,72,,27,5,W 1,Spectrum Center
32,33,"Fri, Mar 15, 2019",9:00p,CTOURN,N,North Carolina (3),ACC,W,74,73,,28,5,W 2,Spectrum Center
33,34,"Sat, Mar 16, 2019",8:30p,CTOURN,N,Florida State (12),ACC,W,73,63,,29,5,W 3,Spectrum Center
