,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Thu, Nov 8, 2018",7:00p,REG,,Maine-Fort Kent,,W,89,40,,1,0,W 1,Vines Center
1,2,"Tue, Nov 13, 2018",8:30p,REG,,Trevecca Nazarene,,W,93,40,,2,0,W 2,Vines Center
2,3,"Fri, Nov 16, 2018",7:00p,REG,@,Kent State,MAC,W,77,70,,3,0,W 3,Memorial Athletic & Convocation Center
3,4,"Mon, Nov 19, 2018",8:00p,REG,@,Vanderbilt,SEC,L,70,79,,3,1,L 1,Memorial Gymnasium
4,5,"Fri, Nov 23, 2018",2:00p,REG,,Alcorn State,SWAC,W,76,54,,4,1,W 1,Vines Center
5,6,"Sun, Nov 25, 2018",2:00p,REG,,Savannah State,MEAC,W,82,56,,5,1,W 2,Vines Center
6,7,"Wed, Nov 28, 2018",7:00p,REG,@,Navy,Patriot,W,76,58,,6,1,W 3,Alumni Hall
7,8,"Sat, Dec 1, 2018",6:00p,REG,,Georgia State,Sun Belt,W,78,52,,7,1,W 4,Vines Center
8,9,"Mon, Dec 3, 2018",6:30p,REG,@,Georgetown,Big East,L,78,88,,7,2,L 1,Capital One Arena
9,10,"Tue, Dec 11, 2018",6:00p,REG,,South Carolina State,MEAC,W,79,55,,8,2,W 1,Vines Center
10,11,"Sat, Dec 15, 2018",2:00p,REG,,Kentucky Christian,,W,96,55,,9,2,W 2,Vines Center
11,12,"Tue, Dec 18, 2018",8:00p,REG,N,Alabama,SEC,L,75,84,,9,3,L 1,Von Braun Center
12,13,"Fri, Dec 21, 2018",12:00p,REG,N,Alabama State,SWAC,W,73,55,,10,3,W 1,
13,14,"Sat, Dec 22, 2018",2:30p,REG,N,Austin Peay,OVC,L,66,75,,10,4,L 1,
14,15,"Sat, Dec 29, 2018",6:00p,REG,@,UCLA,Pac-12,W,73,58,,11,4,W 1,Pauley Pavilion
15,16,"Sat, Jan 5, 2019",7:00p,REG,@,Florida Gulf Coast,A-Sun,W,81,63,,12,4,W 2,Alico Arena
16,17,"Wed, Jan 9, 2019",7:00p,REG,@,Stetson,A-Sun,W,71,53,,13,4,W 3,Edmunds Center
17,18,"Sat, Jan 12, 2019",2:00p,REG,,Jacksonville,A-Sun,W,69,53,,14,4,W 4,Vines Center
18,19,"Wed, Jan 16, 2019",7:00p,REG,@,Kennesaw State,A-Sun,W,62,41,,15,4,W 5,KSU Convocation Center 
19,20,"Sat, Jan 19, 2019",7:00p,REG,,North Florida,A-Sun,W,70,64,,16,4,W 6,Vines Center
20,21,"Mon, Jan 21, 2019",7:00p,REG,,North Alabama,A-Sun,W,72,47,,17,4,W 7,Vines Center
21,22,"Sun, Jan 27, 2019",2:00p,REG,@,Jacksonville,A-Sun,W,69,59,,18,4,W 8,Swisher Gymnasium
22,23,"Tue, Jan 29, 2019",7:00p,REG,,Lipscomb,A-Sun,L,59,79,,18,5,L 1,Vines Center
23,24,"Sat, Feb 2, 2019",7:00p,REG,,NJIT,A-Sun,W,77,57,,19,5,W 1,Vines Center
24,25,"Tue, Feb 5, 2019",7:00p,REG,,Stetson,A-Sun,W,57,54,,20,5,W 2,Vines Center
25,26,"Sat, Feb 9, 2019",7:00p,REG,,Florida Gulf Coast,A-Sun,W,74,67,,21,5,W 3,Vines Center
26,27,"Wed, Feb 13, 2019",7:30p,REG,@,Lipscomb,A-Sun,W,74,66,,22,5,W 4,Allen Arena
27,28,"Sat, Feb 16, 2019",4:30p,REG,@,North Alabama,A-Sun,W,80,70,,23,5,W 5,Flowers Hall
28,29,"Sat, Feb 23, 2019",5:00p,REG,@,North Florida,A-Sun,L,70,75,,23,6,L 1,UNF Arena 
29,30,"Tue, Feb 26, 2019",7:00p,REG,,Kennesaw State,A-Sun,W,76,59,,24,6,W 1,Vines Center
30,31,"Fri, Mar 1, 2019",7:00p,REG,@,NJIT,A-Sun,W,57,51,,25,6,W 2,NJIT Wellness and Events Center
31,32,"Mon, Mar 4, 2019",7:00p,CTOURN,,Jacksonville,A-Sun,W,72,58,,26,6,W 3,Vines Center
32,33,"Thu, Mar 7, 2019",7:00p,CTOURN,,North Florida,A-Sun,W,71,63,,27,6,W 4,Vines Center
33,34,"Sun, Mar 10, 2019",3:00p,CTOURN,@,Lipscomb,A-Sun,W,74,68,,28,6,W 5,Allen Arena
34,35,"Fri, Mar 22, 2019",7:27p,NCAA,N,Mississippi State,SEC,,,,,,,,
