,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Illinois-Chicago,Horizon,W,84,67,,1,0,W 1,Purcell Pavilion at the Joyce Center
1,2,"Thu, Nov 8, 2018",7:00p,REG,,Chicago State,WAC,W,89,62,,2,0,W 2,Purcell Pavilion at the Joyce Center
2,3,"Wed, Nov 14, 2018",7:00p,REG,,Radford,Big South,L,60,63,,2,1,L 1,Purcell Pavilion at the Joyce Center
3,4,"Sat, Nov 17, 2018",12:00p,REG,,William & Mary,CAA,W,73,64,,3,1,W 1,Purcell Pavilion at the Joyce Center
4,5,"Tue, Nov 20, 2018",7:00p,REG,,Duquesne,A-10,W,67,56,,4,1,W 2,Purcell Pavilion at the Joyce Center
5,6,"Sat, Nov 24, 2018",12:00p,REG,,DePaul,Big East,W,95,70,,5,1,W 3,Purcell Pavilion at the Joyce Center
6,7,"Tue, Nov 27, 2018",7:00p,REG,,Illinois,Big Ten,W,76,74,,6,1,W 4,Purcell Pavilion at the Joyce Center
7,8,"Tue, Dec 4, 2018",7:00p,REG,N,Oklahoma,Big 12,L,80,85,,6,2,L 1,Madison Square Garden (IV)
8,9,"Sat, Dec 8, 2018",10:30p,REG,@,UCLA,Pac-12,L,62,65,,6,3,L 2,Pauley Pavilion
9,10,"Sat, Dec 15, 2018",1:30p,REG,N,Purdue,Big Ten,W,88,80,,7,3,W 1,Bankers Life Fieldhouse
10,11,"Tue, Dec 18, 2018",7:00p,REG,,Binghamton,AEC,W,69,56,,8,3,W 2,Purcell Pavilion at the Joyce Center
11,12,"Thu, Dec 20, 2018",7:00p,REG,,Jacksonville,A-Sun,W,100,74,,9,3,W 3,Purcell Pavilion at the Joyce Center
12,13,"Sat, Dec 29, 2018",12:00p,REG,,Coppin State,MEAC,W,63,56,,10,3,W 4,Purcell Pavilion at the Joyce Center
13,14,"Tue, Jan 1, 2019",1:00p,REG,@,Virginia Tech (10),ACC,L,66,81,,10,4,L 1,Cassell Coliseum
14,15,"Sat, Jan 5, 2019",12:00p,REG,,Syracuse,ACC,L,62,72,,10,5,L 2,Purcell Pavilion at the Joyce Center
15,16,"Sat, Jan 12, 2019",12:00p,REG,,Boston College,ACC,W,69,66,,11,5,W 1,Purcell Pavilion at the Joyce Center
16,17,"Tue, Jan 15, 2019",9:00p,REG,@,North Carolina (13),ACC,L,69,75,,11,6,L 1,Dean Smith Center
17,18,"Sat, Jan 19, 2019",2:00p,REG,,North Carolina State (17),ACC,L,73,77,,11,7,L 2,Purcell Pavilion at the Joyce Center
18,19,"Tue, Jan 22, 2019",7:00p,REG,@,Georgia Tech,ACC,L,61,63,,11,8,L 3,McCamish Pavilion
19,20,"Sat, Jan 26, 2019",1:00p,REG,,Virginia (3),ACC,L,55,82,,11,9,L 4,Purcell Pavilion at the Joyce Center
20,21,"Mon, Jan 28, 2019",7:00p,REG,,Duke (2),ACC,L,61,83,,11,10,L 5,Purcell Pavilion at the Joyce Center
21,22,"Sat, Feb 2, 2019",2:00p,REG,@,Boston College,ACC,W,79,73,,12,10,W 1,Silvio O. Conte Forum
22,23,"Wed, Feb 6, 2019",7:00p,REG,@,Miami (FL),ACC,L,47,62,,12,11,L 1,BankUnited Center
23,24,"Sun, Feb 10, 2019",6:00p,REG,,Georgia Tech,ACC,W,69,59,,13,11,W 1,Purcell Pavilion at the Joyce Center
24,25,"Sat, Feb 16, 2019",2:00p,REG,@,Virginia (4),ACC,L,54,60,,13,12,L 1,John Paul Jones Arena
25,26,"Tue, Feb 19, 2019",7:00p,REG,,Wake Forest,ACC,L,68,75,,13,13,L 2,Purcell Pavilion at the Joyce Center
26,27,"Sat, Feb 23, 2019",4:00p,REG,,Virginia Tech (20),ACC,L,59,67,,13,14,L 3,Purcell Pavilion at the Joyce Center
27,28,"Mon, Feb 25, 2019",7:00p,REG,@,Florida State (18),ACC,L,61,68,,13,15,L 4,Donald L. Tucker Center
28,29,"Sun, Mar 3, 2019",1:30p,REG,@,Louisville,ACC,L,61,75,,13,16,L 5,KFC Yum! Center
29,30,"Wed, Mar 6, 2019",9:00p,REG,,Clemson,ACC,L,62,64,,13,17,L 6,Purcell Pavilion at the Joyce Center
30,31,"Sat, Mar 9, 2019",12:00p,REG,@,Pittsburgh,ACC,L,53,56,,13,18,L 7,Petersen Events Center
31,32,"Tue, Mar 12, 2019",2:30p,CTOURN,N,Georgia Tech,ACC,W,78,71,,14,18,W 1,Spectrum Center
32,33,"Wed, Mar 13, 2019",7:00p,CTOURN,N,Louisville,ACC,L,53,75,,14,19,L 1,Spectrum Center
