,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",9:00p,REG,,Colorado Christian,,W,100,66,,1,0,W 1,Moby Arena
1,2,"Sat, Nov 10, 2018",4:00p,REG,,Arkansas-Pine Bluff,SWAC,W,92,67,,2,0,W 2,Moby Arena
2,3,"Wed, Nov 14, 2018",9:00p,REG,,Montana State,Big Sky,W,81,77,,3,0,W 3,Moby Arena
3,4,"Mon, Nov 19, 2018",5:00p,REG,N,Louisiana,Sun Belt,L,73,91,,3,1,L 1,Germain Arena
4,5,"Tue, Nov 20, 2018",1:30p,REG,N,Florida Gulf Coast,A-Sun,W,82,74,,4,1,W 1,Germain Arena
5,6,"Wed, Nov 21, 2018",1:30p,REG,N,South Dakota State,Summit,L,65,78,,4,2,L 1,Germain Arena
6,7,"Tue, Nov 27, 2018",9:00p,REG,,Southern Illinois,MVC,L,67,82,,4,3,L 2,Moby Arena
7,8,"Sat, Dec 1, 2018",3:00p,REG,@,Colorado,Pac-12,L,80,86,,4,4,L 3,Coors Events/Conference Center
8,9,"Wed, Dec 5, 2018",10:00p,REG,,Arkansas,SEC,L,74,98,,4,5,L 4,Moby Arena
9,10,"Sat, Dec 8, 2018",4:00p,REG,,Sam Houston State,Southland,W,71,65,,5,5,W 1,Moby Arena
10,11,"Sun, Dec 16, 2018",4:00p,REG,,South Dakota,Summit,L,63,68,,5,6,L 1,Moby Arena
11,12,"Sat, Dec 22, 2018",5:00p,REG,@,Long Beach State,Big West,L,61,64,,5,7,L 2,The Walter Pyramid
12,13,"Sun, Dec 30, 2018",4:00p,REG,,New Mexico State,WAC,L,68,88,,5,8,L 3,Moby Arena
13,14,"Wed, Jan 2, 2019",10:30p,REG,@,Nevada-Las Vegas,MWC,L,76,78,,5,9,L 4,Thomas & Mack Center
14,15,"Sat, Jan 5, 2019",10:00p,REG,@,Fresno State,MWC,L,67,78,,5,10,L 5,Save Mart Center
15,16,"Tue, Jan 8, 2019",9:00p,REG,,Air Force,MWC,W,87,64,,6,10,W 1,Moby Arena
16,17,"Sat, Jan 12, 2019",4:00p,REG,,New Mexico,MWC,W,91,76,,7,10,W 2,Moby Arena
17,18,"Sat, Jan 19, 2019",9:00p,REG,@,Utah State,MWC,L,72,87,,7,11,L 1,Dee Glen Smith Spectrum
18,19,"Wed, Jan 23, 2019",11:00p,REG,@,Nevada (7),MWC,L,60,100,,7,12,L 2,Lawlor Events Center
19,20,"Sat, Jan 26, 2019",4:00p,REG,,Fresno State,MWC,W,74,65,,8,12,W 1,Moby Arena
20,21,"Tue, Jan 29, 2019",9:00p,REG,,Boise State,MWC,L,68,70,,8,13,L 1,Moby Arena
21,22,"Sat, Feb 2, 2019",4:00p,REG,@,Air Force,MWC,W,85,53,,9,13,W 1,Clune Arena 
22,23,"Wed, Feb 6, 2019",10:00p,REG,,Nevada (6),MWC,L,82,98,,9,14,L 1,Moby Arena
23,24,"Sat, Feb 9, 2019",2:00p,REG,@,Wyoming,MWC,L,66,74,,9,15,L 2,Arena-Auditorium
24,25,"Tue, Feb 12, 2019",11:00p,REG,,San Diego State,MWC,L,60,71,,9,16,L 3,Moby Arena
25,26,"Wed, Feb 20, 2019",10:00p,REG,@,San Jose State,MWC,W,91,70,,10,16,W 1,San Jose State Event Center
26,27,"Sat, Feb 23, 2019",2:00p,REG,,Wyoming,MWC,W,83,48,,11,16,W 2,Moby Arena
27,28,"Wed, Feb 27, 2019",9:00p,REG,@,Boise State,MWC,W,76,62,,12,16,W 3,Taco Bell Arena
28,29,"Sat, Mar 2, 2019",10:00p,REG,@,New Mexico,MWC,L,65,77,,12,17,L 1,The Pit
29,30,"Tue, Mar 5, 2019",9:00p,REG,,Utah State,MWC,L,96,100,OT,12,18,L 2,Moby Arena
30,31,"Sat, Mar 9, 2019",4:00p,REG,,Nevada-Las Vegas,MWC,L,60,65,,12,19,L 3,Moby Arena
31,32,"Wed, Mar 13, 2019",2:00p,CTOURN,N,Boise State,MWC,L,57,66,,12,20,L 4,Thomas & Mack Center
