,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Oakland City,,W,114,53,,1,0,W 1,Winfield Dunn Center
1,2,"Fri, Nov 9, 2018",7:30p,REG,@,Mississippi State (18),SEC,L,67,95,,1,1,L 1,Humphrey Coliseum
2,3,"Mon, Nov 12, 2018",7:00p,REG,@,South Florida,AAC,L,70,74,OT,1,2,L 2,Sun Dome
3,4,"Fri, Nov 16, 2018",11:30a,REG,N,Central Connecticut State,NEC,W,80,78,,2,2,W 1,Montego Bay Convention Centre
4,5,"Sun, Nov 18, 2018",2:30p,REG,N,Campbell,Big South,L,72,78,,2,3,L 1,Montego Bay Convention Centre
5,6,"Sat, Nov 24, 2018",2:00p,REG,@,Ohio,MAC,L,82,85,OT,2,4,L 2,Convocation Center
6,7,"Thu, Nov 29, 2018",8:15p,REG,@,Troy,Sun Belt,W,79,74,OT,3,4,W 1,Trojan Arena
7,8,"Sat, Dec 1, 2018",7:00p,REG,@,Alabama A&M,SWAC,W,73,61,,4,4,W 2,Elmore Health Science Building 
8,9,"Sat, Dec 8, 2018",5:00p,REG,,Calvary University,,W,116,33,,5,4,W 3,Winfield Dunn Center
9,10,"Sat, Dec 15, 2018",5:00p,REG,,Purdue-Fort Wayne,Summit,W,95,68,,6,4,W 4,Winfield Dunn Center
10,11,"Fri, Dec 21, 2018",2:30p,REG,N,Campbell,Big South,W,88,75,,7,4,W 5,McArthur Gymnasium
11,12,"Sat, Dec 22, 2018",2:30p,REG,N,Liberty,A-Sun,W,75,66,,8,4,W 6,McArthur Gymnasium
12,13,"Fri, Dec 28, 2018",8:00p,REG,@,Arkansas,SEC,L,65,76,,8,5,L 1,Bud Walton Arena
13,14,"Thu, Jan 3, 2019",9:00p,REG,,Eastern Kentucky,OVC,W,93,75,,9,5,W 1,Winfield Dunn Center
14,15,"Sat, Jan 5, 2019",5:00p,REG,,Morehead State,OVC,W,81,67,,10,5,W 2,Winfield Dunn Center
15,16,"Thu, Jan 10, 2019",8:45p,REG,@,Southeast Missouri State,OVC,W,78,60,,11,5,W 3,Show Me Center
16,17,"Sat, Jan 12, 2019",4:30p,REG,@,Tennessee-Martin,OVC,W,72,70,,12,5,W 4,Skyhawk Arena
17,18,"Thu, Jan 17, 2019",8:30p,REG,@,Southern Illinois-Edwardsville,OVC,W,79,71,,13,5,W 5,Sam Vadalabene Center 
18,19,"Sat, Jan 19, 2019",4:15p,REG,@,Eastern Illinois,OVC,L,83,85,,13,6,L 1,Lantz Arena
19,20,"Thu, Jan 24, 2019",9:00p,REG,,Tennessee State,OVC,W,89,74,,14,6,W 1,Winfield Dunn Center
20,21,"Sat, Jan 26, 2019",4:30p,REG,,Belmont,OVC,L,92,96,,14,7,L 1,Winfield Dunn Center
21,22,"Thu, Jan 31, 2019",7:00p,REG,@,Tennessee Tech,OVC,W,77,66,,15,7,W 1,Eblen Center
22,23,"Sat, Feb 2, 2019",5:00p,REG,@,Jacksonville State,OVC,W,74,71,,16,7,W 2,Pete Mathews Coliseum
23,24,"Thu, Feb 7, 2019",8:30p,REG,,Southern Illinois-Edwardsville,OVC,W,80,45,,17,7,W 3,Winfield Dunn Center
24,25,"Sat, Feb 9, 2019",5:00p,REG,,Eastern Illinois,OVC,W,94,86,,18,7,W 4,Winfield Dunn Center
25,26,"Thu, Feb 14, 2019",9:00p,REG,,Murray State,OVC,L,71,73,,18,8,L 1,Winfield Dunn Center
26,27,"Sat, Feb 16, 2019",4:35p,REG,@,Morehead State,OVC,W,73,70,,19,8,W 1,Ellis T. Johnson Arena
27,28,"Thu, Feb 21, 2019",8:00p,REG,,Southeast Missouri State,OVC,W,83,70,,20,8,W 2,Winfield Dunn Center
28,29,"Sat, Feb 23, 2019",6:00p,REG,,Tennessee-Martin,OVC,W,92,78,,21,8,W 3,Winfield Dunn Center
29,30,"Thu, Feb 28, 2019",7:30p,REG,@,Eastern Kentucky,OVC,L,80,82,,21,9,L 1,McBrayer Arena
30,31,"Sat, Mar 2, 2019",8:00p,REG,@,Murray State,OVC,L,83,94,,21,10,L 2,CFSB Center
31,32,"Thu, Mar 7, 2019",7:30p,CTOURN,N,Morehead State,OVC,W,95,81,,22,10,W 1,Ford Center
32,33,"Fri, Mar 8, 2019",8:00p,CTOURN,N,Belmont,OVC,L,67,83,,22,11,L 1,Ford Center
