,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Westcliff,,W,75,43,,1,0,W 1,Albert Gersten Pavilion
1,2,"Sat, Nov 10, 2018",10:00p,REG,@,Nevada-Las Vegas,MWC,W,61,50,,2,0,W 2,Thomas & Mack Center
2,3,"Tue, Nov 13, 2018",9:00p,REG,,Cal State Northridge,Big West,W,79,64,,3,0,W 3,Albert Gersten Pavilion
3,4,"Fri, Nov 16, 2018",7:00p,REG,N,Georgetown,Big East,W,65,52,,4,0,W 4,Montego Bay Convention Centre
4,5,"Sun, Nov 18, 2018",6:30p,REG,N,Ohio,MAC,W,65,56,,5,0,W 5,Montego Bay Convention Centre
5,6,"Wed, Nov 21, 2018",10:00p,REG,,Central Connecticut State,NEC,W,76,74,,6,0,W 6,Albert Gersten Pavilion
6,7,"Sat, Nov 24, 2018",10:30p,REG,,Florida A&M,MEAC,W,71,63,,7,0,W 7,Albert Gersten Pavilion
7,8,"Thu, Nov 29, 2018",10:00p,REG,,Bethesda University (CA),,W,106,50,,8,0,W 8,Albert Gersten Pavilion
8,9,"Sun, Dec 2, 2018",10:00p,REG,@,UCLA,Pac-12,L,58,82,,8,1,L 1,Pauley Pavilion
9,10,"Wed, Dec 5, 2018",10:00p,REG,@,Cal State Fullerton,Big West,W,59,49,,9,1,W 1,Titan Gym
10,11,"Sat, Dec 15, 2018",10:05p,REG,@,Portland State,Big Sky,W,85,58,,10,1,W 2,Peter W. Stott Center
11,12,"Wed, Dec 19, 2018",10:00p,REG,,Boise State,MWC,W,70,69,,11,1,W 3,Albert Gersten Pavilion
12,13,"Sat, Dec 22, 2018",5:00p,REG,@,UC-Riverside,Big West,L,53,60,,11,2,L 1,UC Riverside Student Recreation Center
13,14,"Fri, Dec 28, 2018",10:00p,REG,,UC-Davis,Big West,W,77,59,,12,2,W 1,Albert Gersten Pavilion
14,15,"Thu, Jan 3, 2019",10:00p,REG,@,Pepperdine,WCC,L,62,77,,12,3,L 1,Firestone Fieldhouse
15,16,"Sat, Jan 5, 2019",6:00p,REG,,Portland,WCC,W,76,64,,13,3,W 1,Albert Gersten Pavilion
16,17,"Sat, Jan 12, 2019",10:00p,REG,,Saint Mary's (CA),WCC,L,60,71,,13,4,L 1,Albert Gersten Pavilion
17,18,"Thu, Jan 17, 2019",9:00p,REG,@,Gonzaga (5),WCC,L,55,73,,13,5,L 2,McCarthey Athletic Center
18,19,"Sat, Jan 19, 2019",4:00p,REG,,Pepperdine,WCC,W,74,70,,14,5,W 1,Albert Gersten Pavilion
19,20,"Thu, Jan 24, 2019",10:00p,REG,@,San Diego,WCC,L,58,71,,14,6,L 1,Jenny Craig Pavillion
20,21,"Sat, Jan 26, 2019",9:00p,REG,@,Santa Clara,WCC,W,69,61,,15,6,W 1,Leavey Center
21,22,"Thu, Jan 31, 2019",10:30p,REG,,Pacific,WCC,W,60,42,,16,6,W 2,Albert Gersten Pavilion
22,23,"Sat, Feb 2, 2019",9:00p,REG,@,Brigham Young,WCC,L,49,67,,16,7,L 1,Marriott Center
23,24,"Thu, Feb 7, 2019",10:00p,REG,,San Diego,WCC,L,63,65,,16,8,L 2,Albert Gersten Pavilion
24,25,"Sat, Feb 9, 2019",10:00p,REG,@,Portland,WCC,W,72,55,,17,8,W 1,Chiles Center
25,26,"Thu, Feb 14, 2019",11:00p,REG,,Gonzaga (3),WCC,L,60,73,,17,9,L 1,Albert Gersten Pavilion
26,27,"Sat, Feb 16, 2019",4:00p,REG,,Brigham Young,WCC,L,62,70,,17,10,L 2,Albert Gersten Pavilion
27,28,"Sat, Feb 23, 2019",3:30p,REG,@,Pacific,WCC,W,63,56,,18,10,W 1,A.G. Spanos Center
28,29,"Thu, Feb 28, 2019",11:00p,REG,,Santa Clara,WCC,W,72,70,,19,10,W 2,Albert Gersten Pavilion
29,30,"Sat, Mar 2, 2019",4:00p,REG,@,San Francisco,WCC,W,74,69,,20,10,W 3,War Memorial Gymnasium
30,31,"Fri, Mar 8, 2019",9:00p,CTOURN,N,Pepperdine,WCC,L,65,68,,20,11,L 1,Orleans Arena
31,32,"Wed, Mar 20, 2019",10:30p,CBI,@,California Baptist,WAC,W,56,55,,21,11,W 1,CBU Events Center
32,33,"Mon, Mar 25, 2019",10:00p,CBI,,Brown,Ivy,W,81,63,,22,11,W 2,Albert Gersten Pavilion
33,34,"Thu, Mar 28, 2019",7:00p,CBI,@,South Florida,AAC,,,,,,,,
