,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:30p,REG,,Elon,CAA,L,56,62,,0,1,L 1,Draddy Gymnasium
1,2,"Mon, Nov 12, 2018",7:00p,REG,@,Maryland-Baltimore County,AEC,L,52,75,,0,2,L 2,UMBC Event Center
2,3,"Fri, Nov 16, 2018",4:30p,REG,N,Coastal Carolina,Sun Belt,W,55,53,,1,2,W 1,Bank of Kentucky Center
3,4,"Sat, Nov 17, 2018",7:00p,REG,@,Northern Kentucky,Horizon,L,53,59,,1,3,L 1,Bank of Kentucky Center
4,5,"Sun, Nov 18, 2018",3:30p,REG,N,North Carolina-Asheville,Big South,W,54,38,,2,3,W 1,Bank of Kentucky Center
5,6,"Sat, Nov 24, 2018",4:00p,REG,@,George Washington,A-10,L,43,70,,2,4,L 1,Charles E. Smith Center
6,7,"Sat, Dec 1, 2018",7:00p,REG,,Fordham,A-10,L,56,57,,2,5,L 2,Draddy Gymnasium
7,8,"Wed, Dec 5, 2018",7:00p,REG,,Stony Brook,AEC,L,62,69,,2,6,L 3,Draddy Gymnasium
8,9,"Mon, Dec 10, 2018",7:00p,REG,,Hofstra,CAA,L,50,80,,2,7,L 4,Draddy Gymnasium
9,10,"Sat, Dec 15, 2018",8:00p,REG,@,Connecticut,AAC,L,46,61,,2,8,L 5,Harry A. Gampel Pavilion
10,11,"Thu, Dec 20, 2018",7:00p,REG,@,Albany (NY),AEC,L,67,77,,2,9,L 6,SEFCU Arena
11,12,"Sun, Dec 23, 2018",2:00p,REG,@,St. Francis (NY),NEC,L,56,72,,2,10,L 7,Pope Physical Education Center
12,13,"Thu, Jan 3, 2019",7:00p,REG,,Quinnipiac,MAAC,L,59,63,,2,11,L 8,Draddy Gymnasium
13,14,"Sat, Jan 5, 2019",7:00p,REG,,Niagara,MAAC,W,90,80,,3,11,W 1,Draddy Gymnasium
14,15,"Tue, Jan 8, 2019",7:00p,REG,@,Marist,MAAC,L,63,78,,3,12,L 1,McCann Recreation Center
15,16,"Sat, Jan 12, 2019",2:00p,REG,@,Monmouth,MAAC,L,49,65,,3,13,L 2,Multipurpose Activity Center
16,17,"Thu, Jan 17, 2019",7:00p,REG,@,Saint Peter's,MAAC,W,58,56,,4,13,W 1,Yanitelli Center
17,18,"Sat, Jan 19, 2019",7:00p,REG,@,Rider,MAAC,L,47,60,,4,14,L 1,Alumni Gymnasium
18,19,"Mon, Jan 21, 2019",7:00p,REG,,Marist,MAAC,L,46,62,,4,15,L 2,Draddy Gymnasium
19,20,"Sat, Jan 26, 2019",7:00p,REG,@,Siena,MAAC,L,40,53,,4,16,L 3,Times Union Center 
20,21,"Thu, Jan 31, 2019",7:00p,REG,,Fairfield,MAAC,W,62,49,,5,16,W 1,Draddy Gymnasium
21,22,"Sat, Feb 2, 2019",7:00p,REG,,Saint Peter's,MAAC,W,64,50,,6,16,W 2,Draddy Gymnasium
22,23,"Tue, Feb 5, 2019",7:00p,REG,,Rider,MAAC,W,73,66,,7,16,W 3,Draddy Gymnasium
23,24,"Fri, Feb 8, 2019",7:00p,REG,,Siena,MAAC,L,49,51,,7,17,L 1,Draddy Gymnasium
24,25,"Fri, Feb 15, 2019",7:00p,REG,@,Niagara,MAAC,W,64,60,,8,17,W 1,Gallagher Center
25,26,"Sun, Feb 17, 2019",2:00p,REG,@,Canisius,MAAC,W,70,65,,9,17,W 2,Koessler Athletic Center
26,27,"Fri, Feb 22, 2019",7:00p,REG,,Iona,MAAC,L,52,66,,9,18,L 1,Draddy Gymnasium
27,28,"Sun, Feb 24, 2019",3:30p,REG,@,Fairfield,MAAC,L,59,72,,9,19,L 2,Webster Bank Arena
28,29,"Fri, Mar 1, 2019",7:00p,REG,,Monmouth,MAAC,L,54,62,,9,20,L 3,Draddy Gymnasium
29,30,"Sun, Mar 3, 2019",2:00p,REG,@,Quinnipiac,MAAC,W,62,58,,10,20,W 1,TD Bank Sports Center
30,31,"Thu, Mar 7, 2019",7:00p,CTOURN,N,Fairfield,MAAC,W,57,53,,11,20,W 2,Times Union Center 
31,32,"Fri, Mar 8, 2019",9:30p,CTOURN,N,Canisius,MAAC,L,65,69,OT,11,21,L 1,Times Union Center 
