,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Sat, Nov 10, 2018",8:00p,REG,,Illinois State,MVC,W,100,89,,1,0,W 1,Curb Event Center
1,2,"Mon, Nov 12, 2018",8:00p,REG,,Middle Tennessee,CUSA,W,92,73,,2,0,W 2,Curb Event Center
2,3,"Thu, Nov 15, 2018",7:30p,REG,@,Lipscomb,A-Sun,W,87,83,,3,0,W 3,Allen Arena
3,4,"Tue, Nov 20, 2018",7:30p,REG,,Trevecca Nazarene,,W,104,50,,4,0,W 4,Curb Event Center
4,5,"Sat, Nov 24, 2018",4:00p,REG,@,Kennesaw State,A-Sun,W,91,53,,5,0,W 5,KSU Convocation Center 
5,6,"Thu, Nov 29, 2018",7:30p,REG,@,Samford,Southern,W,99,93,OT,6,0,W 6,Pete Hanna Center
6,7,"Sat, Dec 1, 2018",2:00p,REG,@,Green Bay,Horizon,L,92,100,,6,1,L 1,Resch Center
7,8,"Tue, Dec 4, 2018",8:00p,REG,,Lipscomb,A-Sun,W,76,74,,7,1,W 1,Curb Event Center
8,9,"Sat, Dec 15, 2018",5:00p,REG,@,UCLA,Pac-12,W,74,72,,8,1,W 2,Pauley Pavilion
9,10,"Wed, Dec 19, 2018",7:30p,REG,,Western Kentucky,CUSA,W,80,74,,9,1,W 3,Curb Event Center
10,11,"Sat, Dec 29, 2018",4:30p,REG,@,Purdue,Big Ten,L,62,73,,9,2,L 1,Mackey Arena
11,12,"Thu, Jan 3, 2019",9:00p,REG,,Jacksonville State,OVC,L,73,83,,9,3,L 2,Curb Event Center
12,13,"Sat, Jan 5, 2019",6:00p,REG,,Tennessee Tech,OVC,W,79,67,,10,3,W 1,Curb Event Center
13,14,"Thu, Jan 10, 2019",7:30p,REG,,Morehead State,OVC,W,77,60,,11,3,W 2,Curb Event Center
14,15,"Sat, Jan 12, 2019",6:00p,REG,,Eastern Kentucky,OVC,W,109,93,,12,3,W 3,Curb Event Center
15,16,"Thu, Jan 17, 2019",8:15p,REG,@,Jacksonville State,OVC,L,80,91,OT,12,4,L 1,Pete Mathews Coliseum
16,17,"Sat, Jan 19, 2019",6:00p,REG,,Tennessee State,OVC,W,92,74,,13,4,W 1,Curb Event Center
17,18,"Thu, Jan 24, 2019",9:00p,REG,@,Murray State,OVC,W,79,66,,14,4,W 2,CFSB Center
18,19,"Sat, Jan 26, 2019",4:30p,REG,@,Austin Peay,OVC,W,96,92,,15,4,W 3,Winfield Dunn Center
19,20,"Thu, Jan 31, 2019",8:00p,REG,,Southeast Missouri State,OVC,W,97,71,,16,4,W 4,Curb Event Center
20,21,"Sat, Feb 2, 2019",6:00p,REG,,Tennessee-Martin,OVC,W,82,67,,17,4,W 5,Curb Event Center
21,22,"Thu, Feb 7, 2019",7:30p,REG,@,Eastern Kentucky,OVC,W,83,65,,18,4,W 6,McBrayer Arena
22,23,"Sat, Feb 9, 2019",4:35p,REG,@,Morehead State,OVC,W,96,86,,19,4,W 7,Ellis T. Johnson Arena
23,24,"Thu, Feb 14, 2019",8:00p,REG,@,Tennessee State,OVC,W,77,66,,20,4,W 8,Gentry Center Complex
24,25,"Sat, Feb 16, 2019",8:30p,REG,@,Tennessee Tech,OVC,W,93,65,,21,4,W 9,Eblen Center
25,26,"Thu, Feb 21, 2019",8:00p,REG,,Eastern Illinois,OVC,W,99,58,,22,4,W 10,Curb Event Center
26,27,"Sat, Feb 23, 2019",6:00p,REG,,Southern Illinois-Edwardsville,OVC,W,97,75,,23,4,W 11,Curb Event Center
27,28,"Thu, Feb 28, 2019",8:30p,REG,@,Tennessee-Martin,OVC,W,112,67,,24,4,W 12,Skyhawk Arena
28,29,"Sat, Mar 2, 2019",8:00p,REG,@,Southeast Missouri State,OVC,W,84,66,,25,4,W 13,Show Me Center
29,30,"Fri, Mar 8, 2019",8:00p,CTOURN,N,Austin Peay,OVC,W,83,67,,26,4,W 14,Ford Center
30,31,"Sat, Mar 9, 2019",8:00p,CTOURN,N,Murray State,OVC,L,65,77,,26,5,L 1,Ford Center
31,32,"Tue, Mar 19, 2019",9:10p,NCAA,N,Temple,AAC,,,,,,,,
