,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Fri, Nov 9, 2018",8:00p,REG,,Kennesaw State,A-Sun,W,56,41,,1,0,W 1,Bramlage Coliseum
1,2,"Mon, Nov 12, 2018",9:00p,REG,,Denver,Summit,W,64,56,,2,0,W 2,Bramlage Coliseum
2,3,"Fri, Nov 16, 2018",7:30p,REG,N,Eastern Kentucky,OVC,W,95,68,,3,0,W 3,Virgin Islands Sport & Fitness Center 
3,4,"Sun, Nov 18, 2018",7:30p,REG,N,Pennsylvania,Ivy,W,64,48,,4,0,W 4,Virgin Islands Sport & Fitness Center 
4,5,"Mon, Nov 19, 2018",7:30p,REG,N,Missouri,SEC,W,82,67,,5,0,W 5,Virgin Islands Sport & Fitness Center 
5,6,"Sat, Nov 24, 2018",4:30p,REG,,Lehigh,Patriot,W,77,58,,6,0,W 6,Bramlage Coliseum
6,7,"Sat, Dec 1, 2018",2:30p,REG,@,Marquette,Big East,L,71,83,,6,1,L 1,Fiserv Forum
7,8,"Sat, Dec 8, 2018",4:30p,REG,@,Tulsa,AAC,L,46,47,,6,2,L 2,Donald W. Reynolds Center
8,9,"Sat, Dec 15, 2018",8:00p,REG,,Georgia State,Sun Belt,W,71,59,,7,2,W 1,Bramlage Coliseum
9,10,"Wed, Dec 19, 2018",8:00p,REG,,Southern Mississippi,CUSA,W,55,51,,8,2,W 2,Bramlage Coliseum
10,11,"Sat, Dec 22, 2018",7:00p,REG,N,Vanderbilt,SEC,W,69,58,,9,2,W 3,Sprint Center
11,12,"Sat, Dec 29, 2018",8:00p,REG,,George Mason,A-10,W,59,58,,10,2,W 4,Bramlage Coliseum
12,13,"Wed, Jan 2, 2019",9:00p,REG,,Texas,Big 12,L,47,67,,10,3,L 1,Bramlage Coliseum
13,14,"Sat, Jan 5, 2019",2:00p,REG,@,Texas Tech (11),Big 12,L,57,63,,10,4,L 2,United Supermarkets Arena
14,15,"Wed, Jan 9, 2019",7:00p,REG,,West Virginia,Big 12,W,71,69,,11,4,W 1,Bramlage Coliseum
15,16,"Sat, Jan 12, 2019",12:00p,REG,@,Iowa State (20),Big 12,W,58,57,,12,4,W 2,James H. Hilton Coliseum 
16,17,"Wed, Jan 16, 2019",7:00p,REG,@,Oklahoma (20),Big 12,W,74,61,,13,4,W 3,Lloyd Noble Center
17,18,"Sat, Jan 19, 2019",4:00p,REG,,Texas Christian,Big 12,W,65,55,,14,4,W 4,Bramlage Coliseum
18,19,"Tue, Jan 22, 2019",7:00p,REG,,Texas Tech (14),Big 12,W,58,45,,15,4,W 5,Bramlage Coliseum
19,20,"Sat, Jan 26, 2019",2:00p,REG,@,Texas A&M,SEC,L,53,65,,15,5,L 1,Reed Arena
20,21,"Sat, Feb 2, 2019",6:00p,REG,@,Oklahoma State,Big 12,W,75,57,,16,5,W 1,Gallagher-Iba Arena
21,22,"Tue, Feb 5, 2019",9:00p,REG,,Kansas (13),Big 12,W,74,67,,17,5,W 2,Bramlage Coliseum
22,23,"Sat, Feb 9, 2019",6:00p,REG,@,Baylor,Big 12,W,70,63,,18,5,W 3,Ferrell Center
23,24,"Tue, Feb 12, 2019",9:00p,REG,@,Texas,Big 12,W,71,64,,19,5,W 4,Frank Erwin Center
24,25,"Sat, Feb 16, 2019",4:00p,REG,,Iowa State (23),Big 12,L,64,78,,19,6,L 1,Bramlage Coliseum
25,26,"Mon, Feb 18, 2019",9:00p,REG,@,West Virginia,Big 12,W,65,51,,20,6,W 1,WVU Coliseum
26,27,"Sat, Feb 23, 2019",4:00p,REG,,Oklahoma State,Big 12,W,85,46,,21,6,W 2,Bramlage Coliseum
27,28,"Mon, Feb 25, 2019",9:00p,REG,@,Kansas (15),Big 12,L,49,64,,21,7,L 1,Allen Fieldhouse
28,29,"Sat, Mar 2, 2019",8:00p,REG,,Baylor,Big 12,W,66,60,,22,7,W 1,Bramlage Coliseum
29,30,"Mon, Mar 4, 2019",9:00p,REG,@,Texas Christian,Big 12,W,64,52,,23,7,W 2,Ed & Rae Schollmaier Arena
30,31,"Sat, Mar 9, 2019",6:00p,REG,,Oklahoma,Big 12,W,68,53,,24,7,W 3,Bramlage Coliseum
31,32,"Thu, Mar 14, 2019",2:30p,CTOURN,N,Texas Christian,Big 12,W,70,61,,25,7,W 4,Sprint Center
32,33,"Fri, Mar 15, 2019",7:00p,CTOURN,N,Iowa State,Big 12,L,59,63,,25,8,L 1,Sprint Center
33,34,"Fri, Mar 22, 2019",2:00p,NCAA,N,UC-Irvine,Big West,,,,,,,,
