,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,@,Wofford,Southern,W,78,67,,1,0,W 1,Richardson Indoor Stadium
1,2,"Fri, Nov 9, 2018",7:00p,REG,@,Elon,CAA,W,116,67,,2,0,W 2,Schar Center
2,3,"Mon, Nov 12, 2018",7:00p,REG,,Stanford,Pac-12,W,90,72,,3,0,W 3,Dean Smith Center
3,4,"Fri, Nov 16, 2018",7:00p,REG,,Tennessee Tech,OVC,W,108,58,,4,0,W 4,Dean Smith Center
4,5,"Mon, Nov 19, 2018",8:00p,REG,,Saint Francis (PA),NEC,W,101,76,,5,0,W 5,Dean Smith Center
5,6,"Thu, Nov 22, 2018",7:30p,REG,N,Texas,Big 12,L,89,92,,5,1,L 1,Orleans Arena
6,7,"Fri, Nov 23, 2018",4:00p,REG,N,UCLA (17),Pac-12,W,94,78,,6,1,W 1,Orleans Arena
7,8,"Wed, Nov 28, 2018",9:30p,REG,@,Michigan (7),Big Ten,L,67,84,,6,2,L 1,Crisler Arena
8,9,"Wed, Dec 5, 2018",9:00p,REG,,North Carolina-Wilmington,CAA,W,97,69,,7,2,W 1,Dean Smith Center
9,10,"Sat, Dec 15, 2018",7:00p,REG,,Gonzaga (4),WCC,W,103,90,,8,2,W 2,Dean Smith Center
10,11,"Sat, Dec 22, 2018",5:15p,REG,N,Kentucky (19),SEC,L,72,80,,8,3,L 1,United Center
11,12,"Sat, Dec 29, 2018",12:00p,REG,,Davidson,A-10,W,82,60,,9,3,W 1,Dean Smith Center
12,13,"Wed, Jan 2, 2019",7:00p,REG,,Harvard,Ivy,W,77,57,,10,3,W 2,Dean Smith Center
13,14,"Sat, Jan 5, 2019",12:00p,REG,@,Pittsburgh,ACC,W,85,60,,11,3,W 3,Petersen Events Center
14,15,"Tue, Jan 8, 2019",9:00p,REG,@,North Carolina State (15),ACC,W,90,82,,12,3,W 4,PNC Arena
15,16,"Sat, Jan 12, 2019",12:00p,REG,,Louisville,ACC,L,62,83,,12,4,L 1,Dean Smith Center
16,17,"Tue, Jan 15, 2019",9:00p,REG,,Notre Dame,ACC,W,75,69,,13,4,W 1,Dean Smith Center
17,18,"Sat, Jan 19, 2019",12:00p,REG,@,Miami (FL),ACC,W,85,76,,14,4,W 2,BankUnited Center
18,19,"Mon, Jan 21, 2019",7:00p,REG,,Virginia Tech (10),ACC,W,103,82,,15,4,W 3,Dean Smith Center
19,20,"Tue, Jan 29, 2019",7:00p,REG,@,Georgia Tech,ACC,W,77,54,,16,4,W 4,McCamish Pavilion
20,21,"Sat, Feb 2, 2019",2:00p,REG,@,Louisville (15),ACC,W,79,69,,17,4,W 5,KFC Yum! Center
21,22,"Tue, Feb 5, 2019",8:00p,REG,,North Carolina State,ACC,W,113,96,,18,4,W 6,Dean Smith Center
22,23,"Sat, Feb 9, 2019",12:00p,REG,,Miami (FL),ACC,W,88,85,OT,19,4,W 7,Dean Smith Center
23,24,"Mon, Feb 11, 2019",7:00p,REG,,Virginia (4),ACC,L,61,69,,19,5,L 1,Dean Smith Center
24,25,"Sat, Feb 16, 2019",12:00p,REG,@,Wake Forest,ACC,W,95,57,,20,5,W 1,Lawrence Joel Coliseum
25,26,"Wed, Feb 20, 2019",9:00p,REG,@,Duke (1),ACC,W,88,72,,21,5,W 2,Cameron Indoor Stadium
26,27,"Sat, Feb 23, 2019",3:45p,REG,,Florida State (16),ACC,W,77,59,,22,5,W 3,Dean Smith Center
27,28,"Tue, Feb 26, 2019",9:00p,REG,,Syracuse,ACC,W,93,85,,23,5,W 4,Dean Smith Center
28,29,"Sat, Mar 2, 2019",6:00p,REG,@,Clemson,ACC,W,81,79,,24,5,W 5,Littlejohn Coliseum
29,30,"Tue, Mar 5, 2019",8:00p,REG,@,Boston College,ACC,W,79,66,,25,5,W 6,Silvio O. Conte Forum
30,31,"Sat, Mar 9, 2019",6:00p,REG,,Duke (4),ACC,W,79,70,,26,5,W 7,Dean Smith Center
31,32,"Thu, Mar 14, 2019",7:00p,CTOURN,N,Louisville,ACC,W,83,70,,27,5,W 8,Spectrum Center
32,33,"Fri, Mar 15, 2019",9:00p,CTOURN,N,Duke (5),ACC,L,73,74,,27,6,L 1,Spectrum Center
33,34,"Fri, Mar 22, 2019",9:20p,NCAA,N,Iona,MAAC,,,,,,,,
