,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,South Carolina Upstate,Big South,W,65,52,,1,0,W 1,The Colonial Life Arena
1,2,"Fri, Nov 9, 2018",7:00p,REG,,Stony Brook,AEC,L,81,83,,1,1,L 1,The Colonial Life Arena
2,3,"Tue, Nov 13, 2018",7:00p,REG,,Norfolk State,MEAC,W,81,64,,2,1,W 1,The Colonial Life Arena
3,4,"Sat, Nov 17, 2018",2:30p,REG,N,Providence,Big East,L,67,76,,2,2,L 1,Mohegan Sun Arena
4,5,"Sun, Nov 18, 2018",4:00p,REG,N,George Washington,A-10,W,90,55,,3,2,W 1,Mohegan Sun Arena
5,6,"Mon, Nov 26, 2018",7:00p,REG,,Wofford,Southern,L,61,81,,3,3,L 1,The Colonial Life Arena
6,7,"Fri, Nov 30, 2018",7:00p,REG,,Coastal Carolina,Sun Belt,W,85,79,,4,3,W 1,The Colonial Life Arena
7,8,"Wed, Dec 5, 2018",9:00p,REG,@,Wyoming,MWC,L,64,73,,4,4,L 1,Arena-Auditorium
8,9,"Sat, Dec 8, 2018",12:00p,REG,@,Michigan (5),Big Ten,L,78,89,,4,5,L 2,Crisler Arena
9,10,"Wed, Dec 19, 2018",7:00p,REG,,Virginia (5),ACC,L,52,69,,4,6,L 3,The Colonial Life Arena
10,11,"Sat, Dec 22, 2018",2:00p,REG,,Clemson,ACC,L,68,78,,4,7,L 4,The Colonial Life Arena
11,12,"Mon, Dec 31, 2018",2:00p,REG,,North Greenville,,W,97,46,,5,7,W 1,The Colonial Life Arena
12,13,"Sat, Jan 5, 2019",7:00p,REG,@,Florida,SEC,W,71,69,,6,7,W 2,Stephen C. O'Connell Center
13,14,"Tue, Jan 8, 2019",9:00p,REG,,Mississippi State (14),SEC,W,87,82,OT,7,7,W 3,The Colonial Life Arena
14,15,"Sun, Jan 13, 2019",1:00p,REG,,Missouri,SEC,W,85,75,,8,7,W 4,The Colonial Life Arena
15,16,"Wed, Jan 16, 2019",7:00p,REG,@,Vanderbilt,SEC,W,74,71,,9,7,W 5,Memorial Gymnasium
16,17,"Sat, Jan 19, 2019",6:00p,REG,@,Louisiana State,SEC,L,67,89,,9,8,L 1,Maravich Assembly Center
17,18,"Tue, Jan 22, 2019",6:30p,REG,,Auburn (16),SEC,W,80,77,,10,8,W 1,The Colonial Life Arena
18,19,"Sat, Jan 26, 2019",2:00p,REG,@,Oklahoma State,Big 12,L,70,74,,10,9,L 1,Gallagher-Iba Arena
19,20,"Tue, Jan 29, 2019",6:30p,REG,,Tennessee (1),SEC,L,70,92,,10,10,L 2,The Colonial Life Arena
20,21,"Sat, Feb 2, 2019",1:00p,REG,@,Georgia,SEC,W,86,80,,11,10,W 1,Stegeman Coliseum
21,22,"Tue, Feb 5, 2019",7:00p,REG,@,Kentucky (5),SEC,L,48,76,,11,11,L 1,Rupp Arena
22,23,"Sat, Feb 9, 2019",3:30p,REG,,Arkansas,SEC,W,77,65,,12,11,W 1,The Colonial Life Arena
23,24,"Wed, Feb 13, 2019",6:30p,REG,@,Tennessee (1),SEC,L,73,85,,12,12,L 1,Thompson-Boling Arena
24,25,"Sat, Feb 16, 2019",1:00p,REG,,Texas A&M,SEC,W,84,77,,13,12,W 1,The Colonial Life Arena
25,26,"Tue, Feb 19, 2019",7:00p,REG,,Mississippi,SEC,W,79,64,,14,12,W 2,The Colonial Life Arena
26,27,"Sat, Feb 23, 2019",6:00p,REG,@,Mississippi State,SEC,L,61,76,,14,13,L 1,Humphrey Coliseum
27,28,"Tue, Feb 26, 2019",7:00p,REG,,Alabama,SEC,L,62,68,,14,14,L 2,The Colonial Life Arena
28,29,"Sat, Mar 2, 2019",3:30p,REG,@,Missouri,SEC,L,63,78,,14,15,L 3,Mizzou Arena
29,30,"Tue, Mar 5, 2019",7:00p,REG,@,Texas A&M,SEC,W,71,54,,15,15,W 1,Reed Arena
30,31,"Sat, Mar 9, 2019",1:00p,REG,,Georgia,SEC,W,66,46,,16,15,W 2,The Colonial Life Arena
31,32,"Fri, Mar 15, 2019",3:30p,CTOURN,N,Auburn (22),SEC,L,64,73,,16,16,L 1,Bridgestone Arena
