,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Oral Roberts,Summit,W,84,50,,1,0,W 1,JQH Arena
1,2,"Fri, Nov 9, 2018",8:00p,REG,,Robert Morris,NEC,W,74,60,,2,0,W 2,JQH Arena
2,3,"Sun, Nov 11, 2018",4:00p,REG,,Stetson,A-Sun,W,83,70,,3,0,W 3,JQH Arena
3,4,"Mon, Nov 19, 2018",7:00p,REG,N,Nebraska,Big Ten,L,62,85,,3,1,L 1,Sprint Center
4,5,"Tue, Nov 20, 2018",7:00p,REG,N,Southern California,Pac-12,L,80,99,,3,2,L 2,Sprint Center
5,6,"Sat, Nov 24, 2018",8:00p,REG,@,Murray State,OVC,L,66,77,,3,3,L 3,CFSB Center
6,7,"Wed, Nov 28, 2018",9:15p,REG,@,Air Force,MWC,L,69,88,,3,4,L 4,Clune Arena 
7,8,"Sat, Dec 1, 2018",7:00p,REG,@,Oregon State,Pac-12,L,77,101,,3,5,L 5,Gill Coliseum
8,9,"Wed, Dec 5, 2018",8:00p,REG,,Western Kentucky,CUSA,W,84,78,,4,5,W 1,JQH Arena
9,10,"Sat, Dec 15, 2018",8:30p,REG,@,North Dakota State,Summit,L,67,74,,4,6,L 1,Scheels Center
10,11,"Tue, Dec 18, 2018",8:00p,REG,@,Arkansas State,Sun Belt,L,63,71,,4,7,L 2,Convocation Center
11,12,"Sat, Dec 22, 2018",2:00p,REG,,Arkansas-Pine Bluff,SWAC,W,93,72,,5,7,W 1,JQH Arena
12,13,"Sun, Dec 30, 2018",6:00p,REG,,William Woods,,W,110,56,,6,7,W 2,JQH Arena
13,14,"Wed, Jan 2, 2019",8:00p,REG,@,Southern Illinois,MVC,L,70,75,,6,8,L 1,The SIU Arena
14,15,"Sat, Jan 5, 2019",2:00p,REG,,Valparaiso,MVC,L,66,82,,6,9,L 2,JQH Arena
15,16,"Tue, Jan 8, 2019",7:00p,REG,@,Indiana State,MVC,W,72,57,,7,9,W 1,Hulman Center
16,17,"Sat, Jan 12, 2019",8:00p,REG,@,Bradley,MVC,W,69,64,,8,9,W 2,Carver Arena
17,18,"Wed, Jan 16, 2019",8:00p,REG,,Evansville,MVC,L,64,70,,8,10,L 1,JQH Arena
18,19,"Sun, Jan 20, 2019",4:00p,REG,@,Drake,MVC,L,63,74,,8,11,L 2,Knapp Center
19,20,"Wed, Jan 23, 2019",9:00p,REG,,Loyola (IL),MVC,W,70,35,,9,11,W 1,JQH Arena
20,21,"Sat, Jan 26, 2019",4:00p,REG,,Bradley,MVC,W,55,37,,10,11,W 2,JQH Arena
21,22,"Tue, Jan 29, 2019",8:00p,REG,@,Valparaiso,MVC,W,55,54,OT,11,11,W 3,Athletics-Recreation Center
22,23,"Sat, Feb 2, 2019",8:00p,REG,@,Northern Iowa,MVC,L,59,64,,11,12,L 1,McLeod Center
23,24,"Wed, Feb 6, 2019",8:00p,REG,,Southern Illinois,MVC,W,65,59,,12,12,W 1,JQH Arena
24,25,"Sun, Feb 10, 2019",4:00p,REG,,Illinois State,MVC,W,66,65,,13,12,W 2,JQH Arena
25,26,"Wed, Feb 13, 2019",7:00p,REG,@,Evansville,MVC,W,68,56,,14,12,W 3,Ford Center
26,27,"Sun, Feb 17, 2019",4:00p,REG,@,Loyola (IL),MVC,W,65,61,,15,12,W 4,Joseph J. Gentile Center
27,28,"Wed, Feb 20, 2019",8:00p,REG,,Northern Iowa,MVC,L,43,63,,15,13,L 1,JQH Arena
28,29,"Sat, Feb 23, 2019",2:00p,REG,,Indiana State,MVC,W,67,61,,16,13,W 1,JQH Arena
29,30,"Wed, Feb 27, 2019",7:00p,REG,@,Illinois State,MVC,L,57,65,,16,14,L 1,Redbird Arena
30,31,"Sat, Mar 2, 2019",4:00p,REG,,Drake,MVC,L,62,73,,16,15,L 2,JQH Arena
31,32,"Fri, Mar 8, 2019",3:35p,CTOURN,N,Bradley,MVC,L,58,61,,16,16,L 3,Scottrade Center
