,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Fri, Nov 9, 2018",11:00p,REG,@,UCLA (21),Pac-12,L,80,91,,0,1,L 1,Pauley Pavilion
1,2,"Sat, Nov 10, 2018",7:00p,REG,,Menlo,,W,78,57,,1,1,W 1,The Walter Pyramid
2,3,"Mon, Nov 12, 2018",9:00p,REG,@,Arizona State,Pac-12,L,58,90,,1,2,L 1,Wells Fargo Arena
3,4,"Fri, Nov 16, 2018",9:00p,REG,@,Mississippi State (17),SEC,L,51,79,,1,3,L 2,Humphrey Coliseum
4,5,"Mon, Nov 19, 2018",5:00p,REG,N,Iona,MAAC,W,86,85,,2,3,W 1,Cox Pavilion
5,6,"Wed, Nov 21, 2018",5:00p,REG,N,Utah Valley,WAC,L,72,87,,2,4,L 1,Cox Pavilion
6,7,"Sun, Nov 25, 2018",5:00p,REG,,Oregon State,Pac-12,L,72,75,,2,5,L 2,The Walter Pyramid
7,8,"Wed, Nov 28, 2018",11:00p,REG,@,Southern California,Pac-12,L,65,75,,2,6,L 3,Galen Center
8,9,"Sat, Dec 1, 2018",10:00p,REG,@,San Diego,WCC,L,70,74,,2,7,L 4,Jenny Craig Pavillion
9,10,"Wed, Dec 5, 2018",10:00p,REG,,Southern Utah,Big Sky,W,82,71,,3,7,W 1,The Walter Pyramid
10,11,"Sat, Dec 8, 2018",7:00p,REG,@,Fresno State,MWC,L,71,92,,3,8,L 1,Save Mart Center
11,12,"Mon, Dec 10, 2018",10:00p,REG,@,Pacific,WCC,L,68,74,,3,9,L 2,A.G. Spanos Center
12,13,"Thu, Dec 20, 2018",10:00p,REG,,Pepperdine,WCC,W,67,66,,4,9,W 1,The Walter Pyramid
13,14,"Sat, Dec 22, 2018",5:00p,REG,,Colorado State,MWC,W,64,61,,5,9,W 2,The Walter Pyramid
14,15,"Sat, Dec 29, 2018",10:30p,REG,@,Stanford,Pac-12,L,86,93,,5,10,L 1,Maples Pavilion
15,16,"Sat, Jan 5, 2019",10:00p,REG,,Bethesda University (CA),,W,124,52,,6,10,W 1,The Walter Pyramid
16,17,"Sat, Jan 12, 2019",7:00p,REG,,UC-Davis,Big West,W,82,77,,7,10,W 2,The Walter Pyramid
17,18,"Wed, Jan 16, 2019",10:00p,REG,@,UC-Irvine,Big West,W,80,70,,8,10,W 3,Bren Events Center
18,19,"Sat, Jan 19, 2019",10:00p,REG,,Cal State Fullerton,Big West,L,90,92,OT,8,11,L 1,The Walter Pyramid
19,20,"Wed, Jan 23, 2019",10:00p,REG,@,Cal State Northridge,Big West,L,71,86,,8,12,L 2,The Matadome
20,21,"Sat, Jan 26, 2019",10:00p,REG,,UC-Santa Barbara,Big West,L,71,82,,8,13,L 3,The Walter Pyramid
21,22,"Thu, Jan 31, 2019",11:59p,REG,@,Hawaii,Big West,L,57,74,,8,14,L 4,Stan Sheriff Center
22,23,"Sat, Feb 2, 2019",10:00p,REG,,UC-Irvine,Big West,L,80,82,,8,15,L 5,The Walter Pyramid
23,24,"Thu, Feb 7, 2019",10:00p,REG,,Hawaii,Big West,L,70,77,,8,16,L 6,The Walter Pyramid
24,25,"Sat, Feb 9, 2019",10:00p,REG,@,Cal Poly,Big West,W,76,68,OT,9,16,W 1,Robert A. Mott Gymnasium
25,26,"Wed, Feb 13, 2019",10:00p,REG,@,Cal State Fullerton,Big West,L,82,85,,9,17,L 1,Titan Gym
26,27,"Sat, Feb 16, 2019",10:00p,REG,@,UC-Davis,Big West,L,73,77,,9,18,L 2,The Pavilion
27,28,"Wed, Feb 20, 2019",10:00p,REG,,Cal State Northridge,Big West,W,80,78,,10,18,W 1,The Walter Pyramid
28,29,"Sat, Feb 23, 2019",8:00p,REG,@,UC-Riverside,Big West,W,71,67,OT,11,18,W 2,UC Riverside Student Recreation Center
29,30,"Thu, Feb 28, 2019",10:00p,REG,@,UC-Santa Barbara,Big West,W,69,64,,12,18,W 3,The Thunderdome
30,31,"Sat, Mar 2, 2019",10:00p,REG,,Cal Poly,Big West,W,94,85,,13,18,W 4,The Walter Pyramid
31,32,"Wed, Mar 6, 2019",10:00p,REG,,UC-Riverside,Big West,W,70,57,,14,18,W 5,The Walter Pyramid
32,33,"Thu, Mar 14, 2019",11:30p,CTOURN,N,Hawaii,Big West,W,68,66,,15,18,W 6,Honda Center
33,34,"Fri, Mar 15, 2019",9:30p,CTOURN,N,UC-Irvine,Big West,L,67,75,,15,19,L 1,Honda Center
