,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,,Boston University,Patriot,L,74,77,,0,1,L 1,Matthews Arena
1,2,"Fri, Nov 9, 2018",7:00p,REG,@,Harvard,Ivy,W,81,71,,1,1,W 1,Lavietes Pavilion
2,3,"Thu, Nov 15, 2018",2:00p,REG,N,Alabama,SEC,W,68,52,,2,1,W 2,TD Arena
3,4,"Fri, Nov 16, 2018",11:00a,REG,N,Virginia Tech (16),ACC,L,60,88,,2,2,L 1,TD Arena
4,5,"Sun, Nov 18, 2018",6:00p,REG,N,Davidson,A-10,L,59,71,,2,3,L 2,TD Arena
5,6,"Sat, Nov 24, 2018",1:00p,REG,@,Davidson,A-10,L,69,78,,2,4,L 3,Belk Arena
6,7,"Wed, Nov 28, 2018",7:00p,REG,@,Bucknell,Patriot,W,96,78,,3,4,W 1,Sojka Pavilion
7,8,"Sat, Dec 1, 2018",3:00p,REG,,Eastern Michigan,MAC,W,81,67,,4,4,W 2,Matthews Arena
8,9,"Tue, Dec 4, 2018",7:00p,REG,@,Syracuse,ACC,L,49,72,,4,5,L 1,Carrier Dome
9,10,"Sat, Dec 8, 2018",4:00p,REG,,Oakland,Horizon,W,92,83,,5,5,W 1,Matthews Arena
10,11,"Sun, Dec 16, 2018",2:00p,REG,@,Vermont,AEC,L,70,75,,5,6,L 1,Roy L. Patrick Gymnasium
11,12,"Fri, Dec 21, 2018",12:00p,REG,,St. Bonaventure,A-10,W,64,59,,6,6,W 1,Matthews Arena
12,13,"Fri, Dec 28, 2018",7:00p,REG,,Drexel,CAA,W,93,83,,7,6,W 2,Matthews Arena
13,14,"Sun, Dec 30, 2018",5:00p,REG,,Delaware,CAA,L,80,82,2OT,7,7,L 1,Matthews Arena
14,15,"Sat, Jan 5, 2019",4:00p,REG,@,Hofstra,CAA,L,72,75,,7,8,L 2,Mack Sports Complex
15,16,"Thu, Jan 10, 2019",7:00p,REG,@,Elon,CAA,W,81,70,OT,8,8,W 1,Schar Center
16,17,"Sat, Jan 12, 2019",4:00p,REG,@,William & Mary,CAA,W,90,70,,9,8,W 2,Kaplan Arena at William and Mary Hall
17,18,"Thu, Jan 17, 2019",7:00p,REG,,College of Charleston,CAA,W,69,60,,10,8,W 3,Matthews Arena
18,19,"Sat, Jan 19, 2019",12:00p,REG,,North Carolina-Wilmington,CAA,W,88,71,,11,8,W 4,Matthews Arena
19,20,"Thu, Jan 24, 2019",7:00p,REG,@,Towson,CAA,L,72,75,,11,9,L 1,SECU Arena
20,21,"Sat, Jan 26, 2019",4:00p,REG,@,James Madison,CAA,W,78,68,,12,9,W 1,JMU Convocation Center
21,22,"Sat, Feb 2, 2019",4:30p,REG,,Hofstra,CAA,W,75,61,,13,9,W 2,Matthews Arena
22,23,"Thu, Feb 7, 2019",7:00p,REG,,William & Mary,CAA,W,72,60,,14,9,W 3,Matthews Arena
23,24,"Sat, Feb 9, 2019",4:00p,REG,,Elon,CAA,W,72,60,OT,15,9,W 4,Matthews Arena
24,25,"Thu, Feb 14, 2019",7:00p,REG,@,North Carolina-Wilmington,CAA,W,81,77,,16,9,W 5,Trask Coliseum
25,26,"Sat, Feb 16, 2019",4:00p,REG,@,College of Charleston,CAA,L,79,88,OT,16,10,L 1,TD Arena
26,27,"Thu, Feb 21, 2019",7:00p,REG,,James Madison,CAA,W,76,60,,17,10,W 1,Matthews Arena
27,28,"Sat, Feb 23, 2019",12:30p,REG,,Towson,CAA,W,73,58,,18,10,W 2,Matthews Arena
28,29,"Thu, Feb 28, 2019",7:00p,REG,@,Delaware,CAA,W,75,64,,19,10,W 3,Bob Carpenter Center
29,30,"Sat, Mar 2, 2019",4:00p,REG,@,Drexel,CAA,W,90,66,,20,10,W 4,Daskalakis Athletic Center
30,31,"Sun, Mar 10, 2019",6:00p,CTOURN,N,North Carolina-Wilmington,CAA,W,80,59,,21,10,W 5,North Charleston Coliseum
31,32,"Mon, Mar 11, 2019",8:30p,CTOURN,N,College of Charleston,CAA,W,70,67,,22,10,W 6,North Charleston Coliseum
32,33,"Tue, Mar 12, 2019",7:00p,CTOURN,N,Hofstra,CAA,W,82,74,,23,10,W 7,North Charleston Coliseum
33,34,"Thu, Mar 21, 2019",4:00p,NCAA,N,Kansas (17),Big 12,,,,,,,,
