,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,@,Georgia State,Sun Belt,L,68,74,,0,1,L 1,GSU Sports Arena
1,2,"Thu, Nov 8, 2018",7:00p,REG,,Hiwassee,,W,109,44,,1,1,W 1,Freedom Hall Civic Center
2,3,"Sun, Nov 11, 2018",1:30p,REG,@,Creighton,Big East,L,69,75,,1,2,L 1,CenturyLink Center
3,4,"Sat, Nov 17, 2018",2:30p,REG,@,Winthrop,Big South,W,76,74,,2,2,W 1,Winthrop Coliseum
4,5,"Mon, Nov 19, 2018",7:00p,REG,,Chicago State,WAC,W,86,61,,3,2,W 2,Freedom Hall Civic Center
5,6,"Tue, Nov 20, 2018",7:00p,REG,,Sam Houston State,Southland,W,77,63,,4,2,W 3,Freedom Hall Civic Center
6,7,"Sat, Nov 24, 2018",4:00p,REG,,North Dakota State,Summit,W,79,61,,5,2,W 4,Freedom Hall Civic Center
7,8,"Tue, Nov 27, 2018",7:00p,REG,@,Georgia Southern,Sun Belt,W,69,64,,6,2,W 5,Hanner Fieldhouse
8,9,"Sat, Dec 1, 2018",7:00p,REG,@,Wofford,Southern,L,62,79,,6,3,L 1,Richardson Indoor Stadium
9,10,"Mon, Dec 3, 2018",7:00p,REG,,Reinhardt,,W,107,60,,7,3,W 1,Freedom Hall Civic Center
10,11,"Sat, Dec 8, 2018",4:00p,REG,,Tennessee-Martin,OVC,W,80,62,,8,3,W 2,Freedom Hall Civic Center
11,12,"Sat, Dec 15, 2018",2:00p,REG,@,Illinois,Big Ten,L,55,73,,8,4,L 1,State Farm Center
12,13,"Fri, Dec 21, 2018",7:00p,REG,N,Wyoming,MWC,W,76,53,,9,4,W 1,Don Haskins Center
13,14,"Sat, Dec 22, 2018",9:00p,REG,N,Norfolk State,MEAC,W,89,61,,10,4,W 2,Don Haskins Center
14,15,"Sat, Dec 29, 2018",4:00p,REG,,Furman,Southern,W,79,56,,11,4,W 3,Freedom Hall Civic Center
15,16,"Thu, Jan 3, 2019",7:00p,REG,,Samford,Southern,W,81,72,OT,12,4,W 4,Freedom Hall Civic Center
16,17,"Sat, Jan 5, 2019",4:00p,REG,,Chattanooga,Southern,W,96,70,,13,4,W 5,Freedom Hall Civic Center
17,18,"Thu, Jan 10, 2019",7:00p,REG,@,Citadel,Southern,W,98,73,,14,4,W 6,McAlister Field House
18,19,"Sat, Jan 12, 2019",4:30p,REG,@,Mercer,Southern,W,72,68,OT,15,4,W 7,Hawkins Arena
19,20,"Thu, Jan 17, 2019",7:00p,REG,,Virginia Military Institute,Southern,W,85,82,,16,4,W 8,Freedom Hall Civic Center
20,21,"Sat, Jan 19, 2019",4:00p,REG,,North Carolina-Greensboro,Southern,L,68,75,,16,5,L 1,Freedom Hall Civic Center
21,22,"Sat, Jan 26, 2019",7:00p,REG,@,Western Carolina,Southern,W,91,69,,17,5,W 1,Ramsey Center
22,23,"Thu, Jan 31, 2019",7:30p,REG,@,Samford,Southern,W,74,66,,18,5,W 2,Pete Hanna Center
23,24,"Sat, Feb 2, 2019",4:30p,REG,@,Chattanooga,Southern,W,77,64,,19,5,W 3,The McKenzie Arena
24,25,"Thu, Feb 7, 2019",7:00p,REG,,Wofford,Southern,L,76,78,OT,19,6,L 1,Freedom Hall Civic Center
25,26,"Sat, Feb 9, 2019",4:00p,REG,@,Furman,Southern,L,61,91,,19,7,L 2,Timmons Arena
26,27,"Thu, Feb 14, 2019",7:00p,REG,,Citadel,Southern,W,91,83,,20,7,W 1,Freedom Hall Civic Center
27,28,"Sat, Feb 16, 2019",4:00p,REG,,Mercer,Southern,W,88,69,,21,7,W 2,Freedom Hall Civic Center
28,29,"Thu, Feb 21, 2019",7:00p,REG,@,Virginia Military Institute,Southern,W,94,70,,22,7,W 3,Cameron Hall
29,30,"Sun, Feb 24, 2019",3:00p,REG,@,North Carolina-Greensboro,Southern,L,59,60,,22,8,L 1,Greensboro Coliseum
30,31,"Sat, Mar 2, 2019",4:00p,REG,,Western Carolina,Southern,W,81,74,,23,8,W 1,Freedom Hall Civic Center
31,32,"Sat, Mar 9, 2019",2:30p,CTOURN,N,Chattanooga,Southern,W,68,64,,24,8,W 2,U.S. Cellular Center
32,33,"Sun, Mar 10, 2019",4:00p,CTOURN,N,Wofford (22),Southern,L,72,81,,24,9,L 1,U.S. Cellular Center
33,34,"Wed, Mar 20, 2019",7:00p,CIT,,Green Bay,Horizon,L,94,102,,24,10,L 2,Freedom Hall Civic Center
