,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,City College of New York,,W,106,58,,1,0,W 1,Rose Hill Gym
1,2,"Sat, Nov 10, 2018",8:00p,REG,@,Houston Baptist,Southland,L,72,75,,1,1,L 1,Frank and Lucille Sharp Gymnasium
2,3,"Fri, Nov 16, 2018",6:00p,REG,,Florida International,CUSA,W,83,77,,2,1,W 1,Rose Hill Gym
3,4,"Sat, Nov 17, 2018",3:30p,REG,,Youngstown State,Horizon,W,67,61,,3,1,W 2,Rose Hill Gym
4,5,"Sun, Nov 18, 2018",5:00p,REG,,Columbia,Ivy,W,70,69,,4,1,W 3,Rose Hill Gym
5,6,"Sun, Nov 25, 2018",2:00p,REG,,Alabama A&M,SWAC,W,77,46,,5,1,W 4,Rose Hill Gym
6,7,"Sat, Dec 1, 2018",7:00p,REG,@,Manhattan,MAAC,W,57,56,,6,1,W 5,Draddy Gymnasium
7,8,"Tue, Dec 4, 2018",7:00p,REG,@,Maine,AEC,L,68,75,2OT,6,2,L 1,Cross Insurance Center
8,9,"Sat, Dec 8, 2018",2:30p,REG,,Rutgers,Big Ten,W,78,70,,7,2,W 1,Rose Hill Gym
9,10,"Tue, Dec 11, 2018",8:00p,REG,,NJIT,A-Sun,L,50,53,,7,3,L 1,Rose Hill Gym
10,11,"Sun, Dec 16, 2018",2:00p,REG,,Howard,MEAC,W,74,67,,8,3,W 1,Rose Hill Gym
11,12,"Thu, Dec 20, 2018",7:00p,REG,,James Madison,CAA,W,75,48,,9,3,W 2,Rose Hill Gym
12,13,"Sun, Dec 30, 2018",7:00p,REG,,Long Island University,NEC,L,57,60,,9,4,L 1,Rose Hill Gym
13,14,"Sat, Jan 5, 2019",2:00p,REG,,Virginia Commonwealth,A-10,L,51,76,,9,5,L 2,Rose Hill Gym
14,15,"Wed, Jan 9, 2019",8:00p,REG,@,Duquesne,A-10,L,61,66,,9,6,L 3,A.J. Palumbo Center
15,16,"Sat, Jan 12, 2019",4:30p,REG,N,St. Bonaventure,A-10,L,64,71,,9,7,L 4,Blue Cross Arena
16,17,"Tue, Jan 15, 2019",7:00p,REG,,Saint Louis,A-10,L,60,63,,9,8,L 5,Rose Hill Gym
17,18,"Sat, Jan 19, 2019",7:00p,REG,@,George Mason,A-10,L,68,71,,9,9,L 6,EagleBank Arena
18,19,"Wed, Jan 23, 2019",7:00p,REG,,La Salle,A-10,L,71,73,,9,10,L 7,Rose Hill Gym
19,20,"Sat, Jan 26, 2019",2:00p,REG,,Dayton,A-10,L,52,75,,9,11,L 8,Rose Hill Gym
20,21,"Wed, Jan 30, 2019",7:00p,REG,@,George Washington,A-10,L,61,79,,9,12,L 9,Charles E. Smith Center
21,22,"Wed, Feb 6, 2019",7:00p,REG,@,Massachusetts,A-10,W,85,67,,10,12,W 1,Mullins Center
22,23,"Sat, Feb 9, 2019",2:00p,REG,,Duquesne,A-10,L,66,74,,10,13,L 1,Rose Hill Gym
23,24,"Tue, Feb 12, 2019",7:00p,REG,,Davidson,A-10,L,69,79,,10,14,L 2,Rose Hill Gym
24,25,"Sat, Feb 16, 2019",2:00p,REG,@,Rhode Island,A-10,W,66,63,OT,11,14,W 1,Ryan Center
25,26,"Wed, Feb 20, 2019",7:00p,REG,@,Richmond,A-10,L,69,72,,11,15,L 1,Robins Center
26,27,"Sat, Feb 23, 2019",4:30p,REG,,St. Bonaventure,A-10,L,53,74,,11,16,L 2,Rose Hill Gym
27,28,"Wed, Feb 27, 2019",9:00p,REG,,Saint Joseph's,A-10,L,52,66,,11,17,L 3,Rose Hill Gym
28,29,"Sat, Mar 2, 2019",1:00p,REG,@,Davidson,A-10,L,52,77,,11,18,L 4,Belk Arena
29,30,"Wed, Mar 6, 2019",7:00p,REG,,George Washington,A-10,W,67,56,,12,18,W 1,Rose Hill Gym
30,31,"Sat, Mar 9, 2019",4:00p,REG,@,La Salle,A-10,L,57,72,,12,19,L 1,Tom Gola Arena
31,32,"Wed, Mar 13, 2019",3:30p,CTOURN,N,Richmond,A-10,L,50,52,,12,20,L 2,Barclays Center
