,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",8:00p,REG,,Howard Payne,,W,81,34,,1,0,W 1,American Bank Center
1,2,"Fri, Nov 9, 2018",8:00p,REG,,Our Lady of the Lake,,W,113,83,,2,0,W 2,Dugan Wellness Center
2,3,"Mon, Nov 12, 2018",8:00p,REG,,Texas-Rio Grande Valley,WAC,L,69,76,,2,1,L 1,American Bank Center
3,4,"Fri, Nov 16, 2018",8:00p,REG,@,Texas-Arlington,Sun Belt,W,73,67,,3,1,W 1,College Park Center
4,5,"Sat, Nov 17, 2018",3:00p,REG,N,UC-Davis,Big West,L,54,57,OT,3,2,L 1,College Park Center
5,6,"Wed, Nov 21, 2018",8:00p,REG,,St. Mary's (TX),,W,61,58,,4,2,W 1,American Bank Center
6,7,"Mon, Nov 26, 2018",8:00p,REG,@,Texas-Rio Grande Valley,WAC,L,59,68,,4,3,L 1,UTRGV Fieldhouse
7,8,"Sun, Dec 2, 2018",12:00p,REG,@,Tennessee (6),SEC,L,51,79,,4,4,L 2,Thompson-Boling Arena
8,9,"Wed, Dec 5, 2018",8:00p,REG,,Texas State,Sun Belt,L,55,61,,4,5,L 3,American Bank Center
9,10,"Tue, Dec 18, 2018",8:30p,REG,,Huston-Tillotson,,W,81,63,,5,5,W 1,American Bank Center
10,11,"Thu, Dec 20, 2018",8:30p,REG,,Texas-San Antonio,CUSA,L,50,64,,5,6,L 1,American Bank Center
11,12,"Sat, Dec 22, 2018",5:00p,REG,@,Louisiana Tech,CUSA,L,68,73,,5,7,L 2,Thomas Assembly Center
12,13,"Sat, Dec 29, 2018",2:00p,REG,@,Oklahoma State,Big 12,L,59,69,,5,8,L 3,Gallagher-Iba Arena
13,14,"Wed, Jan 2, 2019",8:00p,REG,,Central Arkansas,Southland,W,87,75,,6,8,W 1,American Bank Center
14,15,"Sat, Jan 5, 2019",5:30p,REG,@,Lamar,Southland,L,55,61,,6,9,L 1,Montagne Center
15,16,"Wed, Jan 9, 2019",7:30p,REG,@,Northwestern State,Southland,W,62,61,,7,9,W 1,Prather Coliseum
16,17,"Wed, Jan 16, 2019",7:30p,REG,@,Sam Houston State,Southland,L,50,72,,7,10,L 1,Johnson Coliseum
17,18,"Sat, Jan 19, 2019",6:00p,REG,,New Orleans,Southland,W,76,61,,8,10,W 1,American Bank Center
18,19,"Wed, Jan 23, 2019",8:00p,REG,,Nicholls State,Southland,W,75,73,,9,10,W 2,American Bank Center
19,20,"Wed, Jan 30, 2019",8:00p,REG,@,Abilene Christian,Southland,L,71,78,,9,11,L 1,Moody Coliseum 
20,21,"Sat, Feb 2, 2019",8:00p,REG,@,Houston Baptist,Southland,L,72,73,,9,12,L 2,Frank and Lucille Sharp Gymnasium
21,22,"Wed, Feb 6, 2019",8:00p,REG,,Southeastern Louisiana,Southland,L,58,64,,9,13,L 3,Dugan Wellness Center
22,23,"Sat, Feb 9, 2019",8:00p,REG,,Incarnate Word,Southland,W,70,61,,10,13,W 1,American Bank Center
23,24,"Wed, Feb 13, 2019",8:00p,REG,,Sam Houston State,Southland,L,69,70,,10,14,L 1,American Bank Center
24,25,"Sat, Feb 16, 2019",5:15p,REG,@,New Orleans,Southland,L,58,68,,10,15,L 2,Kiefer Lakefront Arena
25,26,"Wed, Feb 20, 2019",7:30p,REG,@,Stephen F. Austin,Southland,W,65,55,,11,15,W 1,William Johnson Coliseum
26,27,"Sat, Feb 23, 2019",4:30p,REG,,Lamar,Southland,L,58,63,,11,16,L 1,American Bank Center
27,28,"Wed, Feb 27, 2019",8:00p,REG,,Abilene Christian,Southland,L,64,73,,11,17,L 2,American Bank Center
28,29,"Sat, Mar 2, 2019",8:00p,REG,@,Incarnate Word,Southland,W,74,72,OT,12,17,W 1,McDermott Center
29,30,"Wed, Mar 6, 2019",7:30p,REG,@,McNeese State,Southland,W,59,50,,13,17,W 2,H&HP Complex
30,31,"Sat, Mar 9, 2019",6:00p,REG,,Houston Baptist,Southland,W,76,69,,14,17,W 3,American Bank Center
31,32,"Wed, Mar 13, 2019",8:30p,CTOURN,N,Central Arkansas,Southland,L,53,73,,14,18,L 1,Leonard E. Merrell Center
