,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Mount St. Mary's,NEC,W,105,55,,1,0,W 1,PNC Arena
1,2,"Sat, Nov 10, 2018",12:00p,REG,,Maryland-Eastern Shore,MEAC,W,95,49,,2,0,W 2,PNC Arena
2,3,"Tue, Nov 13, 2018",7:00p,REG,,North Carolina-Asheville,Big South,W,100,49,,3,0,W 3,PNC Arena
3,4,"Sat, Nov 17, 2018",2:00p,REG,,Maine,AEC,W,82,63,,4,0,W 4,PNC Arena
4,5,"Tue, Nov 20, 2018",7:00p,REG,,Saint Peter's,MAAC,W,85,57,,5,0,W 5,PNC Arena
5,6,"Sat, Nov 24, 2018",5:30p,REG,,Mercer,Southern,W,78,74,,6,0,W 6,PNC Arena
6,7,"Tue, Nov 27, 2018",9:00p,REG,@,Wisconsin (22),Big Ten,L,75,79,,6,1,L 1,Kohl Center
7,8,"Sat, Dec 1, 2018",5:00p,REG,N,Vanderbilt,SEC,W,80,65,,7,1,W 1,American Airlines Arena
8,9,"Wed, Dec 5, 2018",7:00p,REG,,Western Carolina,Southern,W,100,67,,8,1,W 2,PNC Arena
9,10,"Sat, Dec 15, 2018",2:00p,REG,N,Penn State,Big Ten,W,89,78,,9,1,W 3,Boardwalk Hall
10,11,"Wed, Dec 19, 2018",7:00p,REG,,Auburn (7),SEC,W,78,71,,10,1,W 4,PNC Arena
11,12,"Sat, Dec 22, 2018",12:00p,REG,,South Carolina Upstate,Big South,W,98,71,,11,1,W 5,PNC Arena
12,13,"Fri, Dec 28, 2018",7:00p,REG,,Loyola (MD),Patriot,W,97,64,,12,1,W 6,PNC Arena
13,14,"Thu, Jan 3, 2019",7:00p,REG,@,Miami (FL),ACC,W,87,82,,13,1,W 7,BankUnited Center
14,15,"Tue, Jan 8, 2019",9:00p,REG,,North Carolina (12),ACC,L,82,90,,13,2,L 1,PNC Arena
15,16,"Sat, Jan 12, 2019",12:00p,REG,,Pittsburgh,ACC,W,86,80,,14,2,W 1,PNC Arena
16,17,"Tue, Jan 15, 2019",8:00p,REG,@,Wake Forest,ACC,L,67,71,,14,3,L 1,Lawrence Joel Coliseum
17,18,"Sat, Jan 19, 2019",2:00p,REG,@,Notre Dame,ACC,W,77,73,,15,3,W 1,Purcell Pavilion at the Joyce Center
18,19,"Thu, Jan 24, 2019",8:00p,REG,@,Louisville (23),ACC,L,77,84,,15,4,L 1,KFC Yum! Center
19,20,"Sat, Jan 26, 2019",2:00p,REG,,Clemson,ACC,W,69,67,,16,4,W 1,PNC Arena
20,21,"Tue, Jan 29, 2019",7:00p,REG,,Virginia (3),ACC,L,65,66,OT,16,5,L 1,PNC Arena
21,22,"Sat, Feb 2, 2019",12:00p,REG,,Virginia Tech (12),ACC,L,24,47,,16,6,L 2,PNC Arena
22,23,"Tue, Feb 5, 2019",8:00p,REG,@,North Carolina (8),ACC,L,96,113,,16,7,L 3,Dean Smith Center
23,24,"Sat, Feb 9, 2019",2:00p,REG,@,Pittsburgh,ACC,W,79,76,,17,7,W 1,Petersen Events Center
24,25,"Wed, Feb 13, 2019",8:00p,REG,,Syracuse,ACC,W,73,58,,18,7,W 2,PNC Arena
25,26,"Sat, Feb 16, 2019",6:00p,REG,@,Duke (2),ACC,L,78,94,,18,8,L 1,Cameron Indoor Stadium
26,27,"Wed, Feb 20, 2019",7:00p,REG,,Boston College,ACC,W,89,80,OT,19,8,W 1,PNC Arena
27,28,"Sun, Feb 24, 2019",6:00p,REG,,Wake Forest,ACC,W,94,74,,20,8,W 2,PNC Arena
28,29,"Sat, Mar 2, 2019",12:00p,REG,@,Florida State (18),ACC,L,73,78,,20,9,L 1,Donald L. Tucker Center
29,30,"Wed, Mar 6, 2019",9:00p,REG,,Georgia Tech,ACC,L,61,63,,20,10,L 2,PNC Arena
30,31,"Sat, Mar 9, 2019",2:00p,REG,@,Boston College,ACC,W,73,47,,21,10,W 1,Silvio O. Conte Forum
31,32,"Wed, Mar 13, 2019",12:00p,CTOURN,N,Clemson,ACC,W,59,58,,22,10,W 2,Spectrum Center
32,33,"Thu, Mar 14, 2019",12:30p,CTOURN,N,Virginia (2),ACC,L,56,76,,22,11,L 1,Spectrum Center
33,34,"Tue, Mar 19, 2019",7:00p,NIT,,Hofstra,CAA,W,84,78,,23,11,W 1,James T. Valvano Arena
34,35,"Sun, Mar 24, 2019",7:30p,NIT,,Harvard,Ivy,W,78,77,,24,11,W 2,Reynolds Coliseum
35,36,"Wed, Mar 27, 2019",9:00p,NIT,,Lipscomb,A-Sun,L,93,94,,24,12,L 1,Reynolds Coliseum
