,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Mid-Atlantic Christian,,W,110,58,,1,0,W 1,Hampton Convocation Center
1,2,"Fri, Nov 9, 2018",7:00p,REG,@,Virginia Commonwealth,A-10,L,57,69,,1,1,L 1,Stuart Siegel Center
2,3,"Tue, Nov 13, 2018",10:00p,REG,@,University of California,Pac-12,L,66,80,,1,2,L 2,Haas Pavilion
3,4,"Mon, Nov 19, 2018",5:00p,REG,N,Bowling Green State,MAC,L,79,81,,1,3,L 3,Calihan Hall
4,5,"Tue, Nov 20, 2018",5:00p,REG,N,Loyola (MD),Patriot,L,66,75,,1,4,L 4,Calihan Hall
5,6,"Sun, Nov 25, 2018",6:00p,REG,@,Richmond,A-10,W,86,66,,2,4,W 1,Robins Center
6,7,"Thu, Nov 29, 2018",7:00p,REG,@,Norfolk State,MEAC,L,89,94,2OT,2,5,L 1,Echols Memorial Hall
7,8,"Sat, Dec 1, 2018",4:00p,REG,,Regent,,W,114,55,,3,5,W 1,Hampton Convocation Center
8,9,"Wed, Dec 5, 2018",7:30p,REG,@,Coastal Carolina,Sun Belt,L,66,75,,3,6,L 1,The HTC Center
9,10,"Sat, Dec 8, 2018",4:00p,REG,,William & Mary,CAA,L,71,76,,3,7,L 2,Hampton Convocation Center
10,11,"Sat, Dec 15, 2018",6:00p,REG,,Saint Leo,,W,72,60,,4,7,W 1,Hampton Convocation Center
11,12,"Sat, Dec 22, 2018",5:00p,REG,@,Howard,MEAC,W,89,82,,5,7,W 2,St. Elizabeths East Entertainment & Sports Arena
12,13,"Sat, Dec 29, 2018",1:00p,REG,@,Saint Peter's,MAAC,L,80,83,OT,5,8,L 1,Yanitelli Center
13,14,"Thu, Jan 10, 2019",7:00p,REG,,Charleston Southern,Big South,W,94,82,,6,8,W 1,Hampton Convocation Center
14,15,"Sat, Jan 12, 2019",4:00p,REG,,North Carolina-Asheville,Big South,W,83,61,,7,8,W 2,Hampton Convocation Center
15,16,"Wed, Jan 16, 2019",7:00p,REG,@,Presbyterian,Big South,L,70,85,,7,9,L 1,Ross E.Templeton Center
16,17,"Sat, Jan 19, 2019",7:00p,REG,@,Gardner-Webb,Big South,L,74,87,OT,7,10,L 2,Paul Porter Arena
17,18,"Thu, Jan 24, 2019",7:00p,REG,,South Carolina Upstate,Big South,W,88,70,,8,10,W 1,Hampton Convocation Center
18,19,"Sat, Jan 26, 2019",6:00p,REG,,Campbell,Big South,W,64,58,,9,10,W 2,Hampton Convocation Center
19,20,"Wed, Jan 30, 2019",7:00p,REG,@,Longwood,Big South,W,96,83,,10,10,W 3,Willett Hall
20,21,"Sat, Feb 2, 2019",7:00p,REG,@,High Point,Big South,L,69,85,,10,11,L 1,Millis Center
21,22,"Thu, Feb 7, 2019",7:00p,REG,,Radford,Big South,L,98,101,OT,10,12,L 2,Hampton Convocation Center
22,23,"Sat, Feb 9, 2019",2:00p,REG,@,Winthrop,Big South,L,91,101,,10,13,L 3,Winthrop Coliseum
23,24,"Wed, Feb 13, 2019",7:00p,REG,@,Campbell,Big South,L,84,87,,10,14,L 4,John W. Pope Jr. Convocation Center
24,25,"Sat, Feb 16, 2019",6:00p,REG,,High Point,Big South,L,81,86,OT,10,15,L 5,Hampton Convocation Center
25,26,"Thu, Feb 21, 2019",7:00p,REG,,Longwood,Big South,W,86,66,,11,15,W 1,Hampton Convocation Center
26,27,"Sat, Feb 23, 2019",5:00p,REG,@,Radford,Big South,W,74,71,,12,15,W 2,Donald N. Dedmon Center
27,28,"Thu, Feb 28, 2019",7:00p,REG,,Winthrop,Big South,W,90,75,,13,15,W 3,Hampton Convocation Center
28,29,"Sat, Mar 2, 2019",4:00p,REG,@,South Carolina Upstate,Big South,W,92,71,,14,15,W 4,G.B. Hodge Center
29,30,"Tue, Mar 5, 2019",7:00p,CTOURN,,Longwood,Big South,W,77,71,,15,15,W 5,Hampton Convocation Center
30,31,"Thu, Mar 7, 2019",6:00p,CTOURN,@,Campbell,Big South,L,77,86,,15,16,L 1,John W. Pope Jr. Convocation Center
31,32,"Thu, Mar 21, 2019",7:00p,CIT,,St. Francis (NY),NEC,W,81,72,,16,16,W 1,Hampton Convocation Center
32,33,"Tue, Mar 26, 2019",7:00p,CIT,,Charleston Southern,Big South,W,73,67,,17,16,W 2,Hampton Convocation Center
33,34,"Thu, Mar 28, 2019",7:00p,CIT,@,NJIT,A-Sun,,,,,,,,
