,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Sat, Nov 10, 2018",5:00p,REG,,William & Mary,CAA,W,84,70,,1,0,W 1,A.J. Palumbo Center
1,2,"Mon, Nov 12, 2018",8:00p,REG,,Illinois-Chicago,Horizon,W,89,88,OT,2,0,W 2,A.J. Palumbo Center
2,3,"Sat, Nov 17, 2018",12:00p,REG,N,Radford,Big South,W,69,64,,3,0,W 3,St. Vincent-St. Mary High School
3,4,"Tue, Nov 20, 2018",7:00p,REG,@,Notre Dame,ACC,L,56,67,,3,1,L 1,Purcell Pavilion at the Joyce Center
4,5,"Sun, Nov 25, 2018",1:00p,REG,,Massachusetts-Lowell,AEC,W,83,71,,4,1,W 1,A.J. Palumbo Center
5,6,"Fri, Nov 30, 2018",7:00p,REG,N,Pittsburgh,ACC,L,53,74,,4,2,L 1,CONSOL Energy Center
6,7,"Wed, Dec 5, 2018",7:00p,REG,,Marshall,CUSA,W,93,82,,5,2,W 1,A.J. Palumbo Center
7,8,"Sun, Dec 9, 2018",1:00p,REG,,Longwood,Big South,W,80,71,,6,2,W 2,A.J. Palumbo Center
8,9,"Thu, Dec 13, 2018",7:00p,REG,,Maryland-Eastern Shore,MEAC,W,72,57,,7,2,W 3,A.J. Palumbo Center
9,10,"Sun, Dec 16, 2018",12:00p,REG,,Maine,AEC,W,72,46,,8,2,W 4,A.J. Palumbo Center
10,11,"Wed, Dec 19, 2018",7:00p,REG,N,Penn State,Big Ten,L,67,73,,8,3,L 1,CONSOL Energy Center
11,12,"Sat, Dec 22, 2018",2:00p,REG,,Eastern Kentucky,OVC,W,85,84,OT,9,3,W 1,A.J. Palumbo Center
12,13,"Mon, Dec 31, 2018",2:00p,REG,,NJIT,A-Sun,L,67,78,,9,4,L 1,A.J. Palumbo Center
13,14,"Sat, Jan 5, 2019",6:00p,REG,@,Davidson,A-10,L,61,65,,9,5,L 2,Belk Arena
14,15,"Wed, Jan 9, 2019",8:00p,REG,,Fordham,A-10,W,66,61,,10,5,W 1,A.J. Palumbo Center
15,16,"Sat, Jan 12, 2019",4:00p,REG,,Saint Joseph's,A-10,W,85,84,,11,5,W 2,A.J. Palumbo Center
16,17,"Wed, Jan 16, 2019",7:00p,REG,@,Richmond,A-10,W,74,68,,12,5,W 3,Robins Center
17,18,"Sun, Jan 20, 2019",4:00p,REG,@,George Washington,A-10,W,91,85,OT,13,5,W 4,Charles E. Smith Center
18,19,"Wed, Jan 23, 2019",8:00p,REG,,Saint Louis,A-10,W,77,73,,14,5,W 5,A.J. Palumbo Center
19,20,"Sat, Jan 26, 2019",2:00p,REG,,Virginia Commonwealth,A-10,L,74,80,,14,6,L 1,A.J. Palumbo Center
20,21,"Wed, Jan 30, 2019",7:00p,REG,,Rhode Island,A-10,W,75,72,,15,6,W 1,A.J. Palumbo Center
21,22,"Sat, Feb 2, 2019",2:00p,REG,@,Dayton,A-10,L,64,68,,15,7,L 1,University of Dayton Arena
22,23,"Wed, Feb 6, 2019",7:30p,REG,,St. Bonaventure,A-10,L,49,51,,15,8,L 2,A.J. Palumbo Center
23,24,"Sat, Feb 9, 2019",2:00p,REG,@,Fordham,A-10,W,74,66,,16,8,W 1,Rose Hill Gym
24,25,"Wed, Feb 13, 2019",7:00p,REG,@,La Salle,A-10,L,72,73,,16,9,L 1,Tom Gola Arena
25,26,"Sat, Feb 16, 2019",12:00p,REG,,George Washington,A-10,W,85,69,,17,9,W 1,A.J. Palumbo Center
26,27,"Sat, Feb 23, 2019",4:00p,REG,@,George Mason,A-10,W,79,78,,18,9,W 2,EagleBank Arena
27,28,"Wed, Feb 27, 2019",7:30p,REG,@,St. Bonaventure,A-10,L,47,68,,18,10,L 1,Reilly Center
28,29,"Sat, Mar 2, 2019",2:00p,REG,,Massachusetts,A-10,W,80,73,,19,10,W 1,A.J. Palumbo Center
29,30,"Wed, Mar 6, 2019",8:00p,REG,@,Saint Louis,A-10,L,75,85,,19,11,L 1,Chaifetz Arena
30,31,"Sat, Mar 9, 2019",7:00p,REG,,Dayton,A-10,L,67,78,,19,12,L 2,A.J. Palumbo Center
31,32,"Thu, Mar 14, 2019",6:00p,CTOURN,N,Saint Joseph's,A-10,L,86,92,,19,13,L 3,Barclays Center
