,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",6:30p,REG,,Wagner,NEC,W,89,49,,1,0,W 1,Walsh Gymnasium
1,2,"Wed, Nov 14, 2018",7:30p,REG,@,Nebraska,Big Ten,L,57,80,,1,1,L 1,Pinnacle Bank Arena
2,3,"Sat, Nov 17, 2018",8:00p,REG,,Saint Louis,A-10,L,64,66,,1,2,L 2,Prudential Center
3,4,"Thu, Nov 22, 2018",9:00p,REG,N,Grand Canyon,WAC,W,82,75,,2,2,W 1,Titan Gym
4,5,"Fri, Nov 23, 2018",11:30p,REG,N,Hawaii,Big West,W,64,54,,3,2,W 2,Titan Gym
5,6,"Sun, Nov 25, 2018",10:30p,REG,N,Miami (FL),ACC,W,83,81,,4,2,W 3,Titan Gym
6,7,"Sat, Dec 1, 2018",12:00p,REG,,Louisville,ACC,L,65,70,,4,3,L 1,Prudential Center
7,8,"Tue, Dec 4, 2018",6:30p,REG,,New Hampshire,AEC,W,77,57,,5,3,W 1,Prudential Center
8,9,"Sat, Dec 8, 2018",12:00p,REG,N,Kentucky (9),SEC,W,84,83,OT,6,3,W 2,Madison Square Garden (IV)
9,10,"Sat, Dec 15, 2018",2:00p,REG,,Rutgers,Big Ten,W,72,66,,7,3,W 3,Prudential Center
10,11,"Wed, Dec 19, 2018",6:30p,REG,,Sacred Heart,NEC,W,90,76,,8,3,W 4,Prudential Center
11,12,"Sat, Dec 22, 2018",5:30p,REG,@,Maryland,Big Ten,W,78,74,,9,3,W 5,Xfinity Center
12,13,"Sat, Dec 29, 2018",8:30p,REG,,St. John's (NY),Big East,W,76,74,,10,3,W 6,Prudential Center
13,14,"Wed, Jan 2, 2019",6:30p,REG,@,Xavier,Big East,W,80,70,,11,3,W 7,Cintas Center
14,15,"Sun, Jan 6, 2019",1:00p,REG,@,DePaul,Big East,L,74,75,,11,4,L 1,Wintrust Arena
15,16,"Wed, Jan 9, 2019",8:30p,REG,,Butler,Big East,W,76,75,,12,4,W 1,Prudential Center
16,17,"Sat, Jan 12, 2019",2:00p,REG,@,Marquette (21),Big East,L,66,70,,12,5,L 1,Fiserv Forum
17,18,"Tue, Jan 15, 2019",6:30p,REG,@,Providence,Big East,L,63,72,,12,6,L 2,Dunkin' Donuts Center
18,19,"Sat, Jan 19, 2019",8:00p,REG,,DePaul,Big East,L,93,97,,12,7,L 3,Prudential Center
19,20,"Sun, Jan 27, 2019",2:30p,REG,@,Villanova (18),Big East,L,52,80,,12,8,L 4,Wells Fargo Center
20,21,"Wed, Jan 30, 2019",7:00p,REG,,Providence,Big East,W,65,63,,13,8,W 1,Prudential Center
21,22,"Sat, Feb 2, 2019",12:00p,REG,@,Butler,Big East,L,68,70,,13,9,L 1,Hinkle Fieldhouse
22,23,"Sat, Feb 9, 2019",8:00p,REG,,Creighton,Big East,W,63,58,,14,9,W 1,Prudential Center
23,24,"Wed, Feb 13, 2019",8:30p,REG,,Georgetown,Big East,W,90,75,,15,9,W 2,Prudential Center
24,25,"Sun, Feb 17, 2019",3:00p,REG,@,Creighton,Big East,W,81,75,,16,9,W 3,CenturyLink Center
25,26,"Wed, Feb 20, 2019",7:00p,REG,,Xavier,Big East,L,69,70,,16,10,L 1,Prudential Center
26,27,"Sat, Feb 23, 2019",8:00p,REG,@,St. John's (NY),Big East,L,70,78,,16,11,L 2,Madison Square Garden (IV)
27,28,"Sat, Mar 2, 2019",6:30p,REG,@,Georgetown,Big East,L,71,77,2OT,16,12,L 3,Capital One Arena
28,29,"Wed, Mar 6, 2019",6:30p,REG,,Marquette (16),Big East,W,73,64,,17,12,W 1,Prudential Center
29,30,"Sat, Mar 9, 2019",12:00p,REG,,Villanova (23),Big East,W,79,75,,18,12,W 2,Prudential Center
30,31,"Thu, Mar 14, 2019",9:30p,CTOURN,N,Georgetown,Big East,W,73,57,,19,12,W 3,Madison Square Garden (IV)
31,32,"Fri, Mar 15, 2019",9:00p,CTOURN,N,Marquette (23),Big East,W,81,79,,20,12,W 4,Madison Square Garden (IV)
32,33,"Sat, Mar 16, 2019",6:30p,CTOURN,N,Villanova (25),Big East,L,72,74,,20,13,L 1,Madison Square Garden (IV)
33,34,"Thu, Mar 21, 2019",9:40p,NCAA,N,Wofford (20),Southern,,,,,,,,
