,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Fri, Nov 9, 2018",7:00p,REG,@,Kentucky (2),SEC,L,59,71,,0,1,L 1,Rupp Arena
1,2,"Mon, Nov 12, 2018",8:00p,REG,,Buffalo (25),MAC,L,53,62,,0,2,L 2,The SIU Arena
2,3,"Sat, Nov 17, 2018",8:00p,REG,,Arkansas-Pine Bluff,SWAC,W,78,48,,1,2,W 1,The SIU Arena
3,4,"Mon, Nov 19, 2018",8:00p,REG,,Howard,MEAC,W,83,69,,2,2,W 2,The SIU Arena
4,5,"Thu, Nov 22, 2018",1:30p,REG,N,Massachusetts,A-10,L,62,84,,2,3,L 1,Orleans Arena
5,6,"Fri, Nov 23, 2018",11:59p,REG,N,Tulsa,AAC,W,79,69,,3,3,W 1,Orleans Arena
6,7,"Tue, Nov 27, 2018",9:00p,REG,@,Colorado State,MWC,W,82,67,,4,3,W 2,Moby Arena
7,8,"Sat, Dec 1, 2018",3:00p,REG,@,Southern Illinois-Edwardsville,OVC,W,82,61,,5,3,W 3,Sam Vadalabene Center 
8,9,"Wed, Dec 5, 2018",8:00p,REG,,Saint Louis,A-10,W,61,56,,6,3,W 4,The SIU Arena
9,10,"Sat, Dec 8, 2018",7:30p,REG,@,Southeast Missouri State,OVC,W,83,73,,7,3,W 5,Show Me Center
10,11,"Wed, Dec 12, 2018",8:00p,REG,,Murray State,OVC,L,52,80,,7,4,L 1,The SIU Arena
11,12,"Sat, Dec 15, 2018",2:00p,REG,@,Buffalo (14),MAC,L,65,73,,7,5,L 2,Alumni Arena
12,13,"Sat, Dec 22, 2018",4:00p,REG,,Winthrop,Big South,L,71,79,,7,6,L 3,The SIU Arena
13,14,"Wed, Jan 2, 2019",8:00p,REG,,Missouri State,MVC,W,75,70,,8,6,W 1,The SIU Arena
14,15,"Sat, Jan 5, 2019",8:00p,REG,@,Northern Iowa,MVC,W,58,51,,9,6,W 2,McLeod Center
15,16,"Tue, Jan 8, 2019",8:00p,REG,@,Drake,MVC,L,70,82,,9,7,L 1,Knapp Center
16,17,"Sat, Jan 12, 2019",4:00p,REG,,Valparaiso,MVC,L,61,65,,9,8,L 2,The SIU Arena
17,18,"Tue, Jan 15, 2019",7:00p,REG,@,Illinois State,MVC,L,58,59,,9,9,L 3,Redbird Arena
18,19,"Sun, Jan 20, 2019",4:00p,REG,,Bradley,MVC,L,54,57,,9,10,L 4,The SIU Arena
19,20,"Wed, Jan 23, 2019",8:00p,REG,,Northern Iowa,MVC,W,70,62,,10,10,W 1,The SIU Arena
20,21,"Sun, Jan 27, 2019",4:00p,REG,@,Loyola (IL),MVC,L,50,75,,10,11,L 1,Joseph J. Gentile Center
21,22,"Wed, Jan 30, 2019",9:00p,REG,,Indiana State,MVC,W,88,73,,11,11,W 1,The SIU Arena
22,23,"Sat, Feb 2, 2019",2:00p,REG,@,Bradley,MVC,W,72,68,,12,11,W 2,Carver Arena
23,24,"Wed, Feb 6, 2019",8:00p,REG,@,Missouri State,MVC,L,59,65,,12,12,L 1,JQH Arena
24,25,"Sat, Feb 9, 2019",8:00p,REG,,Evansville,MVC,W,78,73,,13,12,W 1,The SIU Arena
25,26,"Tue, Feb 12, 2019",8:00p,REG,,Drake,MVC,L,69,72,,13,13,L 1,The SIU Arena
26,27,"Sat, Feb 16, 2019",12:00p,REG,@,Indiana State,MVC,W,79,57,,14,13,W 1,Hulman Center
27,28,"Wed, Feb 20, 2019",8:00p,REG,@,Valparaiso,MVC,L,52,55,,14,14,L 1,Athletics-Recreation Center
28,29,"Sun, Feb 24, 2019",4:00p,REG,,Loyola (IL),MVC,W,63,53,,15,14,W 1,The SIU Arena
29,30,"Wed, Feb 27, 2019",7:00p,REG,@,Evansville,MVC,W,98,91,,16,14,W 2,Ford Center
30,31,"Sat, Mar 2, 2019",2:00p,REG,,Illinois State,MVC,W,72,63,,17,14,W 3,The SIU Arena
31,32,"Fri, Mar 8, 2019",9:35p,CTOURN,N,Northern Iowa,MVC,L,58,61,,17,15,L 1,Scottrade Center
