,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Thu, Nov 8, 2018",7:00p,REG,,Morehead State,OVC,W,80,70,,1,0,W 1,Harry A. Gampel Pavilion
1,2,"Sun, Nov 11, 2018",5:00p,REG,,Missouri-Kansas City,WAC,W,94,66,,2,0,W 2,Harry A. Gampel Pavilion
2,3,"Thu, Nov 15, 2018",7:00p,REG,N,Syracuse (15),ACC,W,83,76,,3,0,W 3,Madison Square Garden (IV)
3,4,"Fri, Nov 16, 2018",6:30p,REG,N,Iowa,Big Ten,L,72,91,,3,1,L 1,Madison Square Garden (IV)
4,5,"Tue, Nov 20, 2018",7:00p,REG,,Cornell,Ivy,W,91,74,,4,1,W 1,XL Center
5,6,"Sat, Nov 24, 2018",12:00p,REG,,New Hampshire,AEC,W,91,66,,5,1,W 2,XL Center
6,7,"Tue, Nov 27, 2018",7:00p,REG,,Massachusetts-Lowell,AEC,W,97,75,,6,1,W 3,Harry A. Gampel Pavilion
7,8,"Sun, Dec 2, 2018",1:00p,REG,,Arizona,Pac-12,L,72,76,,6,2,L 1,XL Center
8,9,"Wed, Dec 5, 2018",6:00p,REG,,Lafayette,Patriot,W,90,63,,7,2,W 1,Harry A. Gampel Pavilion
9,10,"Sat, Dec 8, 2018",6:30p,REG,N,Florida State (11),ACC,L,71,79,,7,3,L 1,Prudential Center
10,11,"Sat, Dec 15, 2018",8:00p,REG,,Manhattan,MAAC,W,61,46,,8,3,W 1,Harry A. Gampel Pavilion
11,12,"Tue, Dec 18, 2018",7:00p,REG,,Drexel,CAA,W,97,65,,9,3,W 2,Harry A. Gampel Pavilion
12,13,"Sat, Dec 22, 2018",12:30p,REG,N,Villanova,Big East,L,58,81,,9,4,L 1,Madison Square Garden (IV)
13,14,"Wed, Jan 2, 2019",8:30p,REG,@,South Florida,AAC,L,68,76,,9,5,L 2,Sun Dome
14,15,"Sat, Jan 5, 2019",12:00p,REG,,Central Florida,AAC,L,53,65,,9,6,L 3,XL Center
15,16,"Thu, Jan 10, 2019",7:00p,REG,,Southern Methodist,AAC,W,76,64,,10,6,W 1,Harry A. Gampel Pavilion
16,17,"Sat, Jan 12, 2019",8:00p,REG,@,Cincinnati,AAC,L,72,74,OT,10,7,L 1,Fifth Third Arena
17,18,"Wed, Jan 16, 2019",7:00p,REG,@,Tulsa,AAC,L,83,89,,10,8,L 2,Donald W. Reynolds Center
18,19,"Sat, Jan 19, 2019",2:00p,REG,,Tulane,AAC,W,87,71,,11,8,W 1,Harry A. Gampel Pavilion
19,20,"Sat, Jan 26, 2019",6:00p,REG,,Wichita State,AAC,W,80,60,,12,8,W 2,Harry A. Gampel Pavilion
20,21,"Thu, Jan 31, 2019",9:00p,REG,@,Central Florida,AAC,L,67,73,,12,9,L 1,CFE Arena
21,22,"Sun, Feb 3, 2019",2:00p,REG,,East Carolina,AAC,W,76,52,,13,9,W 1,XL Center
22,23,"Wed, Feb 6, 2019",6:00p,REG,@,Temple,AAC,L,63,81,,13,10,L 1,Liacouras Center
23,24,"Sun, Feb 10, 2019",2:00p,REG,@,Memphis,AAC,L,71,78,,13,11,L 2,FedExForum
24,25,"Thu, Feb 14, 2019",7:00p,REG,,Houston (9),AAC,L,63,71,,13,12,L 3,XL Center
25,26,"Thu, Feb 21, 2019",9:00p,REG,@,Southern Methodist,AAC,L,59,77,,13,13,L 4,Moody Coliseum
26,27,"Sun, Feb 24, 2019",2:00p,REG,,Cincinnati,AAC,L,60,64,,13,14,L 5,Harry A. Gampel Pavilion
27,28,"Thu, Feb 28, 2019",7:00p,REG,@,Wichita State,AAC,L,63,65,,13,15,L 6,Charles Koch Arena
28,29,"Sun, Mar 3, 2019",12:00p,REG,,South Florida,AAC,W,60,58,,14,15,W 1,Harry A. Gampel Pavilion
29,30,"Thu, Mar 7, 2019",7:00p,REG,,Temple,AAC,L,71,78,,14,16,L 1,Harry A. Gampel Pavilion
30,31,"Sun, Mar 10, 2019",2:00p,REG,@,East Carolina,AAC,W,82,73,,15,16,W 1,Williams Arena at Minges Coliseum
31,32,"Thu, Mar 14, 2019",1:00p,CTOURN,N,South Florida,AAC,W,80,73,,16,16,W 2,FedExForum
32,33,"Fri, Mar 15, 2019",12:00p,CTOURN,N,Houston (11),AAC,L,45,84,,16,17,L 1,FedExForum
