,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Fri, Nov 9, 2018",7:00p,REG,,Fairleigh Dickinson,NEC,W,90,55,,1,0,W 1,Louis Brown Athletic Center
1,2,"Sun, Nov 11, 2018",3:00p,REG,,Drexel,CAA,W,95,66,,2,0,W 2,Louis Brown Athletic Center
2,3,"Fri, Nov 16, 2018",7:00p,REG,,St. John's (NY),Big East,L,65,84,,2,1,L 1,Louis Brown Athletic Center
3,4,"Mon, Nov 19, 2018",7:00p,REG,,Eastern Michigan,MAC,W,63,36,,3,1,W 1,Louis Brown Athletic Center
4,5,"Fri, Nov 23, 2018",2:00p,REG,,Boston University,Patriot,W,54,44,,4,1,W 2,Louis Brown Athletic Center
5,6,"Wed, Nov 28, 2018",7:15p,REG,@,Miami (FL),ACC,W,57,54,,5,1,W 3,BankUnited Center
6,7,"Fri, Nov 30, 2018",6:00p,REG,,Michigan State (9),Big Ten,L,67,78,,5,2,L 1,Louis Brown Athletic Center
7,8,"Mon, Dec 3, 2018",8:00p,REG,@,Wisconsin (12),Big Ten,L,64,69,,5,3,L 2,Kohl Center
8,9,"Sat, Dec 8, 2018",2:30p,REG,@,Fordham,A-10,L,70,78,,5,4,L 3,Rose Hill Gym
9,10,"Sat, Dec 15, 2018",2:00p,REG,@,Seton Hall,Big East,L,66,72,,5,5,L 4,Prudential Center
10,11,"Sat, Dec 22, 2018",1:00p,REG,,Columbia,Ivy,W,68,65,OT,6,5,W 1,Louis Brown Athletic Center
11,12,"Sat, Dec 29, 2018",3:00p,REG,,Maine,AEC,W,70,55,,7,5,W 2,Louis Brown Athletic Center
12,13,"Sat, Jan 5, 2019",2:00p,REG,,Maryland,Big Ten,L,63,77,,7,6,L 1,Louis Brown Athletic Center
13,14,"Wed, Jan 9, 2019",7:00p,REG,,Ohio State (16),Big Ten,W,64,61,,8,6,W 1,Louis Brown Athletic Center
14,15,"Sat, Jan 12, 2019",12:30p,REG,@,Minnesota,Big Ten,L,70,88,,8,7,L 1,Williams Arena
15,16,"Tue, Jan 15, 2019",7:00p,REG,@,Purdue,Big Ten,L,54,89,,8,8,L 2,Mackey Arena
16,17,"Fri, Jan 18, 2019",7:00p,REG,,Northwestern,Big Ten,L,57,65,,8,9,L 3,Louis Brown Athletic Center
17,18,"Mon, Jan 21, 2019",8:00p,REG,,Nebraska,Big Ten,W,76,69,,9,9,W 1,Louis Brown Athletic Center
18,19,"Sat, Jan 26, 2019",4:30p,REG,@,Penn State,Big Ten,W,64,60,,10,9,W 2,Bryce Jordan Center
19,20,"Wed, Jan 30, 2019",7:00p,REG,,Indiana,Big Ten,W,66,58,,11,9,W 3,Louis Brown Athletic Center
20,21,"Sat, Feb 2, 2019",12:00p,REG,@,Ohio State,Big Ten,L,62,76,,11,10,L 1,Value City Arena
21,22,"Tue, Feb 5, 2019",8:00p,REG,,Michigan (7),Big Ten,L,65,77,,11,11,L 2,Louis Brown Athletic Center
22,23,"Sat, Feb 9, 2019",4:00p,REG,@,Illinois,Big Ten,L,94,99,OT,11,12,L 3,State Farm Center
23,24,"Wed, Feb 13, 2019",7:00p,REG,@,Northwestern,Big Ten,W,59,56,,12,12,W 1,Welsh-Ryan Arena
24,25,"Sat, Feb 16, 2019",6:00p,REG,,Iowa (21),Big Ten,L,69,71,,12,13,L 1,Louis Brown Athletic Center
25,26,"Wed, Feb 20, 2019",6:30p,REG,@,Michigan State (10),Big Ten,L,60,71,,12,14,L 2,Breslin Events Center
26,27,"Sun, Feb 24, 2019",6:30p,REG,,Minnesota,Big Ten,W,68,64,,13,14,W 1,Louis Brown Athletic Center
27,28,"Sat, Mar 2, 2019",5:00p,REG,@,Iowa (22),Big Ten,W,86,72,,14,14,W 2,Carver-Hawkeye Arena
28,29,"Wed, Mar 6, 2019",7:00p,REG,,Penn State,Big Ten,L,65,66,,14,15,L 1,Louis Brown Athletic Center
29,30,"Sun, Mar 10, 2019",12:00p,REG,@,Indiana,Big Ten,L,73,89,,14,16,L 2,Assembly Hall
30,31,"Wed, Mar 13, 2019",6:30p,CTOURN,N,Nebraska,Big Ten,L,61,68,,14,17,L 3,United Center
