,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",10:00p,REG,@,Cal State Northridge,Big West,W,87,84,,1,0,W 1,The Matadome
1,2,"Tue, Nov 13, 2018",9:00p,REG,,Iona,MAAC,W,90,83,,2,0,W 2,The Pit
2,3,"Sat, Nov 17, 2018",6:00p,REG,,New Mexico State,WAC,L,94,98,,2,1,L 1,The Pit
3,4,"Sat, Nov 24, 2018",7:30p,REG,,Texas-El Paso,CUSA,W,84,78,,3,1,W 1,The Pit
4,5,"Sat, Dec 1, 2018",8:00p,REG,@,Bradley,MVC,W,85,75,,4,1,W 2,Carver Arena
5,6,"Tue, Dec 4, 2018",9:00p,REG,@,New Mexico State,WAC,L,65,100,,4,2,L 1,Pan American Center
6,7,"Fri, Dec 7, 2018",7:00p,REG,N,Saint Mary's (CA),WCC,L,60,85,,4,3,L 2,Staples Center
7,8,"Tue, Dec 11, 2018",9:00p,REG,,Colorado,Pac-12,L,75,78,,4,4,L 3,The Pit
8,9,"Sun, Dec 16, 2018",4:00p,REG,,Central Arkansas,Southland,W,82,70,,5,4,W 1,The Pit
9,10,"Tue, Dec 18, 2018",9:00p,REG,,North Texas,CUSA,L,65,74,,5,5,L 1,The Pit
10,11,"Sat, Dec 22, 2018",4:00p,REG,,Pennsylvania,Ivy,L,65,75,,5,6,L 2,The Pit
11,12,"Sun, Dec 30, 2018",4:00p,REG,@,University of the Southwest,,W,103,47,,6,6,W 1,Maddox Student Activities Center
12,13,"Wed, Jan 2, 2019",9:00p,REG,@,Air Force,MWC,W,65,58,,7,6,W 2,Clune Arena 
13,14,"Sat, Jan 5, 2019",8:00p,REG,,Nevada (6),MWC,W,85,58,,8,6,W 3,The Pit
14,15,"Tue, Jan 8, 2019",11:00p,REG,,Nevada-Las Vegas,MWC,L,69,80,,8,7,L 1,The Pit
15,16,"Sat, Jan 12, 2019",4:00p,REG,@,Colorado State,MWC,L,76,91,,8,8,L 2,Moby Arena
16,17,"Tue, Jan 15, 2019",11:00p,REG,@,San Diego State,MWC,L,77,97,,8,9,L 3,Viejas Arena
17,18,"Sat, Jan 19, 2019",6:00p,REG,,Wyoming,MWC,W,83,53,,9,9,W 1,The Pit
18,19,"Tue, Jan 22, 2019",10:00p,REG,@,Nevada-Las Vegas,MWC,L,58,74,,9,10,L 1,Thomas & Mack Center
19,20,"Sat, Jan 26, 2019",4:00p,REG,,Utah State,MWC,L,66,68,,9,11,L 2,The Pit
20,21,"Sat, Feb 2, 2019",10:00p,REG,@,Fresno State,MWC,L,70,82,,9,12,L 3,Save Mart Center
21,22,"Tue, Feb 5, 2019",11:00p,REG,,San Diego State,MWC,W,83,70,,10,12,W 1,The Pit
22,23,"Sat, Feb 9, 2019",6:00p,REG,@,Nevada (6),MWC,L,62,91,,10,13,L 1,Lawlor Events Center
23,24,"Wed, Feb 13, 2019",9:00p,REG,,San Jose State,MWC,W,92,60,,11,13,W 1,The Pit
24,25,"Sat, Feb 16, 2019",7:00p,REG,,Fresno State,MWC,L,73,81,,11,14,L 1,The Pit
25,26,"Wed, Feb 20, 2019",11:00p,REG,@,Utah State,MWC,L,55,71,,11,15,L 2,Dee Glen Smith Spectrum
26,27,"Tue, Feb 26, 2019",10:00p,REG,@,San Jose State,MWC,L,82,89,,11,16,L 3,San Jose State Event Center
27,28,"Sat, Mar 2, 2019",10:00p,REG,,Colorado State,MWC,W,77,65,,12,16,W 1,The Pit
28,29,"Wed, Mar 6, 2019",9:00p,REG,,Boise State,MWC,W,73,72,,13,16,W 2,The Pit
29,30,"Sat, Mar 9, 2019",6:00p,REG,@,Wyoming,MWC,L,81,88,,13,17,L 1,Arena-Auditorium
30,31,"Wed, Mar 13, 2019",4:30p,CTOURN,N,Wyoming,MWC,W,78,68,,14,17,W 1,Thomas & Mack Center
31,32,"Thu, Mar 14, 2019",9:00p,CTOURN,N,Utah State,MWC,L,83,91,,14,18,L 1,Thomas & Mack Center
