,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,@,Syracuse (16),ACC,L,34,66,,0,1,L 1,Carrier Dome
1,2,"Fri, Nov 9, 2018",9:00p,REG,@,Oregon (14),Pac-12,L,47,81,,0,2,L 2,Matthew Knight Arena
2,3,"Fri, Nov 16, 2018",7:45p,REG,,Green Bay,Horizon,L,78,82,OT,0,3,L 3,Reese Court
3,4,"Sat, Nov 17, 2018",6:15p,REG,N,Missouri-Kansas City,WAC,W,87,80,OT,1,3,W 1,Reese Court
4,5,"Tue, Nov 27, 2018",9:00p,REG,@,Washington,Pac-12,L,59,83,,1,4,L 1,Alaska Airlines Arena
5,6,"Sat, Dec 1, 2018",8:00p,REG,@,Seattle,WAC,L,68,88,,1,5,L 2,Connolly Center
6,7,"Sat, Dec 8, 2018",8:00p,REG,@,North Dakota State,Summit,L,67,74,,1,6,L 3,Scheels Center
7,8,"Thu, Dec 13, 2018",10:00p,REG,@,San Francisco,WCC,L,63,85,,1,7,L 4,War Memorial Gymnasium
8,9,"Sat, Dec 15, 2018",7:00p,REG,@,Stanford,Pac-12,L,62,78,,1,8,L 5,Maples Pavilion
9,10,"Tue, Dec 18, 2018",9:05p,REG,,South Dakota State,Summit,L,64,74,,1,9,L 6,Reese Court
10,11,"Fri, Dec 21, 2018",5:05p,REG,,Corban,,W,92,73,,2,9,W 1,Reese Court
11,12,"Sat, Dec 29, 2018",5:05p,REG,,Weber State,Big Sky,L,72,84,,2,10,L 1,Reese Court
12,13,"Mon, Dec 31, 2018",4:05p,REG,,Idaho State,Big Sky,W,65,55,,3,10,W 1,Reese Court
13,14,"Thu, Jan 3, 2019",10:30p,REG,@,Idaho,Big Sky,L,71,74,,3,11,L 1,Cowan Spectrum
14,15,"Mon, Jan 7, 2019",9:00p,REG,@,Northern Colorado,Big Sky,L,63,75,,3,12,L 2,Bank of Colorado Arena
15,16,"Thu, Jan 10, 2019",9:05p,REG,,Montana,Big Sky,W,78,71,,4,12,W 1,Reese Court
16,17,"Sat, Jan 19, 2019",5:00p,REG,,Montana State,Big Sky,W,85,81,,5,12,W 2,Reese Court
17,18,"Thu, Jan 24, 2019",10:05p,REG,@,Portland State,Big Sky,L,65,78,,5,13,L 1,Pamplin Sports Center
18,19,"Sat, Jan 26, 2019",10:05p,REG,@,Sacramento State,Big Sky,W,94,92,OT,6,13,W 1,The Nest
19,20,"Sat, Feb 2, 2019",5:05p,REG,,Southern Utah,Big Sky,W,82,79,,7,13,W 2,Reese Court
20,21,"Mon, Feb 4, 2019",9:00p,REG,,Northern Arizona,Big Sky,W,82,64,,8,13,W 3,Reese Court
21,22,"Thu, Feb 7, 2019",9:00p,REG,@,Montana State,Big Sky,L,66,74,,8,14,L 1,Max Worthington Arena
22,23,"Sat, Feb 9, 2019",9:00p,REG,@,Montana,Big Sky,L,74,75,,8,15,L 2,Adams Center/Dahlberg Arena
23,24,"Sat, Feb 16, 2019",5:00p,REG,,Northern Colorado,Big Sky,W,88,78,OT,9,15,W 1,Reese Court
24,25,"Mon, Feb 18, 2019",7:00p,REG,,Idaho,Big Sky,W,82,57,,10,15,W 2,Reese Court
25,26,"Thu, Feb 21, 2019",8:30p,REG,@,Southern Utah,Big Sky,L,62,76,,10,16,L 1,Centrum
26,27,"Sat, Feb 23, 2019",4:00p,REG,@,Northern Arizona,Big Sky,W,86,73,,11,16,W 1,Walkup Skydome
27,28,"Thu, Feb 28, 2019",9:05p,REG,,Sacramento State,Big Sky,L,56,59,,11,17,L 1,Reese Court
28,29,"Sat, Mar 2, 2019",5:05p,REG,,Portland State,Big Sky,W,68,66,,12,17,W 1,Reese Court
29,30,"Thu, Mar 7, 2019",9:05p,REG,@,Idaho State,Big Sky,W,91,62,,13,17,W 2,Holt Arena
30,31,"Sat, Mar 9, 2019",9:00p,REG,@,Weber State,Big Sky,W,80,77,,14,17,W 3,Dee Events Center
31,32,"Thu, Mar 14, 2019",10:00p,CTOURN,N,Montana State,Big Sky,W,90,84,,15,17,W 4,CenturyLink Arena
32,33,"Fri, Mar 15, 2019",10:00p,CTOURN,N,Southern Utah,Big Sky,W,77,61,,16,17,W 5,CenturyLink Arena
33,34,"Sat, Mar 16, 2019",8:00p,CTOURN,N,Montana,Big Sky,L,62,68,,16,18,L 1,CenturyLink Arena
