,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:30p,REG,@,Maryland,Big Ten,L,67,73,,0,1,L 1,Xfinity Center
1,2,"Sat, Nov 10, 2018",6:00p,REG,@,Saint Peter's,MAAC,W,78,75,OT,1,1,W 1,Yanitelli Center
2,3,"Tue, Nov 13, 2018",7:00p,REG,,Chestnut Hill,,W,100,62,,2,1,W 2,Bob Carpenter Center
3,4,"Thu, Nov 15, 2018",7:00p,REG,@,Cornell,Ivy,W,73,56,,3,1,W 3,Newman Arena
4,5,"Sun, Nov 18, 2018",2:00p,REG,,Wilmington (DE),,W,70,40,,4,1,W 4,Bob Carpenter Center
5,6,"Fri, Nov 23, 2018",7:00p,REG,,North Carolina-Greensboro,Southern,L,65,84,,4,2,L 1,Bob Carpenter Center
6,7,"Mon, Nov 26, 2018",7:00p,REG,,Louisiana Tech,CUSA,W,75,71,,5,2,W 1,Bob Carpenter Center
7,8,"Fri, Nov 30, 2018",7:00p,REG,@,Maryland-Eastern Shore,MEAC,W,71,62,,6,2,W 2,Hytche Athletic Center
8,9,"Sun, Dec 2, 2018",2:00p,REG,@,Columbia,Ivy,W,87,86,2OT,7,2,W 3,Levien Gym
9,10,"Wed, Dec 5, 2018",7:00p,REG,,Navy,Patriot,L,65,80,,7,3,L 1,Bob Carpenter Center
10,11,"Sun, Dec 9, 2018",2:00p,REG,,Saint Francis (PA),NEC,W,88,83,,8,3,W 1,Bob Carpenter Center
11,12,"Sun, Dec 16, 2018",2:00p,REG,@,Stony Brook,AEC,L,68,74,,8,4,L 1,Island Federal Credit Union
12,13,"Wed, Dec 19, 2018",7:00p,REG,,Delaware State,MEAC,L,71,73,,8,5,L 2,Bob Carpenter Center
13,14,"Fri, Dec 28, 2018",7:00p,REG,@,Hofstra,CAA,L,46,91,,8,6,L 3,Mack Sports Complex
14,15,"Sun, Dec 30, 2018",5:00p,REG,@,Northeastern,CAA,W,82,80,2OT,9,6,W 1,Matthews Arena
15,16,"Thu, Jan 3, 2019",7:00p,REG,,William & Mary,CAA,W,58,56,,10,6,W 2,Bob Carpenter Center
16,17,"Sat, Jan 5, 2019",7:00p,REG,,Elon,CAA,W,77,65,,11,6,W 3,Bob Carpenter Center
17,18,"Thu, Jan 10, 2019",7:00p,REG,@,North Carolina-Wilmington,CAA,W,82,69,,12,6,W 4,Trask Coliseum
18,19,"Sat, Jan 12, 2019",4:00p,REG,@,College of Charleston,CAA,L,58,71,,12,7,L 1,TD Arena
19,20,"Thu, Jan 17, 2019",7:00p,REG,,James Madison,CAA,W,76,69,,13,7,W 1,Bob Carpenter Center
20,21,"Sat, Jan 19, 2019",7:00p,REG,,Towson,CAA,L,63,64,,13,8,L 1,Bob Carpenter Center
21,22,"Sat, Jan 26, 2019",2:00p,REG,,Drexel,CAA,W,76,75,,14,8,W 1,Bob Carpenter Center
22,23,"Thu, Jan 31, 2019",7:00p,REG,@,Elon,CAA,L,56,57,,14,9,L 1,Schar Center
23,24,"Sat, Feb 2, 2019",4:00p,REG,@,William & Mary,CAA,L,63,84,,14,10,L 2,Kaplan Arena at William and Mary Hall
24,25,"Thu, Feb 7, 2019",7:00p,REG,,College of Charleston,CAA,L,75,83,,14,11,L 3,Bob Carpenter Center
25,26,"Sat, Feb 9, 2019",7:00p,REG,,North Carolina-Wilmington,CAA,W,70,66,,15,11,W 1,Bob Carpenter Center
26,27,"Thu, Feb 14, 2019",7:00p,REG,@,Towson,CAA,W,78,71,2OT,16,11,W 2,SECU Arena
27,28,"Sat, Feb 16, 2019",8:00p,REG,@,James Madison,CAA,L,61,68,,16,12,L 1,JMU Convocation Center
28,29,"Sat, Feb 23, 2019",5:00p,REG,@,Drexel,CAA,L,60,68,,16,13,L 2,Daskalakis Athletic Center
29,30,"Thu, Feb 28, 2019",7:00p,REG,,Northeastern,CAA,L,64,75,,16,14,L 3,Bob Carpenter Center
30,31,"Sat, Mar 2, 2019",4:00p,REG,,Hofstra,CAA,L,70,92,,16,15,L 4,Bob Carpenter Center
31,32,"Sun, Mar 10, 2019",2:30p,CTOURN,N,William & Mary,CAA,W,85,79,,17,15,W 1,North Charleston Coliseum
32,33,"Mon, Mar 11, 2019",6:00p,CTOURN,N,Hofstra,CAA,L,74,78,OT,17,16,L 1,North Charleston Coliseum
