,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,East Mennonite,,W,86,58,,1,0,W 1,JMU Convocation Center
1,2,"Fri, Nov 9, 2018",7:45p,REG,@,East Carolina,AAC,W,73,72,,2,0,W 2,Williams Arena at Minges Coliseum
2,3,"Mon, Nov 12, 2018",7:00p,REG,,Bridgewater (VA),,W,82,59,,3,0,W 3,JMU Convocation Center
3,4,"Fri, Nov 16, 2018",7:30p,REG,@,Charlotte,CUSA,W,64,59,,4,0,W 4,Dale F. Halton Arena
4,5,"Tue, Nov 20, 2018",7:00p,REG,,Citadel,Southern,L,82,91,OT,4,1,L 1,JMU Convocation Center
5,6,"Fri, Nov 23, 2018",2:30p,REG,@,Oakland,Horizon,L,69,77,,4,2,L 2,Athletics Center O'rena
6,7,"Sat, Nov 24, 2018",12:00p,REG,N,Northern Illinois,MAC,W,78,74,,5,2,W 1,Athletics Center O'rena
7,8,"Sun, Nov 25, 2018",12:00p,REG,N,Oral Roberts,Summit,L,69,78,OT,5,3,L 1,Athletics Center O'rena
8,9,"Thu, Nov 29, 2018",7:00p,REG,,Coppin State,MEAC,W,81,71,OT,6,3,W 1,JMU Convocation Center
9,10,"Sat, Dec 1, 2018",7:00p,REG,@,Old Dominion,CUSA,L,42,67,,6,4,L 1,Ted Constant Convocation Ctr.
10,11,"Tue, Dec 4, 2018",7:00p,REG,,Radford,Big South,W,73,66,,7,4,W 1,JMU Convocation Center
11,12,"Fri, Dec 7, 2018",7:00p,REG,@,George Mason,A-10,L,53,66,,7,5,L 1,EagleBank Arena
12,13,"Thu, Dec 20, 2018",7:00p,REG,@,Fordham,A-10,L,48,75,,7,6,L 2,Rose Hill Gym
13,14,"Fri, Dec 28, 2018",7:00p,REG,@,William & Mary,CAA,L,74,79,,7,7,L 3,Kaplan Arena at William and Mary Hall
14,15,"Sun, Dec 30, 2018",4:00p,REG,@,Elon,CAA,L,65,68,,7,8,L 4,Schar Center
15,16,"Thu, Jan 3, 2019",7:00p,REG,,North Carolina-Wilmington,CAA,L,83,86,2OT,7,9,L 5,JMU Convocation Center
16,17,"Sat, Jan 5, 2019",4:00p,REG,,College of Charleston,CAA,W,69,58,,8,9,W 1,JMU Convocation Center
17,18,"Sat, Jan 12, 2019",4:00p,REG,,Towson,CAA,W,74,65,,9,9,W 2,JMU Convocation Center
18,19,"Thu, Jan 17, 2019",7:00p,REG,@,Delaware,CAA,L,69,76,,9,10,L 1,Bob Carpenter Center
19,20,"Sat, Jan 19, 2019",2:00p,REG,@,Drexel,CAA,L,68,73,,9,11,L 2,Daskalakis Athletic Center
20,21,"Thu, Jan 24, 2019",7:00p,REG,,Hofstra,CAA,L,68,85,,9,12,L 3,JMU Convocation Center
21,22,"Sat, Jan 26, 2019",4:00p,REG,,Northeastern,CAA,L,68,78,,9,13,L 4,JMU Convocation Center
22,23,"Thu, Jan 31, 2019",7:00p,REG,@,College of Charleston,CAA,L,53,70,,9,14,L 5,TD Arena
23,24,"Sat, Feb 2, 2019",7:00p,REG,@,North Carolina-Wilmington,CAA,W,104,95,,10,14,W 1,Trask Coliseum
24,25,"Sat, Feb 9, 2019",4:00p,REG,@,Towson,CAA,L,59,66,,10,15,L 1,SECU Arena
25,26,"Thu, Feb 14, 2019",7:00p,REG,,Drexel,CAA,W,71,69,,11,15,W 1,JMU Convocation Center
26,27,"Sat, Feb 16, 2019",8:00p,REG,,Delaware,CAA,W,68,61,,12,15,W 2,JMU Convocation Center
27,28,"Thu, Feb 21, 2019",7:00p,REG,@,Northeastern,CAA,L,60,76,,12,16,L 1,Matthews Arena
28,29,"Sat, Feb 23, 2019",4:00p,REG,@,Hofstra,CAA,W,104,99,OT,13,16,W 1,Mack Sports Complex
29,30,"Thu, Feb 28, 2019",7:00p,REG,,Elon,CAA,L,58,73,,13,17,L 1,JMU Convocation Center
30,31,"Sat, Mar 2, 2019",4:00p,REG,,William & Mary,CAA,L,66,70,,13,18,L 2,JMU Convocation Center
31,32,"Sat, Mar 9, 2019",4:00p,CTOURN,N,Towson,CAA,W,74,73,,14,18,W 1,North Charleston Coliseum
32,33,"Sun, Mar 10, 2019",12:00p,CTOURN,N,Hofstra,CAA,L,67,76,,14,19,L 1,North Charleston Coliseum
