,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,76.9205782312925,200.98214285714278,20.2515306122449,1.6931972789115648,3.3195578231292515,1.1018707482993197,3.122619047619047,0.5476190476190478,2.3345238095238083,1.686734693877551,2.0897959183673467,1.7042517006802722,0.8008503401360545,0.3748299319727891,1.3467687074829933
F/C,78.72142857142855,209.42857142857142,17.980952380952377,2.7952380952380955,5.126190476190476,0.05238095238095238,0.26904761904761904,1.380952380952381,2.4761904761904763,1.1619047619047618,2.238095238095238,0.9142857142857143,0.6619047619047619,0.42619047619047623,1.0119047619047619
