,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,74.93817204301075,193.26666666666665,28.029032258064515,2.231720430107527,4.970430107526881,1.4096774193548385,4.184408602150538,0.635483870967742,2.8123655913978496,2.0548387096774197,2.764516129032258,1.9532258064516128,0.714516129032258,0.25860215053763436,1.5209677419354841
F/C,80.99139784946236,226.33655913978498,19.49247311827957,1.9548387096774194,3.506989247311828,0.2564516129032258,1.071505376344086,1.4822580645161294,2.9693548387096778,1.2838709677419355,2.0086021505376346,0.9327956989247312,0.4784946236559139,0.5306451612903225,1.113440860215054
