,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.33814644137226,193.7621607782898,22.30326420890937,1.4911546338965693,2.963901689708141,1.1864823348694318,3.2577188940092165,0.6478750640040963,2.4290962621607783,1.6768305171530977,2.2227342549923192,1.6315796210957503,0.6443164362519203,0.11152073732718895,1.8222222222222224
F/C,80.82334869431642,220.70833333333331,16.32987711213518,1.8033026113671273,3.1801075268817205,0.36217357910906306,1.0099462365591398,0.9230030721966206,2.4339093701996934,0.7060675883256528,1.0792242703533024,0.5456605222734254,0.42476958525345626,0.6688940092165898,1.0243471582181258
