,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.32248677248678,198.7420634920635,19.369378306878307,1.4089947089947088,3.0286706349206347,1.0322420634920635,2.7641203703703696,0.5692460317460317,2.1711970899470896,1.6164351851851855,2.207440476190476,1.452281746031746,0.6347222222222222,0.17238756613756614,1.3405092592592593
F/C,79.25462962962963,224.90740740740745,18.13888888888889,1.9513888888888888,4.111111111111111,0.13657407407407407,0.48148148148148145,1.1736111111111112,2.5046296296296293,1.240740740740741,1.8912037037037035,0.6388888888888888,0.4375,0.8356481481481481,1.2847222222222223
