,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
F/C,161.36161616161615,486.92929292929296,41.087878787878786,4.978282828282828,9.390909090909092,1.4919191919191919,4.316161616161615,2.928282828282829,7.730303030303031,3.7797979797979795,4.839393939393939,1.0747474747474748,0.7156565656565654,1.0994949494949495,2.3676767676767683
G,73.04040404040403,187.92929292929293,19.55865800865801,1.0894660894660895,2.2025974025974024,0.7951659451659453,2.3097402597402596,0.1637806637806638,1.1755411255411257,1.2588023088023088,1.5530303030303028,2.0592352092352093,0.4233766233766234,0.052308802308802305,1.2116161616161618
