,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,73.19032258064516,191.491935483871,27.419354838709676,1.703763440860215,3.959139784946237,1.4118279569892473,3.9043010752688176,0.7940860215053762,2.579032258064516,1.5881720430107524,1.9612903225806448,2.5123655913978498,1.0682795698924732,0.18010752688172044,1.7553763440860215
F/C,160.83870967741936,446.74731182795705,38.0752688172043,6.376344086021506,10.801075268817206,0.45161290322580644,1.478494623655914,3.6666666666666665,4.854838709677419,3.274193548387097,4.580645161290323,0.9731182795698924,1.268817204301075,1.064516129032258,2.2526881720430105
