,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,75.89831029185869,179.23725038402458,21.680030721966205,2.0463133640552993,4.386251920122887,0.4764976958525346,1.8754224270353304,0.6732718894009216,2.3162826420890936,1.0149769585253459,1.733717357910906,1.7704301075268818,0.6937019969278034,0.11006144393241167,1.8804915514592935
F/C,79.84301075268819,230.2236559139785,23.832795698924734,2.3731182795698924,4.246236559139785,0.868279569892473,2.716666666666667,1.4591397849462366,3.308602150537635,1.7306451612903226,2.6311827956989244,1.4338709677419357,0.7,0.7295698924731182,1.300537634408602
