,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,74.0234375,169.7453125,26.242187500000004,1.8218750000000001,3.8343750000000005,1.6515625,4.400000000000001,0.6765625000000001,2.6578125000000004,1.9000000000000004,2.5281250000000006,2.225,0.9546875000000001,0.053125,1.3859374999999996
F/C,159.4416666666667,436.38593750000007,34.225520833333334,3.0,5.634374999999999,1.4994791666666665,4.555729166666667,1.6973958333333332,5.0041666666666655,1.6546874999999996,2.341666666666667,1.6796875000000002,0.984375,0.8651041666666666,2.300520833333333
