,Height,Weight,MP,2P,2PA,3P,3PA,ORB,DRB,FT,FTA,AST,STL,BLK,TOV
G,73.86468253968253,189.6232683982684,19.168470418470417,1.8516955266955266,3.892604617604617,0.7753607503607503,2.4481601731601734,0.49011544011544,1.9729076479076482,1.2093073593073598,1.5568903318903315,1.417821067821068,0.7863275613275613,0.11475468975468973,1.2674963924963927
F/C,139.70707070707073,407.04545454545456,30.151515151515152,3.893939393939394,6.606060606060607,0.3080808080808081,0.9898989898989898,2.90909090909091,4.656565656565656,2.247474747474748,3.3535353535353534,1.4797979797979801,0.7474747474747477,1.2424242424242424,1.8383838383838382
